"Status","Year","Region_ITL2","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Merseyside","Department for Business, Energy and Industrial Strategy (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department for Education (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department for Education (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department for Education (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department for Environment, Food and Rural Affairs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department for Environment, Food and Rural Affairs (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department for Levelling Up, Housing and Communities (excl. agencies)","Heterosexual / straight","50","40","[c]","[c]"
"In post","2022","Merseyside","Department for Levelling Up, Housing and Communities (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department for Levelling Up, Housing and Communities (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department for Transport (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department for Transport (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department for Work and Pensions (excl. agencies)","Heterosexual / straight","2650","2360","26160","27570"
"In post","2022","Merseyside","Department for Work and Pensions (excl. agencies)","LGBO","140","130","26680","27570"
"In post","2022","Merseyside","Department for Work and Pensions (excl. agencies)","Undeclared","280","250","25510","27570"
"In post","2022","Merseyside","Department for Work and Pensions (excl. agencies)","Unknown","860","720","25120","27570"
"In post","2022","Merseyside","Department of Health and Social Care (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department of Health and Social Care (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department of Health and Social Care (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Driver and Vehicle Licensing Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Driver and Vehicle Licensing Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Driver and Vehicle Standards Agency","Heterosexual / straight","70","60","28390","26780"
"In post","2022","Merseyside","Driver and Vehicle Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Driver and Vehicle Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Education and Skills Funding Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Education and Skills Funding Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Education and Skills Funding Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Government Internal Audit Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Government Internal Audit Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Government Internal Audit Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Health and Safety Executive","Heterosexual / straight","700","660","40210","35910"
"In post","2022","Merseyside","Health and Safety Executive","LGBO","40","40","[c]","[c]"
"In post","2022","Merseyside","Health and Safety Executive","Undeclared","120","110","38460","35910"
"In post","2022","Merseyside","Health and Safety Executive","Unknown","90","90","36430","31710"
"In post","2022","Merseyside","HM Courts and Tribunals Service","Heterosexual / straight","380","340","25780","21490"
"In post","2022","Merseyside","HM Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","HM Courts and Tribunals Service","Undeclared","50","50","24380","21480"
"In post","2022","Merseyside","HM Courts and Tribunals Service","Unknown","70","60","25560","21410"
"In post","2022","Merseyside","HM Land Registry","Heterosexual / straight","280","250","31300","27130"
"In post","2022","Merseyside","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","HM Land Registry","Undeclared","50","40","[c]","[c]"
"In post","2022","Merseyside","HM Land Registry","Unknown","190","180","27910","27130"
"In post","2022","Merseyside","HM Prison and Probation Service","Heterosexual / straight","860","810","30060","27120"
"In post","2022","Merseyside","HM Prison and Probation Service","LGBO","70","70","29190","27120"
"In post","2022","Merseyside","HM Prison and Probation Service","Undeclared","70","70","32240","31650"
"In post","2022","Merseyside","HM Prison and Probation Service","Unknown","380","340","27780","25700"
"In post","2022","Merseyside","HM Revenue and Customs (excl. agencies)","Heterosexual / straight","3480","3260","32450","28370"
"In post","2022","Merseyside","HM Revenue and Customs (excl. agencies)","LGBO","220","210","31340","26820"
"In post","2022","Merseyside","HM Revenue and Customs (excl. agencies)","Undeclared","320","290","33660","33080"
"In post","2022","Merseyside","HM Revenue and Customs (excl. agencies)","Unknown","1920","1760","27500","22080"
"In post","2022","Merseyside","Home Office","Heterosexual / straight","4470","4140","27090","24890"
"In post","2022","Merseyside","Home Office","LGBO","190","180","26540","24890"
"In post","2022","Merseyside","Home Office","Undeclared","420","380","26730","24890"
"In post","2022","Merseyside","Home Office","Unknown","410","400","25410","24880"
"In post","2022","Merseyside","Legal Aid Agency","Heterosexual / straight","140","140","26120","25120"
"In post","2022","Merseyside","Legal Aid Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Legal Aid Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Maritime and Coastguard Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Maritime and Coastguard Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Maritime and Coastguard Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Ministry of Defence (excl. agencies)","Heterosexual / straight","290","280","27300","22750"
"In post","2022","Merseyside","Ministry of Defence (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Ministry of Defence (excl. agencies)","Undeclared","40","40","[c]","[c]"
"In post","2022","Merseyside","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Ministry of Justice (excl. agencies)","Heterosexual / straight","50","40","[c]","[c]"
"In post","2022","Merseyside","Ministry of Justice (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Ministry of Justice (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Merseyside","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Planning Inspectorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Planning Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Rural Payments Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Rural Payments Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","The Insolvency Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","The Insolvency Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","The Insolvency Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","The Insolvency Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","UK Health Security Agency","Heterosexual / straight","60","60","41030","36330"
"In post","2022","Merseyside","UK Health Security Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","UK Health Security Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","UK Health Security Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Valuation Office Agency","Heterosexual / straight","80","80","35870","31900"
"In post","2022","Merseyside","Valuation Office Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Valuation Office Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Valuation Office Agency","Unknown","40","30","[c]","[c]"
"In post","2022","North Eastern Scotland","Animal and Plant Health Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Animal and Plant Health Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Animal and Plant Health Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Crown Office and Procurator Fiscal Service","Heterosexual / straight","110","100","34030","30040"
"In post","2022","North Eastern Scotland","Crown Office and Procurator Fiscal Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Crown Office and Procurator Fiscal Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Crown Office and Procurator Fiscal Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Department for Business, Energy and Industrial Strategy (excl. agencies)","Heterosexual / straight","80","80","49410","40200"
"In post","2022","North Eastern Scotland","Department for Business, Energy and Industrial Strategy (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Department for Business, Energy and Industrial Strategy (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Department for Environment, Food and Rural Affairs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Department for Work and Pensions (excl. agencies)","Heterosexual / straight","180","160","27100","27570"
"In post","2022","North Eastern Scotland","Department for Work and Pensions (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Department for Work and Pensions (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Department for Work and Pensions (excl. agencies)","Unknown","40","30","[c]","[c]"
"In post","2022","North Eastern Scotland","Driver and Vehicle Licensing Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Driver and Vehicle Licensing Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Driver and Vehicle Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Driver and Vehicle Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Driver and Vehicle Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Education Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Education Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Education Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Education Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Food Standards Scotland","Heterosexual / straight","130","130","37240","32310"
"In post","2022","North Eastern Scotland","Food Standards Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Food Standards Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Food Standards Scotland","Unknown","60","60","36720","33070"
"In post","2022","North Eastern Scotland","Forestry and Land Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
