"Status","Year","Sexual_orientation","Parent_department","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","LGBO","Department for Education","Finance","70","70","37600","36500"
"In post","2022","LGBO","Department for Education","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Education","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Education","Legal","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Education","No function","300","290","45600","40780"
"In post","2022","LGBO","Department for Education","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Education","Property","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Education","Security","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Communications","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Digital, Data & Technology","50","50","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Finance","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Grants Management","80","70","25490","24920"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","No function","470","460","37250","33120"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Property","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for International Trade","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for International Trade","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for International Trade","Communications","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for International Trade","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for International Trade","Finance","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for International Trade","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for International Trade","No function","130","130","47190","43760"
"In post","2022","LGBO","Department for International Trade","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for International Trade","Property","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for International Trade","Security","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Levelling Up, Housing and Communities","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Levelling Up, Housing and Communities","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Levelling Up, Housing and Communities","Communications","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Levelling Up, Housing and Communities","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Levelling Up, Housing and Communities","Finance","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Levelling Up, Housing and Communities","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Levelling Up, Housing and Communities","No function","260","250","43130","39600"
"In post","2022","LGBO","Department for Levelling Up, Housing and Communities","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Levelling Up, Housing and Communities","Property","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Levelling Up, Housing and Communities","Security","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Transport","Analysis","30","30","[c]","[c]"
"In post","2022","LGBO","Department for Transport","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Transport","Communications","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Transport","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Transport","Digital, Data & Technology","40","40","[c]","[c]"
"In post","2022","LGBO","Department for Transport","Finance","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Transport","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Transport","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Transport","Legal","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Transport","No function","470","450","33060","26780"
"In post","2022","LGBO","Department for Transport","Project Delivery","30","30","[c]","[c]"
"In post","2022","LGBO","Department for Transport","Property","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Transport","Security","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Work and Pensions","Analysis","40","40","[c]","[c]"
"In post","2022","LGBO","Department for Work and Pensions","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Work and Pensions","Communications","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Work and Pensions","Counter Fraud","230","220","27330","27570"
"In post","2022","LGBO","Department for Work and Pensions","Debt","110","100","22930","21260"
"In post","2022","LGBO","Department for Work and Pensions","Digital, Data & Technology","170","160","40050","35310"
"In post","2022","LGBO","Department for Work and Pensions","Finance","80","70","37630","34290"
"In post","2022","LGBO","Department for Work and Pensions","Human Resources","100","100","34640","31850"
"In post","2022","LGBO","Department for Work and Pensions","Legal","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Work and Pensions","No function","3120","2970","26970","27570"
"In post","2022","LGBO","Department for Work and Pensions","Project Delivery","60","60","35370","31990"
"In post","2022","LGBO","Department for Work and Pensions","Property","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Work and Pensions","Security","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Work and Pensions","Unknown","100","100","40180","35310"
"In post","2022","LGBO","Department of Health and Social Care","Analysis","30","30","[c]","[c]"
"In post","2022","LGBO","Department of Health and Social Care","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department of Health and Social Care","Communications","30","30","[c]","[c]"
"In post","2022","LGBO","Department of Health and Social Care","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department of Health and Social Care","Finance","40","40","[c]","[c]"
"In post","2022","LGBO","Department of Health and Social Care","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department of Health and Social Care","Legal","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department of Health and Social Care","No function","400","380","41960","36820"
"In post","2022","LGBO","Department of Health and Social Care","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department of Health and Social Care","Property","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department of Health and Social Care","Security","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Estyn","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Estyn","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Estyn","Communications","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Estyn","Finance","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Estyn","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Estyn","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Estyn","Property","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Estyn","Security","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Food Standards Agency","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Food Standards Agency","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Food Standards Agency","Communications","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Food Standards Agency","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Food Standards Agency","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Food Standards Agency","Finance","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Food Standards Agency","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Food Standards Agency","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Food Standards Agency","Legal","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Food Standards Agency","No function","50","50","[c]","[c]"
"In post","2022","LGBO","Food Standards Agency","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Food Standards Agency","Property","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Food Standards Agency","Security","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Foreign, Commonwealth and Development Office","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Foreign, Commonwealth and Development Office","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Foreign, Commonwealth and Development Office","Communications","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Foreign, Commonwealth and Development Office","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Foreign, Commonwealth and Development Office","Finance","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Foreign, Commonwealth and Development Office","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Foreign, Commonwealth and Development Office","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Foreign, Commonwealth and Development Office","Legal","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Foreign, Commonwealth and Development Office","No function","220","220","48630","41960"
"In post","2022","LGBO","Foreign, Commonwealth and Development Office","Project Delivery","90","80","52040","52430"
"In post","2022","LGBO","Foreign, Commonwealth and Development Office","Property","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Foreign, Commonwealth and Development Office","Security","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","HM Land Registry","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","HM Land Registry","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","HM Land Registry","Communications","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","HM Land Registry","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","HM Land Registry","Finance","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","HM Land Registry","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","HM Land Registry","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","HM Land Registry","Legal","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","HM Land Registry","No function","140","140","28260","27130"
"In post","2022","LGBO","HM Land Registry","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","HM Land Registry","Property","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","HM Revenue and Customs","Analysis","70","70","44180","37930"
"In post","2022","LGBO","HM Revenue and Customs","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","HM Revenue and Customs","Communications","220","220","30840","26820"
"In post","2022","LGBO","HM Revenue and Customs","Counter Fraud","340","320","35270","33080"
"In post","2022","LGBO","HM Revenue and Customs","Debt","190","180","24020","21250"
"In post","2022","LGBO","HM Revenue and Customs","Digital, Data & Technology","110","110","38870","33370"
