"Status","Year","Ethnicity","Region_ITL2","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Chinese","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Central Scotland","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Wales and The Valleys","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Yorkshire","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Berkshire, Buckinghamshire and Oxfordshire","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Cheshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Devon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Devon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Wales","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Eastern Scotland","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Essex","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Essex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Hampshire and Isle of Wight","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Inner London - East","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Inner London - West","G6/G7","60","60","57880","56340"
"Leaver Dept.","2021","Mixed","Inner London - West","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Inner London - West","SEO/HEO","80","70","35860","34250"
"Leaver Dept.","2021","Mixed","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Kent","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Lancashire","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Merseyside","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North Yorkshire","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Northumberland and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Northumberland and Tyne and Wear","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Northumberland and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Outer London - South","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Outer London - South","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Overseas","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","South Yorkshire","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Southern Scotland","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","West Central Scotland","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","West Midlands","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
