"Status","Year","Sex","Region_ITL3","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Female","Flintshire and Wrexham","SEO/HEO","150","140","37210","35320"
"In post","2021","Female","Flintshire and Wrexham","Unknown","90","80","28080","28200"
"In post","2021","Female","Glasgow City","AA/AO","2160","1870","21040","21010"
"In post","2021","Female","Glasgow City","EO","1790","1610","26950","27570"
"In post","2021","Female","Glasgow City","G6/G7","660","640","60300","61010"
"In post","2021","Female","Glasgow City","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Female","Glasgow City","SEO/HEO","1680","1580","36490","34390"
"In post","2021","Female","Glasgow City","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Female","Gloucestershire","AA/AO","250","230","21250","21010"
"In post","2021","Female","Gloucestershire","EO","320","270","27250","27570"
"In post","2021","Female","Gloucestershire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Female","Gloucestershire","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Female","Gloucestershire","SEO/HEO","160","150","35500","33840"
"In post","2021","Female","Gloucestershire","Unknown","70","60","28480","24800"
"In post","2021","Female","Greater Manchester North East","AA/AO","200","170","22320","21010"
"In post","2021","Female","Greater Manchester North East","EO","360","330","27470","27570"
"In post","2021","Female","Greater Manchester North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Female","Greater Manchester North East","SEO/HEO","80","70","35640","34290"
"In post","2021","Female","Greater Manchester North East","Unknown","100","90","29630","30210"
"In post","2021","Female","Greater Manchester North West","AA/AO","700","600","20870","21010"
"In post","2021","Female","Greater Manchester North West","EO","440","370","27210","27570"
"In post","2021","Female","Greater Manchester North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Female","Greater Manchester North West","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Female","Greater Manchester North West","SEO/HEO","90","90","34550","33180"
"In post","2021","Female","Greater Manchester North West","Unknown","90","80","29600","30210"
"In post","2021","Female","Greater Manchester South East","AA/AO","440","370","20730","21010"
"In post","2021","Female","Greater Manchester South East","EO","240","220","27110","27570"
"In post","2021","Female","Greater Manchester South East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Female","Greater Manchester South East","SEO/HEO","90","90","34920","33300"
"In post","2021","Female","Greater Manchester South East","Unknown","90","80","29730","30210"
"In post","2021","Female","Greater Manchester South West","AA/AO","920","790","20540","20140"
"In post","2021","Female","Greater Manchester South West","EO","840","770","25900","25560"
"In post","2021","Female","Greater Manchester South West","G6/G7","290","280","55790","52580"
"In post","2021","Female","Greater Manchester South West","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Female","Greater Manchester South West","SEO/HEO","850","800","34120","31810"
"In post","2021","Female","Greater Manchester South West","Unknown","180","170","30380","30210"
"In post","2021","Female","Gwent Valleys","AA/AO","240","200","20850","21010"
"In post","2021","Female","Gwent Valleys","EO","330","300","27430","27570"
"In post","2021","Female","Gwent Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Female","Gwent Valleys","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Female","Gwent Valleys","SEO/HEO","100","90","37850","37410"
"In post","2021","Female","Gwent Valleys","Unknown","70","60","29090","28200"
"In post","2021","Female","Gwynedd","AA/AO","260","230","21080","21010"
"In post","2021","Female","Gwynedd","EO","100","90","27480","27570"
"In post","2021","Female","Gwynedd","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Female","Gwynedd","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Female","Gwynedd","SEO/HEO","40","40","[c]","[c]"
"In post","2021","Female","Gwynedd","Unknown","50","40","[c]","[c]"
"In post","2021","Female","Hackney and Newham","AA/AO","510","430","24270","25060"
"In post","2021","Female","Hackney and Newham","EO","680","620","30870","31060"
"In post","2021","Female","Hackney and Newham","G6/G7","140","140","62240","59160"
"In post","2021","Female","Hackney and Newham","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Female","Hackney and Newham","SEO/HEO","390","370","39020","38420"
"In post","2021","Female","Hackney and Newham","Unknown","90","90","29660","26810"
"In post","2021","Female","Haringey and Islington","AA/AO","350","330","26060","24590"
"In post","2021","Female","Haringey and Islington","EO","300","270","30650","31060"
"In post","2021","Female","Haringey and Islington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Female","Haringey and Islington","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Female","Haringey and Islington","SEO/HEO","90","90","38590","36650"
"In post","2021","Female","Haringey and Islington","Unknown","100","90","32850","34100"
"In post","2021","Female","Harrow and Hillingdon","AA/AO","340","300","24860","25630"
"In post","2021","Female","Harrow and Hillingdon","EO","960","850","29690","29370"
"In post","2021","Female","Harrow and Hillingdon","G6/G7","30","30","[c]","[c]"
"In post","2021","Female","Harrow and Hillingdon","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Female","Harrow and Hillingdon","SEO/HEO","300","280","37710","36650"
"In post","2021","Female","Harrow and Hillingdon","Unknown","30","30","[c]","[c]"
"In post","2021","Female","Hartlepool and Stockton-on-Tees","AA/AO","420","360","22120","21010"
"In post","2021","Female","Hartlepool and Stockton-on-Tees","EO","310","260","27690","27570"
"In post","2021","Female","Hartlepool and Stockton-on-Tees","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Female","Hartlepool and Stockton-on-Tees","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Female","Hartlepool and Stockton-on-Tees","SEO/HEO","90","80","36210","33610"
"In post","2021","Female","Hartlepool and Stockton-on-Tees","Unknown","50","40","[c]","[c]"
"In post","2021","Female","Heart of Essex","AA/AO","230","200","23200","21550"
"In post","2021","Female","Heart of Essex","EO","200","190","28670","29290"
"In post","2021","Female","Heart of Essex","G6/G7","70","60","59540","58970"
"In post","2021","Female","Heart of Essex","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Female","Heart of Essex","SEO/HEO","90","80","36320","36240"
"In post","2021","Female","Heart of Essex","Unknown","50","50","28070","28200"
"In post","2021","Female","Herefordshire, County of","AA/AO","90","80","21080","20920"
"In post","2021","Female","Herefordshire, County of","EO","80","70","27550","27570"
"In post","2021","Female","Herefordshire, County of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Female","Herefordshire, County of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Female","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Female","Hertfordshire","AA/AO","390","350","24070","24180"
"In post","2021","Female","Hertfordshire","EO","570","520","29650","29290"
"In post","2021","Female","Hertfordshire","G6/G7","150","140","59670","59730"
"In post","2021","Female","Hertfordshire","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Female","Hertfordshire","SEO/HEO","360","340","39170","38510"
"In post","2021","Female","Hertfordshire","Unknown","110","100","29040","28200"
"In post","2021","Female","Hounslow and Richmond upon Thames","AA/AO","470","430","25670","24660"
"In post","2021","Female","Hounslow and Richmond upon Thames","EO","510","470","29610","29250"
"In post","2021","Female","Hounslow and Richmond upon Thames","G6/G7","70","70","54290","52380"
"In post","2021","Female","Hounslow and Richmond upon Thames","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Female","Hounslow and Richmond upon Thames","SEO/HEO","390","370","36800","35200"
"In post","2021","Female","Hounslow and Richmond upon Thames","Unknown","40","40","[c]","[c]"
"In post","2021","Female","Inverclyde, East Renfrewshire and Renfrewshire","AA/AO","210","180","21250","21010"
"In post","2021","Female","Inverclyde, East Renfrewshire and Renfrewshire","EO","280","250","27960","27570"
"In post","2021","Female","Inverclyde, East Renfrewshire and Renfrewshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Female","Inverclyde, East Renfrewshire and Renfrewshire","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Female","Inverclyde, East Renfrewshire and Renfrewshire","SEO/HEO","90","80","40140","37100"
"In post","2021","Female","Inverness and Nairn and Moray, Badenoch and Strathspey","AA/AO","250","220","21440","21010"
"In post","2021","Female","Inverness and Nairn and Moray, Badenoch and Strathspey","EO","210","190","28070","27570"
"In post","2021","Female","Inverness and Nairn and Moray, Badenoch and Strathspey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Female","Inverness and Nairn and Moray, Badenoch and Strathspey","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Female","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO/HEO","120","110","37340","35840"
"In post","2021","Female","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Female","Isle of Anglesey","AA/AO","40","40","[c]","[c]"
"In post","2021","Female","Isle of Anglesey","EO","70","60","26960","27570"
"In post","2021","Female","Isle of Anglesey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Female","Isle of Anglesey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Female","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Female","Isle of Wight","AA/AO","230","200","22740","21010"
"In post","2021","Female","Isle of Wight","EO","120","100","27520","27570"
"In post","2021","Female","Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Female","Isle of Wight","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Female","Isle of Wight","SEO/HEO","30","30","[c]","[c]"
"In post","2021","Female","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Female","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","200","180","29420","30220"
"In post","2021","Female","Kensington & Chelsea and Hammersmith & Fulham","EO","160","150","31500","31060"
"In post","2021","Female","Kensington & Chelsea and Hammersmith & Fulham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Female","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","40","40","[c]","[c]"
"In post","2021","Female","Kensington & Chelsea and Hammersmith & Fulham","Unknown","40","40","[c]","[c]"
"In post","2021","Female","Kent Thames Gateway","AA/AO","410","370","24770","23240"
"In post","2021","Female","Kent Thames Gateway","EO","220","200","29790","29290"
"In post","2021","Female","Kent Thames Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Female","Kent Thames Gateway","SEO/HEO","90","90","37910","35790"
"In post","2021","Female","Kent Thames Gateway","Unknown","30","30","[c]","[c]"
"In post","2021","Female","Kingston upon Hull, City of","AA/AO","410","340","21970","21010"
"In post","2021","Female","Kingston upon Hull, City of","EO","410","340","27240","27570"
"In post","2021","Female","Kingston upon Hull, City of","G6/G7","40","30","[c]","[c]"
"In post","2021","Female","Kingston upon Hull, City of","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Female","Kingston upon Hull, City of","SEO/HEO","140","130","34910","33840"
"In post","2021","Female","Kingston upon Hull, City of","Unknown","90","80","29360","28200"
"In post","2021","Female","Lambeth","AA/AO","250","240","26560","25110"
"In post","2021","Female","Lambeth","EO","810","760","31530","31060"
"In post","2021","Female","Lambeth","G6/G7","490","460","60210","57760"
"In post","2021","Female","Lambeth","SCS","100","90","106990","99680"
"In post","2021","Female","Lambeth","SEO/HEO","890","830","39770","40070"
"In post","2021","Female","Lambeth","Unknown","50","50","[c]","[c]"
"In post","2021","Female","Lancaster and Wyre","AA/AO","260","240","22290","21030"
"In post","2021","Female","Lancaster and Wyre","EO","220","200","27200","26930"
"In post","2021","Female","Lancaster and Wyre","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Female","Lancaster and Wyre","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Female","Lancaster and Wyre","SEO/HEO","80","80","35890","33300"
"In post","2021","Female","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Female","Leeds","AA/AO","1430","1260","21450","21010"
"In post","2021","Female","Leeds","EO","1600","1450","26360","26500"
"In post","2021","Female","Leeds","G6/G7","860","810","54760","52580"
"In post","2021","Female","Leeds","SCS","70","70","83480","75520"
"In post","2021","Female","Leeds","SEO/HEO","1990","1860","34430","32740"
"In post","2021","Female","Leeds","Unknown","170","150","30170","30210"
"In post","2021","Female","Leicester","AA/AO","700","580","20820","21010"
"In post","2021","Female","Leicester","EO","440","380","27000","27570"
"In post","2021","Female","Leicester","G6/G7","70","60","53490","52580"
"In post","2021","Female","Leicester","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Female","Leicester","SEO/HEO","220","200","34580","33840"
"In post","2021","Female","Leicester","Unknown","130","120","28680","28200"
"In post","2021","Female","Leicestershire CC and Rutland","AA/AO","500","450","21870","20920"
"In post","2021","Female","Leicestershire CC and Rutland","EO","280","250","26960","27370"
"In post","2021","Female","Leicestershire CC and Rutland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Female","Leicestershire CC and Rutland","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Female","Leicestershire CC and Rutland","SEO/HEO","210","190","37410","36710"
"In post","2021","Female","Leicestershire CC and Rutland","Unknown","40","30","[c]","[c]"
"In post","2021","Female","Lewisham and Southwark","AA/AO","120","110","23870","24210"
"In post","2021","Female","Lewisham and Southwark","EO","340","320","30330","31060"
"In post","2021","Female","Lewisham and Southwark","G6/G7","30","30","[c]","[c]"
"In post","2021","Female","Lewisham and Southwark","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Female","Lewisham and Southwark","SEO/HEO","80","80","38640","37360"
"In post","2021","Female","Lewisham and Southwark","Unknown","220","210","34850","34100"
"In post","2021","Female","Lincolnshire","AA/AO","680","610","21340","21010"
"In post","2021","Female","Lincolnshire","EO","390","360","27270","27570"
"In post","2021","Female","Lincolnshire","G6/G7","40","30","[c]","[c]"
"In post","2021","Female","Lincolnshire","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Female","Lincolnshire","SEO/HEO","230","220","35450","34000"
"In post","2021","Female","Lincolnshire","Unknown","100","100","29640","30210"
"In post","2021","Female","Lisburn and Castlereagh","AA/AO","100","90","21750","21880"
"In post","2021","Female","Lisburn and Castlereagh","EO","50","50","27360","27240"
"In post","2021","Female","Lisburn and Castlereagh","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Female","Lisburn and Castlereagh","SEO/HEO","30","30","[c]","[c]"
"In post","2021","Female","Lisburn and Castlereagh","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Female","Liverpool","AA/AO","2140","1830","21130","21430"
