"Status","Year","Profession_of_post","Region_ITL3","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Economics","Luton","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Manchester","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Manchester","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Manchester","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Manchester","HM Revenue and Customs","40","40","[c]","[c]"
"In post","2022","Economics","Manchester","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Merton, Kingston upon Thames and Sutton","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Monmouthshire and Newport","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Monmouthshire and Newport","UK Statistics Authority","130","130","33750","30710"
"In post","2022","Economics","Overseas","Foreign, Commonwealth and Development Office","30","30","[c]","[c]"
"In post","2022","Economics","Sefton","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Sheffield","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Sheffield","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Economics","South and West Derbyshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Economics","South Hampshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Economics","South Hampshire","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","Economics","South Lanarkshire","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Suffolk CC","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Swindon","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Torbay","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Tower Hamlets","Competition and Markets Authority","100","90","64300","59890"
"In post","2022","Economics","Tower Hamlets","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Tower Hamlets","Ministry of Justice","50","50","[c]","[c]"
"In post","2022","Economics","Tower Hamlets","Office of Gas and Electricity Markets","30","30","[c]","[c]"
"In post","2022","Economics","Tower Hamlets","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Tyneside","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Tyneside","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Tyneside","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Unknown","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Unknown","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Wakefield","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Wandsworth","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Surrey","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Westminster","Department for Business, Energy and Industrial Strategy","250","240","46940","39640"
"In post","2022","Economics","Westminster","Department for Digital, Culture, Media and Sport","70","70","48560","53230"
"In post","2022","Economics","Westminster","Department for Environment, Food and Rural Affairs","40","40","[c]","[c]"
"In post","2022","Economics","Westminster","Department for International Trade","150","150","44120","38710"
"In post","2022","Economics","Westminster","Department for Levelling Up, Housing and Communities","60","60","48610","53130"
"In post","2022","Economics","Westminster","Department for Transport","150","140","48530","54110"
"In post","2022","Economics","Westminster","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Westminster","Department of Health and Social Care","70","70","48360","53360"
"In post","2022","Economics","Westminster","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Westminster","Foreign, Commonwealth and Development Office","110","110","50900","53000"
"In post","2022","Economics","Westminster","HM Revenue and Customs","60","60","54310","60940"
"In post","2022","Economics","Westminster","HM Treasury","210","210","46090","37900"
"In post","2022","Economics","Westminster","Home Office","120","120","47560","43950"
"In post","2022","Economics","Westminster","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Westminster","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Westminster","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Westminster","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Westminster","UK Statistics Authority","30","30","[c]","[c]"
"In post","2022","Economics","Wiltshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Economics","York","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Economics","York","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Aberdeen City and Aberdeenshire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Aberdeen City and Aberdeenshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Aberdeen City and Aberdeenshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Aberdeen City and Aberdeenshire","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Angus and Dundee City","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Angus and Dundee City","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Antrim and Newtownabbey","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Ards and North Down","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Barnet","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Barnsley, Doncaster and Rotherham","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Barnsley, Doncaster and Rotherham","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","Ministry of Defence","840","810","40650","35280"
"In post","2022","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bedford","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bedford","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Belfast","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Belfast","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Belfast","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Belfast","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Belfast","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Belfast","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Berkshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Berkshire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Berkshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Berkshire","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Berkshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Berkshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bexley and Greenwich","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bexley and Greenwich","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Birmingham","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Birmingham","Cabinet Office","30","30","[c]","[c]"
"In post","2022","Finance","Birmingham","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Birmingham","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Birmingham","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Birmingham","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Birmingham","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Birmingham","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Birmingham","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Birmingham","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Birmingham","Ministry of Justice","30","30","[c]","[c]"
"In post","2022","Finance","Birmingham","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Birmingham","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Blackburn with Darwen","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Blackpool","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Blackpool","Department for Work and Pensions","300","280","34980","34290"
"In post","2022","Finance","Blackpool","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Blackpool","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bournemouth, Christchurch and Poole","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bournemouth, Christchurch and Poole","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bradford","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bradford","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Brent","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Brent","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Brighton and Hove","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Brighton and Hove","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Brighton and Hove","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bristol, City of","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bristol, City of","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bristol, City of","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bristol, City of","Department for Environment, Food and Rural Affairs","60","50","46470","43580"
"In post","2022","Finance","Bristol, City of","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bristol, City of","Department for Transport","30","30","[c]","[c]"
"In post","2022","Finance","Bristol, City of","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bristol, City of","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bristol, City of","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bristol, City of","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Buckinghamshire","Food Standards Agency","[c]","[c]","[c]","[c]"
