"Status","Year","Disability","Region_ITL2","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Unknown","Tees Valley and Durham","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Tees Valley and Durham","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Tees Valley and Durham","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Cabinet Office (excl. agencies)","180","180","37880","32000"
"Leaver Dept.","2022","Unknown","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Department of Health and Social Care (excl. agencies)","190","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Central Scotland","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Central Scotland","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Central Scotland","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Central Scotland","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Central Scotland","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Central Scotland","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Central Scotland","Disclosure Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Central Scotland","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Central Scotland","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Central Scotland","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Central Scotland","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Central Scotland","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Central Scotland","Public Health England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Central Scotland","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Central Scotland","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Central Scotland","Social Security Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Central Scotland","Transport Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands","Public Health England","90","80","47120","38540"
"Leaver Dept.","2022","Unknown","West Midlands","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Wales and The Valleys","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Wales and The Valleys","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Wales and The Valleys","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Wales and The Valleys","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Wales and The Valleys","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Wales and The Valleys","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Wales and The Valleys","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Wales and The Valleys","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Yorkshire","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Yorkshire","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Yorkshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Yorkshire","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Yorkshire","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Yorkshire","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Yorkshire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Yorkshire","Department of Health and Social Care (excl. agencies)","310","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Yorkshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Yorkshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Yorkshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Yorkshire","HM Revenue and Customs (excl. agencies)","50","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Yorkshire","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Yorkshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Yorkshire","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Yorkshire","Public Health England","60","50","46170","40600"
"Leaver Dept.","2022","Unknown","West Yorkshire","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Bedfordshire and Hertfordshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Bedfordshire and Hertfordshire","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Bedfordshire and Hertfordshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Bedfordshire and Hertfordshire","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Bedfordshire and Hertfordshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Bedfordshire and Hertfordshire","Department for Work and Pensions (excl. agencies)","50","40","[c]","[c]"
"New entrant CS","2021","Declared disabled","Bedfordshire and Hertfordshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Bedfordshire and Hertfordshire","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Bedfordshire and Hertfordshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Bedfordshire and Hertfordshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Bedfordshire and Hertfordshire","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Bedfordshire and Hertfordshire","Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Bedfordshire and Hertfordshire","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Bedfordshire and Hertfordshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Bedfordshire and Hertfordshire","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Bedfordshire and Hertfordshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Bedfordshire and Hertfordshire","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Bedfordshire and Hertfordshire","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Department for Work and Pensions (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2021","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","UK Space Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cheshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cheshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cheshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cheshire","Department for Work and Pensions (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cheshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cheshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cheshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cheshire","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cheshire","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cornwall and Isles of Scilly","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cornwall and Isles of Scilly","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cornwall and Isles of Scilly","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cornwall and Isles of Scilly","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cornwall and Isles of Scilly","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cornwall and Isles of Scilly","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cornwall and Isles of Scilly","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cornwall and Isles of Scilly","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cornwall and Isles of Scilly","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cumbria","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cumbria","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cumbria","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cumbria","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cumbria","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cumbria","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cumbria","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cumbria","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cumbria","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cumbria","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cumbria","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cumbria","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cumbria","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Derbyshire and Nottinghamshire","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Derbyshire and Nottinghamshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Derbyshire and Nottinghamshire","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Derbyshire and Nottinghamshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Derbyshire and Nottinghamshire","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Derbyshire and Nottinghamshire","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Derbyshire and Nottinghamshire","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Derbyshire and Nottinghamshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Derbyshire and Nottinghamshire","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Derbyshire and Nottinghamshire","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Derbyshire and Nottinghamshire","Department for Work and Pensions (excl. agencies)","50","50","26430","27570"
"New entrant CS","2021","Declared disabled","Derbyshire and Nottinghamshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Derbyshire and Nottinghamshire","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Derbyshire and Nottinghamshire","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Derbyshire and Nottinghamshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Derbyshire and Nottinghamshire","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Derbyshire and Nottinghamshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Derbyshire and Nottinghamshire","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Derbyshire and Nottinghamshire","Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Derbyshire and Nottinghamshire","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Derbyshire and Nottinghamshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Derbyshire and Nottinghamshire","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Derbyshire and Nottinghamshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Derbyshire and Nottinghamshire","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Derbyshire and Nottinghamshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Derbyshire and Nottinghamshire","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Derbyshire and Nottinghamshire","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Derbyshire and Nottinghamshire","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Derbyshire and Nottinghamshire","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Derbyshire and Nottinghamshire","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Devon","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Devon","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Devon","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Devon","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Devon","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Devon","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Devon","Department for Work and Pensions (excl. agencies)","30","30","[c]","[c]"
"New entrant CS","2021","Declared disabled","Devon","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Devon","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Devon","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Devon","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Devon","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Devon","Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Devon","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Devon","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Devon","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Devon","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Devon","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Devon","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Devon","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Devon","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Devon","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Dorset and Somerset","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Dorset and Somerset","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Dorset and Somerset","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Dorset and Somerset","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Dorset and Somerset","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Dorset and Somerset","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Dorset and Somerset","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Dorset and Somerset","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Dorset and Somerset","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Dorset and Somerset","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Dorset and Somerset","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Dorset and Somerset","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Dorset and Somerset","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Dorset and Somerset","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Dorset and Somerset","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Anglia","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Anglia","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Anglia","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Anglia","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Anglia","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Anglia","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Anglia","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Anglia","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Anglia","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Anglia","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Anglia","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Anglia","Department for Work and Pensions (excl. agencies)","70","70","26700","27570"
"New entrant CS","2021","Declared disabled","East Anglia","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Anglia","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Anglia","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Anglia","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Anglia","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Anglia","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Anglia","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
