"Status","Year","Region_ITL2","Sex","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Inner London - East","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Male","Unknown","100","100","38350","31060"
"Leaver CS","2021","Inner London - East","Male","White","220","210","49200","40520"
"Leaver CS","2021","Inner London - East","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Unknown","White","40","40","[c]","[c]"
"Leaver CS","2021","Inner London - West","Female","Asian","160","140","35230","28650"
"Leaver CS","2021","Inner London - West","Female","Black","100","90","33800","28780"
"Leaver CS","2021","Inner London - West","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Female","Mixed","50","50","[c]","[c]"
"Leaver CS","2021","Inner London - West","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Female","Undeclared","80","80","31100","23580"
"Leaver CS","2021","Inner London - West","Female","Unknown","460","380","39950","32910"
"Leaver CS","2021","Inner London - West","Female","White","670","600","47750","41950"
"Leaver CS","2021","Inner London - West","Male","Asian","110","100","35700","31060"
"Leaver CS","2021","Inner London - West","Male","Black","60","60","[c]","[c]"
"Leaver CS","2021","Inner London - West","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Male","Mixed","40","40","[c]","[c]"
"Leaver CS","2021","Inner London - West","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Male","Undeclared","90","80","42490","36030"
"Leaver CS","2021","Inner London - West","Male","Unknown","460","400","42790","34620"
"Leaver CS","2021","Inner London - West","Male","White","740","670","50500","45000"
"Leaver CS","2021","Inner London - West","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Female","Unknown","50","50","[c]","[c]"
"Leaver CS","2021","Kent","Female","White","220","180","27010","25110"
"Leaver CS","2021","Kent","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Male","Unknown","60","50","[c]","[c]"
"Leaver CS","2021","Kent","Male","White","180","160","27650","26390"
"Leaver CS","2021","Lancashire","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Female","Unknown","70","60","[c]","[c]"
"Leaver CS","2021","Lancashire","Female","White","300","240","25910","22350"
"Leaver CS","2021","Lancashire","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Male","Unknown","80","70","[c]","[c]"
"Leaver CS","2021","Lancashire","Male","White","220","190","28730","26300"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Female","Asian","30","30","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Female","Unknown","100","90","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Female","White","240","200","25970","21010"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Male","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Male","White","170","160","28830","26890"
"Leaver CS","2021","Lincolnshire","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Female","White","120","100","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Male","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Male","White","140","130","29360","29930"
"Leaver CS","2021","Merseyside","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Female","Unknown","80","70","[c]","[c]"
"Leaver CS","2021","Merseyside","Female","White","360","270","26680","23270"
"Leaver CS","2021","Merseyside","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Male","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","Merseyside","Male","White","240","210","28340","24890"
"Leaver CS","2021","North Eastern Scotland","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Female","White","50","50","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Male","White","60","50","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Female","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Female","White","90","70","32820","26890"
"Leaver CS","2021","North Yorkshire","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Male","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Male","White","80","70","35540","27570"
"Leaver CS","2021","Northern Ireland","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Female","White","90","80","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Male","White","70","60","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","Female","Unknown","130","110","25450","21170"
"Leaver CS","2021","Northumberland and Tyne and Wear","Female","White","470","350","25700","21010"
"Leaver CS","2021","Northumberland and Tyne and Wear","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","Male","Unknown","120","110","24580","21030"
"Leaver CS","2021","Northumberland and Tyne and Wear","Male","White","280","240","27570","21170"
"Leaver CS","2021","Outer London - East and North East","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","Female","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","Female","White","50","40","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","Male","White","40","40","[c]","[c]"
"Leaver CS","2021","Outer London - South","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","Female","Unknown","50","50","[c]","[c]"
"Leaver CS","2021","Outer London - South","Female","White","110","90","33260","29200"
"Leaver CS","2021","Outer London - South","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","Male","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","Outer London - South","Male","White","120","110","41630","36100"
"Leaver CS","2021","Outer London - West and North West","Female","Asian","100","80","29070","28740"
"Leaver CS","2021","Outer London - West and North West","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","Female","Unknown","60","60","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","Female","White","110","100","35400","30380"
"Leaver CS","2021","Outer London - West and North West","Male","Asian","50","50","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","Male","Mixed","[c]","[c]","[c]","[c]"
