"Status","Year","Organisation","Age","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","HM Prison and Probation Service","50-59","Surrey, East and West Sussex","590","560","32580","31770"
"In post","2022","HM Prison and Probation Service","50-59","Tees Valley and Durham","960","900","32010","31650"
"In post","2022","HM Prison and Probation Service","50-59","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","50-59","West Midlands","450","430","32030","30210"
"In post","2022","HM Prison and Probation Service","50-59","West Wales and The Valleys","280","260","31550","31420"
"In post","2022","HM Prison and Probation Service","50-59","West Yorkshire","760","710","32970","31650"
"In post","2022","HM Prison and Probation Service","60-64","Bedfordshire and Hertfordshire","60","60","28590","28200"
"In post","2022","HM Prison and Probation Service","60-64","Berkshire, Buckinghamshire and Oxfordshire","170","130","29740","27700"
"In post","2022","HM Prison and Probation Service","60-64","Cheshire","90","70","29050","27380"
"In post","2022","HM Prison and Probation Service","60-64","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","60-64","Cumbria","40","30","[c]","[c]"
"In post","2022","HM Prison and Probation Service","60-64","Derbyshire and Nottinghamshire","190","150","29040","27380"
"In post","2022","HM Prison and Probation Service","60-64","Devon","110","90","28560","27850"
"In post","2022","HM Prison and Probation Service","60-64","Dorset and Somerset","130","100","29350","27890"
"In post","2022","HM Prison and Probation Service","60-64","East Anglia","330","280","28340","25700"
"In post","2022","HM Prison and Probation Service","60-64","East Wales","120","100","31440","31650"
"In post","2022","HM Prison and Probation Service","60-64","East Yorkshire and Northern Lincolnshire","140","110","28830","28200"
"In post","2022","HM Prison and Probation Service","60-64","Essex","50","40","30050","27380"
"In post","2022","HM Prison and Probation Service","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","110","90","30820","28200"
"In post","2022","HM Prison and Probation Service","60-64","Greater Manchester","180","140","29080","28200"
"In post","2022","HM Prison and Probation Service","60-64","Hampshire and Isle of Wight","120","100","29620","28200"
"In post","2022","HM Prison and Probation Service","60-64","Herefordshire, Worcestershire and Warwickshire","100","80","30080","28200"
"In post","2022","HM Prison and Probation Service","60-64","Inner London - East","160","140","35700","35280"
"In post","2022","HM Prison and Probation Service","60-64","Inner London - West","120","100","38700","35320"
"In post","2022","HM Prison and Probation Service","60-64","Kent","220","180","28900","28200"
"In post","2022","HM Prison and Probation Service","60-64","Lancashire","230","160","29490","28860"
"In post","2022","HM Prison and Probation Service","60-64","Leicestershire, Rutland and Northamptonshire","140","120","28020","27380"
"In post","2022","HM Prison and Probation Service","60-64","Lincolnshire","70","60","29140","28200"
"In post","2022","HM Prison and Probation Service","60-64","Merseyside","140","110","31880","29550"
"In post","2022","HM Prison and Probation Service","60-64","North Yorkshire","40","30","[c]","[c]"
"In post","2022","HM Prison and Probation Service","60-64","Northumberland, and Tyne and Wear","50","50","31500","28260"
"In post","2022","HM Prison and Probation Service","60-64","Outer London - East and North East","100","80","32480","27980"
"In post","2022","HM Prison and Probation Service","60-64","Outer London - South","80","80","39260","36790"
"In post","2022","HM Prison and Probation Service","60-64","Outer London - West and North West","80","70","32290","30460"
"In post","2022","HM Prison and Probation Service","60-64","Shropshire and Staffordshire","230","180","29180","27380"
"In post","2022","HM Prison and Probation Service","60-64","South Yorkshire","130","100","29510","29320"
"In post","2022","HM Prison and Probation Service","60-64","Surrey, East and West Sussex","170","150","30300","27930"
"In post","2022","HM Prison and Probation Service","60-64","Tees Valley and Durham","290","210","29500","31650"
"In post","2022","HM Prison and Probation Service","60-64","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","60-64","West Midlands","140","120","30520","28200"
"In post","2022","HM Prison and Probation Service","60-64","West Wales and The Valleys","90","70","30420","29710"
"In post","2022","HM Prison and Probation Service","60-64","West Yorkshire","220","170","29270","28200"
"In post","2022","HM Prison and Probation Service","65+","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","65+","Berkshire, Buckinghamshire and Oxfordshire","50","40","[c]","[c]"
"In post","2022","HM Prison and Probation Service","65+","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","65+","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","65+","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","65+","Derbyshire and Nottinghamshire","50","30","[c]","[c]"
"In post","2022","HM Prison and Probation Service","65+","Devon","40","30","[c]","[c]"
"In post","2022","HM Prison and Probation Service","65+","Dorset and Somerset","40","30","[c]","[c]"
"In post","2022","HM Prison and Probation Service","65+","East Anglia","100","80","27790","24090"
"In post","2022","HM Prison and Probation Service","65+","East Wales","40","30","[c]","[c]"
"In post","2022","HM Prison and Probation Service","65+","East Yorkshire and Northern Lincolnshire","40","20","[c]","[c]"
"In post","2022","HM Prison and Probation Service","65+","Essex","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","65+","Gloucestershire, Wiltshire and Bath/Bristol area","40","30","[c]","[c]"
"In post","2022","HM Prison and Probation Service","65+","Greater Manchester","40","30","[c]","[c]"
"In post","2022","HM Prison and Probation Service","65+","Hampshire and Isle of Wight","30","20","[c]","[c]"
"In post","2022","HM Prison and Probation Service","65+","Herefordshire, Worcestershire and Warwickshire","40","30","[c]","[c]"
"In post","2022","HM Prison and Probation Service","65+","Inner London - East","70","60","36730","35270"
"In post","2022","HM Prison and Probation Service","65+","Inner London - West","40","30","[c]","[c]"
"In post","2022","HM Prison and Probation Service","65+","Kent","70","50","27860","24800"
"In post","2022","HM Prison and Probation Service","65+","Lancashire","60","40","27930","27380"
"In post","2022","HM Prison and Probation Service","65+","Leicestershire, Rutland and Northamptonshire","40","30","[c]","[c]"
"In post","2022","HM Prison and Probation Service","65+","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","65+","Merseyside","40","30","[c]","[c]"
"In post","2022","HM Prison and Probation Service","65+","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","65+","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","65+","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","65+","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","65+","Outer London - West and North West","50","40","30820","26910"
"In post","2022","HM Prison and Probation Service","65+","Shropshire and Staffordshire","50","30","26130","24090"
"In post","2022","HM Prison and Probation Service","65+","South Yorkshire","30","20","[c]","[c]"
"In post","2022","HM Prison and Probation Service","65+","Surrey, East and West Sussex","80","60","28490","27060"
"In post","2022","HM Prison and Probation Service","65+","Tees Valley and Durham","70","40","27210","25700"
"In post","2022","HM Prison and Probation Service","65+","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","65+","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","65+","West Midlands","50","40","29000","28200"
"In post","2022","HM Prison and Probation Service","65+","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","65+","West Yorkshire","60","40","29690","28200"
"In post","2022","HM Revenue and Customs (excl. agencies)","16-19","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","16-19","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","16-19","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","16-19","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","16-19","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","16-19","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","16-19","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","16-19","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","16-19","Merseyside","40","40","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","16-19","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","16-19","Northumberland, and Tyne and Wear","30","30","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","16-19","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","16-19","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","16-19","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","16-19","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","16-19","West Yorkshire","30","30","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","20-29","Berkshire, Buckinghamshire and Oxfordshire","40","40","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","20-29","Derbyshire and Nottinghamshire","760","750","29210","26820"
"In post","2022","HM Revenue and Customs (excl. agencies)","20-29","East Anglia","50","50","25060","26590"
"In post","2022","HM Revenue and Customs (excl. agencies)","20-29","East Wales","930","920","26760","26590"
"In post","2022","HM Revenue and Customs (excl. agencies)","20-29","Eastern Scotland","470","460","25400","21250"
"In post","2022","HM Revenue and Customs (excl. agencies)","20-29","Essex","50","40","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","260","260","33080","33080"
"In post","2022","HM Revenue and Customs (excl. agencies)","20-29","Greater Manchester","1430","1410","28600","26820"
"In post","2022","HM Revenue and Customs (excl. agencies)","20-29","Hampshire and Isle of Wight","70","60","23890","21250"
"In post","2022","HM Revenue and Customs (excl. agencies)","20-29","Inner London - East","710","710","39080","37610"
"In post","2022","HM Revenue and Customs (excl. agencies)","20-29","Inner London - West","240","240","48020","43430"
"In post","2022","HM Revenue and Customs (excl. agencies)","20-29","Kent","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","20-29","Lancashire","140","130","23410","21250"
"In post","2022","HM Revenue and Customs (excl. agencies)","20-29","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","20-29","Merseyside","1020","1000","26440","21250"
"In post","2022","HM Revenue and Customs (excl. agencies)","20-29","Northern Ireland","420","410","25320","21250"
"In post","2022","HM Revenue and Customs (excl. agencies)","20-29","Northumberland, and Tyne and Wear","1470","1430","27210","26590"
"In post","2022","HM Revenue and Customs (excl. agencies)","20-29","Outer London - South","440","430","35710","31060"
"In post","2022","HM Revenue and Customs (excl. agencies)","20-29","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","20-29","Shropshire and Staffordshire","70","70","33350","33080"
"In post","2022","HM Revenue and Customs (excl. agencies)","20-29","Southern Scotland","290","280","23860","21250"
"In post","2022","HM Revenue and Customs (excl. agencies)","20-29","Surrey, East and West Sussex","50","50","33870","33220"
