"Status","Year","Organisation","Ethnicity","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","UK Hydrographic Office","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","White","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","White","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","White","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","White","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","White","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Asian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Asian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Asian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Black","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Black","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Black","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Chinese","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Mixed","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Unknown","EO","80","80","23790","23320"
"New entrant CS","2021","UK Intellectual Property Office","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","White","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","White","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","White","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","White","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Space Agency","Asian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Space Agency","Asian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Space Agency","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Space Agency","Black","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Space Agency","Black","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Space Agency","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Space Agency","Chinese","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Space Agency","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Space Agency","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Space Agency","Mixed","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Space Agency","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Space Agency","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Space Agency","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Space Agency","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Space Agency","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Space Agency","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Space Agency","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Space Agency","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Space Agency","White","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Space Agency","White","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Space Agency","White","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Asian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Asian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Asian","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Black","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Black","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Black","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Chinese","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Chinese","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Mixed","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Mixed","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","White","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","White","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","White","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","White","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Asian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Asian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Asian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Asian","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Black","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Black","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Black","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Black","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Chinese","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Chinese","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Mixed","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Mixed","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Unknown","AA/AO","60","50","19700","19130"
"New entrant CS","2021","United Kingdom Statistics Authority","Unknown","EO","50","40","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Unknown","SEO/HEO","130","130","32910","32540"
"New entrant CS","2021","United Kingdom Statistics Authority","White","AA/AO","90","70","19230","19130"
"New entrant CS","2021","United Kingdom Statistics Authority","White","EO","120","110","23600","23050"
"New entrant CS","2021","United Kingdom Statistics Authority","White","G6/G7","60","60","53560","52100"
"New entrant CS","2021","United Kingdom Statistics Authority","White","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","White","SEO/HEO","420","410","32860","32540"
"New entrant CS","2021","Valuation Office Agency","Asian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Valuation Office Agency","Asian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Valuation Office Agency","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Valuation Office Agency","Black","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Valuation Office Agency","Black","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Valuation Office Agency","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Valuation Office Agency","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Valuation Office Agency","Chinese","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Valuation Office Agency","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Valuation Office Agency","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Valuation Office Agency","Mixed","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Valuation Office Agency","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Valuation Office Agency","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Valuation Office Agency","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Valuation Office Agency","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Valuation Office Agency","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Valuation Office Agency","Unknown","AA/AO","60","60","20920","20880"
"New entrant CS","2021","Valuation Office Agency","Unknown","EO","30","30","[c]","[c]"
"New entrant CS","2021","Valuation Office Agency","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Valuation Office Agency","White","AA/AO","70","70","20990","20880"
"New entrant CS","2021","Valuation Office Agency","White","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Valuation Office Agency","White","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2021","Vehicle Certification Agency","Asian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Vehicle Certification Agency","Asian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Vehicle Certification Agency","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Vehicle Certification Agency","Black","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Vehicle Certification Agency","Black","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Vehicle Certification Agency","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Vehicle Certification Agency","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Vehicle Certification Agency","Chinese","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Vehicle Certification Agency","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Vehicle Certification Agency","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Vehicle Certification Agency","Mixed","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Vehicle Certification Agency","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Vehicle Certification Agency","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Vehicle Certification Agency","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Vehicle Certification Agency","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Vehicle Certification Agency","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Vehicle Certification Agency","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Vehicle Certification Agency","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Vehicle Certification Agency","White","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Vehicle Certification Agency","White","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Vehicle Certification Agency","White","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinary Medicines Directorate","Asian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinary Medicines Directorate","Asian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinary Medicines Directorate","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinary Medicines Directorate","Black","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinary Medicines Directorate","Black","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinary Medicines Directorate","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinary Medicines Directorate","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinary Medicines Directorate","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinary Medicines Directorate","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinary Medicines Directorate","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinary Medicines Directorate","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinary Medicines Directorate","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinary Medicines Directorate","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinary Medicines Directorate","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinary Medicines Directorate","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinary Medicines Directorate","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinary Medicines Directorate","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinary Medicines Directorate","White","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinary Medicines Directorate","White","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinary Medicines Directorate","White","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","Asian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","Asian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","Asian","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","Black","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","Black","EO","[c]","[c]","[c]","[c]"
