"Status","Year","Region_ITL3","Sexual_orientation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Harrow and Hillingdon","Undeclared","Outer London - West and North West","440","390","32880","30410"
"In post","2022","Harrow and Hillingdon","Unknown","Outer London - West and North West","340","310","30740","28650"
"In post","2022","Hartlepool and Stockton-on-Tees","Heterosexual / straight","Tees Valley and Durham","1200","1110","27900","27570"
"In post","2022","Hartlepool and Stockton-on-Tees","LGBO","Tees Valley and Durham","70","70","26920","27570"
"In post","2022","Hartlepool and Stockton-on-Tees","Undeclared","Tees Valley and Durham","120","110","29870","27570"
"In post","2022","Hartlepool and Stockton-on-Tees","Unknown","Tees Valley and Durham","280","240","26850","27570"
"In post","2022","Heart of Essex","Heterosexual / straight","Essex","860","810","33140","30110"
"In post","2022","Heart of Essex","LGBO","Essex","60","60","32770","29360"
"In post","2022","Heart of Essex","Undeclared","Essex","90","90","30770","28700"
"In post","2022","Heart of Essex","Unknown","Essex","240","220","30250","27260"
"In post","2022","Herefordshire, County of","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","340","330","29080","27020"
"In post","2022","Herefordshire, County of","LGBO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, County of","Undeclared","Herefordshire, Worcestershire and Warwickshire","40","30","[c]","[c]"
"In post","2022","Herefordshire, County of","Unknown","Herefordshire, Worcestershire and Warwickshire","80","80","27270","25370"
"In post","2022","Hertfordshire CC","Heterosexual / straight","Bedfordshire and Hertfordshire","2040","1940","35980","31260"
"In post","2022","Hertfordshire CC","LGBO","Bedfordshire and Hertfordshire","110","100","34340","30710"
"In post","2022","Hertfordshire CC","Undeclared","Bedfordshire and Hertfordshire","210","200","35100","31880"
"In post","2022","Hertfordshire CC","Unknown","Bedfordshire and Hertfordshire","480","450","35990","31880"
"In post","2022","Hounslow and Richmond upon Thames","Heterosexual / straight","Outer London - West and North West","1910","1810","33220","31060"
"In post","2022","Hounslow and Richmond upon Thames","LGBO","Outer London - West and North West","140","130","32010","31060"
"In post","2022","Hounslow and Richmond upon Thames","Undeclared","Outer London - West and North West","270","250","34020","31060"
"In post","2022","Hounslow and Richmond upon Thames","Unknown","Outer London - West and North West","630","600","32430","31020"
"In post","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Heterosexual / straight","West Central Scotland","680","610","31770","27570"
"In post","2022","Inverclyde, East Renfrewshire, and Renfrewshire","LGBO","West Central Scotland","30","30","[c]","[c]"
"In post","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Undeclared","West Central Scotland","100","90","29530","27370"
"In post","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","West Central Scotland","300","270","29140","27570"
"In post","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Heterosexual / straight","Highlands and Islands","770","720","29620","27570"
"In post","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","LGBO","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Undeclared","Highlands and Islands","80","80","31580","27570"
"In post","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","Highlands and Islands","320","300","31160","27570"
"In post","2022","Isle of Anglesey","Heterosexual / straight","West Wales and The Valleys","190","180","28910","27370"
"In post","2022","Isle of Anglesey","LGBO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Isle of Anglesey","Undeclared","West Wales and The Valleys","40","40","[c]","[c]"
"In post","2022","Isle of Anglesey","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Isle of Wight","Heterosexual / straight","Hampshire and Isle of Wight","660","610","27570","26610"
"In post","2022","Isle of Wight","LGBO","Hampshire and Isle of Wight","50","50","26560","26100"
"In post","2022","Isle of Wight","Undeclared","Hampshire and Isle of Wight","80","70","28070","27380"
"In post","2022","Isle of Wight","Unknown","Hampshire and Isle of Wight","120","110","28930","27950"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","Inner London - West","600","580","32920","31060"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","LGBO","Inner London - West","40","40","[c]","[c]"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","Inner London - West","50","50","33550","31980"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","Unknown","Inner London - West","190","180","33240","31060"
"In post","2022","Kent Thames Gateway","Heterosexual / straight","Kent","1110","1050","30490","30610"
"In post","2022","Kent Thames Gateway","LGBO","Kent","70","70","31790","30700"
"In post","2022","Kent Thames Gateway","Undeclared","Kent","100","90","32020","31650"
"In post","2022","Kent Thames Gateway","Unknown","Kent","330","300","29320","29290"
"In post","2022","Kingston upon Hull, City of","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","1450","1310","28620","27130"
"In post","2022","Kingston upon Hull, City of","LGBO","East Yorkshire and Northern Lincolnshire","90","80","27540","26520"
"In post","2022","Kingston upon Hull, City of","Undeclared","East Yorkshire and Northern Lincolnshire","210","190","29410","27570"
"In post","2022","Kingston upon Hull, City of","Unknown","East Yorkshire and Northern Lincolnshire","360","320","27230","26850"
"In post","2022","Lambeth","Heterosexual / straight","Inner London - East","2410","2320","42870","39840"
"In post","2022","Lambeth","LGBO","Inner London - East","190","180","40900","36200"
"In post","2022","Lambeth","Undeclared","Inner London - East","290","280","42730","37000"
"In post","2022","Lambeth","Unknown","Inner London - East","540","510","42460","36200"
"In post","2022","Lancaster and Wyre","Heterosexual / straight","Lancashire","800","730","29410","26780"
"In post","2022","Lancaster and Wyre","LGBO","Lancashire","40","40","[c]","[c]"
"In post","2022","Lancaster and Wyre","Undeclared","Lancashire","80","70","30410","26930"
"In post","2022","Lancaster and Wyre","Unknown","Lancashire","190","180","27280","26670"
"In post","2022","Leeds","Heterosexual / straight","West Yorkshire","8540","8050","35100","31420"
"In post","2022","Leeds","LGBO","West Yorkshire","620","600","34450","31000"
"In post","2022","Leeds","Undeclared","West Yorkshire","1100","1030","35840","32000"
"In post","2022","Leeds","Unknown","West Yorkshire","3260","3090","33000","27570"
"In post","2022","Leicester","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","1730","1580","28050","26610"
"In post","2022","Leicester","LGBO","Leicestershire, Rutland and Northamptonshire","100","90","28090","27130"
"In post","2022","Leicester","Undeclared","Leicestershire, Rutland and Northamptonshire","230","210","27850","26690"
"In post","2022","Leicester","Unknown","Leicestershire, Rutland and Northamptonshire","560","500","26220","24800"
"In post","2022","Leicestershire CC and Rutland","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","1430","1330","30040","27370"
"In post","2022","Leicestershire CC and Rutland","LGBO","Leicestershire, Rutland and Northamptonshire","90","80","27840","26470"
"In post","2022","Leicestershire CC and Rutland","Undeclared","Leicestershire, Rutland and Northamptonshire","190","180","31460","27570"
"In post","2022","Leicestershire CC and Rutland","Unknown","Leicestershire, Rutland and Northamptonshire","290","260","27620","25610"
"In post","2022","Lewisham and Southwark","Heterosexual / straight","Inner London - East","940","910","33990","31060"
"In post","2022","Lewisham and Southwark","LGBO","Inner London - East","70","60","35550","31060"
"In post","2022","Lewisham and Southwark","Undeclared","Inner London - East","160","150","35280","31060"
"In post","2022","Lewisham and Southwark","Unknown","Inner London - East","240","220","35340","31880"
"In post","2022","Lincolnshire CC","Heterosexual / straight","Lincolnshire","2310","2180","28870","26930"
"In post","2022","Lincolnshire CC","LGBO","Lincolnshire","90","90","28160","27570"
"In post","2022","Lincolnshire CC","Undeclared","Lincolnshire","290","280","29670","27380"
"In post","2022","Lincolnshire CC","Unknown","Lincolnshire","320","290","28340","27120"
"In post","2022","Lisburn and Castlereagh","Heterosexual / straight","Northern Ireland","370","350","28090","24890"
"In post","2022","Lisburn and Castlereagh","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Lisburn and Castlereagh","Undeclared","Northern Ireland","40","40","[c]","[c]"
"In post","2022","Lisburn and Castlereagh","Unknown","Northern Ireland","40","40","[c]","[c]"
"In post","2022","Liverpool","Heterosexual / straight","Merseyside","8660","8090","29930","26160"
"In post","2022","Liverpool","LGBO","Merseyside","500","480","29280","26590"
"In post","2022","Liverpool","Undeclared","Merseyside","800","740","29930","26160"
"In post","2022","Liverpool","Unknown","Merseyside","2530","2330","28350","24880"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Heterosexual / straight","Highlands and Islands","170","160","29700","27570"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","LGBO","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Undeclared","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Unknown","Highlands and Islands","150","140","29360","27360"
"In post","2022","Luton","Heterosexual / straight","Bedfordshire and Hertfordshire","410","380","27790","27570"
"In post","2022","Luton","LGBO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Luton","Undeclared","Bedfordshire and Hertfordshire","50","40","[c]","[c]"
"In post","2022","Luton","Unknown","Bedfordshire and Hertfordshire","80","70","27090","26850"
"In post","2022","Manchester","Heterosexual / straight","Greater Manchester","6590","6280","35020","31420"
"In post","2022","Manchester","LGBO","Greater Manchester","650","640","33620","30090"
"In post","2022","Manchester","Undeclared","Greater Manchester","790","750","34250","30780"
"In post","2022","Manchester","Unknown","Greater Manchester","1860","1760","32910","28200"
"In post","2022","Medway","Heterosexual / straight","Kent","1040","990","31510","29290"
"In post","2022","Medway","LGBO","Kent","70","70","31850","29290"
"In post","2022","Medway","Undeclared","Kent","110","100","30970","29290"
"In post","2022","Medway","Unknown","Kent","240","220","29740","28140"
"In post","2022","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","Outer London - South","480","460","33780","31060"
"In post","2022","Merton, Kingston upon Thames and Sutton","LGBO","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Merton, Kingston upon Thames and Sutton","Undeclared","Outer London - South","60","60","36170","31060"
"In post","2022","Merton, Kingston upon Thames and Sutton","Unknown","Outer London - South","120","110","30630","30700"
"In post","2022","Mid and East Antrim","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Mid and East Antrim","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Mid and East Antrim","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Mid Kent","Heterosexual / straight","Kent","660","620","30710","29290"
"In post","2022","Mid Kent","LGBO","Kent","50","40","[c]","[c]"
"In post","2022","Mid Kent","Undeclared","Kent","80","70","33870","31060"
"In post","2022","Mid Kent","Unknown","Kent","140","130","31010","29290"
"In post","2022","Mid Lancashire","Heterosexual / straight","Lancashire","3730","3380","29490","26820"
"In post","2022","Mid Lancashire","LGBO","Lancashire","180","170","28540","26700"
"In post","2022","Mid Lancashire","Undeclared","Lancashire","480","430","28350","26820"
"In post","2022","Mid Lancashire","Unknown","Lancashire","1270","1130","26500","22600"
"In post","2022","Mid Ulster","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Mid Ulster","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Mid Ulster","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Milton Keynes","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","1650","1570","33390","28990"
"In post","2022","Milton Keynes","LGBO","Berkshire, Buckinghamshire and Oxfordshire","100","100","29250","27570"
