"Status","Year","Organisation","Region_ITL2","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Revenue Scotland","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Revenue Scotland","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Revenue Scotland","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Revenue Scotland","Eastern Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Revenue Scotland","Eastern Scotland","SEO/HEO","40","30","[c]","[c]"
"In post","2022","Royal Fleet Auxiliary","Unknown","Unknown","1760","1760","37450","34160"
"In post","2022","Rural Payments Agency","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","80","70","21300","21300"
"In post","2022","Rural Payments Agency","Berkshire, Buckinghamshire and Oxfordshire","EO","40","40","[c]","[c]"
"In post","2022","Rural Payments Agency","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Berkshire, Buckinghamshire and Oxfordshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","50","50","34080","32030"
"In post","2022","Rural Payments Agency","Cheshire","AA/AO","70","60","21300","21300"
"In post","2022","Rural Payments Agency","Cheshire","EO","30","30","[c]","[c]"
"In post","2022","Rural Payments Agency","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Cumbria","AA/AO","500","440","21300","21300"
"In post","2022","Rural Payments Agency","Cumbria","EO","190","170","25350","25100"
"In post","2022","Rural Payments Agency","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Cumbria","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Cumbria","SEO/HEO","130","120","32720","31150"
"In post","2022","Rural Payments Agency","Derbyshire and Nottinghamshire","AA/AO","50","50","21040","21300"
"In post","2022","Rural Payments Agency","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Devon","AA/AO","80","70","21300","21300"
"In post","2022","Rural Payments Agency","Devon","EO","70","60","25820","25880"
"In post","2022","Rural Payments Agency","Devon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Devon","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Devon","SEO/HEO","50","50","[c]","[c]"
"In post","2022","Rural Payments Agency","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Essex","EO","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Herefordshire, Worcestershire and Warwickshire","AA/AO","80","80","21300","21300"
"In post","2022","Rural Payments Agency","Herefordshire, Worcestershire and Warwickshire","EO","50","50","[c]","[c]"
"In post","2022","Rural Payments Agency","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","30","30","[c]","[c]"
"In post","2022","Rural Payments Agency","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Kent","EO","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","North Yorkshire","AA/AO","80","70","21270","21300"
"In post","2022","Rural Payments Agency","North Yorkshire","EO","60","50","25400","25060"
"In post","2022","Rural Payments Agency","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","North Yorkshire","SEO/HEO","50","50","[c]","[c]"
"In post","2022","Rural Payments Agency","Northumberland, and Tyne and Wear","AA/AO","250","230","21250","21300"
"In post","2022","Rural Payments Agency","Northumberland, and Tyne and Wear","EO","90","90","25280","24920"
"In post","2022","Rural Payments Agency","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Northumberland, and Tyne and Wear","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Northumberland, and Tyne and Wear","SEO/HEO","90","80","32340","30410"
"In post","2022","Rural Payments Agency","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","West Yorkshire","AA/AO","40","40","[c]","[c]"
"In post","2022","Rural Payments Agency","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Courts and Tribunals Service","Eastern Scotland","AA/AO","430","390","22400","22000"
"In post","2022","Scottish Courts and Tribunals Service","Eastern Scotland","EO","260","240","29210","30450"
"In post","2022","Scottish Courts and Tribunals Service","Eastern Scotland","G6/G7","60","60","58840","60820"
"In post","2022","Scottish Courts and Tribunals Service","Eastern Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Courts and Tribunals Service","Eastern Scotland","SEO/HEO","250","240","38440","36360"
"In post","2022","Scottish Courts and Tribunals Service","Highlands and Islands","AA/AO","50","30","[c]","[c]"
"In post","2022","Scottish Courts and Tribunals Service","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Courts and Tribunals Service","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Courts and Tribunals Service","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Courts and Tribunals Service","North Eastern Scotland","AA/AO","60","50","22290","22000"
"In post","2022","Scottish Courts and Tribunals Service","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Courts and Tribunals Service","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Courts and Tribunals Service","Southern Scotland","AA/AO","240","220","22750","23780"
"In post","2022","Scottish Courts and Tribunals Service","Southern Scotland","EO","90","80","29370","30450"
"In post","2022","Scottish Courts and Tribunals Service","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Courts and Tribunals Service","Southern Scotland","SEO/HEO","30","30","[c]","[c]"
"In post","2022","Scottish Courts and Tribunals Service","West Central Scotland","AA/AO","230","190","22190","22000"
"In post","2022","Scottish Courts and Tribunals Service","West Central Scotland","EO","110","100","29440","30450"
"In post","2022","Scottish Courts and Tribunals Service","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Courts and Tribunals Service","West Central Scotland","SEO/HEO","40","40","[c]","[c]"
"In post","2022","Scottish Fiscal Commission","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Fiscal Commission","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Fiscal Commission","Eastern Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Fiscal Commission","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Forestry","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Forestry","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Forestry","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Forestry","Eastern Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Forestry","Eastern Scotland","SEO/HEO","40","40","[c]","[c]"
"In post","2022","Scottish Forestry","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Forestry","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Forestry","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Forestry","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Forestry","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Forestry","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Forestry","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Forestry","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Forestry","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Forestry","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Forestry","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Forestry","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Forestry","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","Eastern Scotland","AA/AO","750","720","24900","24400"
"In post","2022","Scottish Government (excl. agencies)","Eastern Scotland","EO","770","740","29020","28990"
"In post","2022","Scottish Government (excl. agencies)","Eastern Scotland","G6/G7","1850","1760","63460","62170"
"In post","2022","Scottish Government (excl. agencies)","Eastern Scotland","SCS","180","180","89110","83230"
"In post","2022","Scottish Government (excl. agencies)","Eastern Scotland","SEO/HEO","2770","2660","39780","39660"
"In post","2022","Scottish Government (excl. agencies)","Highlands and Islands","AA/AO","60","50","23360","23230"
"In post","2022","Scottish Government (excl. agencies)","Highlands and Islands","EO","90","90","29390","30040"
"In post","2022","Scottish Government (excl. agencies)","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","Highlands and Islands","SEO/HEO","100","100","37180","36130"
"In post","2022","Scottish Government (excl. agencies)","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","Inner London - West","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
