"Status","Year","Responsibility_level","Region_ITL2","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","EO","Northumberland, and Tyne and Wear","North East (England)","360","300","26860","27570"
"Leaver CS","2022","EO","Outer London - East and North East","London","180","170","30660","31060"
"Leaver CS","2022","EO","Outer London - South","London","250","230","30200","30600"
"Leaver CS","2022","EO","Outer London - West and North West","London","400","340","30110","31060"
"Leaver CS","2022","EO","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Shropshire and Staffordshire","West Midlands (England)","210","180","27330","27570"
"Leaver CS","2022","EO","South Yorkshire","Yorkshire and The Humber","170","140","27130","27570"
"Leaver CS","2022","EO","Southern Scotland","Scotland","160","130","27790","27570"
"Leaver CS","2022","EO","Surrey, East and West Sussex","South East (England)","280","240","28090","27570"
"Leaver CS","2022","EO","Tees Valley and Durham","North East (England)","130","110","26940","27570"
"Leaver CS","2022","EO","Unknown","Unknown","120","100","27330","27570"
"Leaver CS","2022","EO","West Central Scotland","Scotland","330","280","28530","27570"
"Leaver CS","2022","EO","West Midlands","West Midlands (England)","420","360","26960","27570"
"Leaver CS","2022","EO","West Wales and The Valleys","Wales","160","140","27510","27570"
"Leaver CS","2022","EO","West Yorkshire","Yorkshire and The Humber","540","460","26730","27570"
"Leaver CS","2022","G6/G7","Bedfordshire and Hertfordshire","East of England","30","30","[c]","[c]"
"Leaver CS","2022","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","60","50","[c]","[c]"
"Leaver CS","2022","G6/G7","Cheshire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Derbyshire and Nottinghamshire","East Midlands (England)","60","50","[c]","[c]"
"Leaver CS","2022","G6/G7","Devon","South West (England)","50","40","[c]","[c]"
"Leaver CS","2022","G6/G7","Dorset and Somerset","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","East Anglia","East of England","100","90","61350","56950"
"Leaver CS","2022","G6/G7","East Wales","Wales","100","90","59850","59850"
"Leaver CS","2022","G6/G7","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Eastern Scotland","Scotland","140","120","64980","62170"
"Leaver CS","2022","G6/G7","Essex","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","270","250","57740","55210"
"Leaver CS","2022","G6/G7","Greater Manchester","North West (England)","140","140","59630","56550"
"Leaver CS","2022","G6/G7","Hampshire and Isle of Wight","South East (England)","110","100","58360","56840"
"Leaver CS","2022","G6/G7","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Inner London - East","London","590","560","59780","58000"
"Leaver CS","2022","G6/G7","Inner London - West","London","1350","1160","60070","57540"
"Leaver CS","2022","G6/G7","Kent","South East (England)","40","30","[c]","[c]"
"Leaver CS","2022","G6/G7","Lancashire","North West (England)","40","40","[c]","[c]"
"Leaver CS","2022","G6/G7","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Lincolnshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Merseyside","North West (England)","90","80","61310","58670"
"Leaver CS","2022","G6/G7","North Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","North Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Northumberland, and Tyne and Wear","North East (England)","110","100","57390","55720"
"Leaver CS","2022","G6/G7","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Outer London - South","London","90","80","64290","61960"
"Leaver CS","2022","G6/G7","Outer London - West and North West","London","50","40","56760","53860"
"Leaver CS","2022","G6/G7","Overseas","Overseas","30","30","[c]","[c]"
"Leaver CS","2022","G6/G7","Shropshire and Staffordshire","West Midlands (England)","40","40","[c]","[c]"
"Leaver CS","2022","G6/G7","South Yorkshire","Yorkshire and The Humber","60","60","60090","58930"
"Leaver CS","2022","G6/G7","Southern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Surrey, East and West Sussex","South East (England)","40","30","[c]","[c]"
"Leaver CS","2022","G6/G7","Tees Valley and Durham","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Unknown","Unknown","80","60","62380","61000"
"Leaver CS","2022","G6/G7","West Central Scotland","Scotland","80","70","62170","62170"
"Leaver CS","2022","G6/G7","West Midlands","West Midlands (England)","140","130","57540","55000"
"Leaver CS","2022","G6/G7","West Wales and The Valleys","Wales","30","30","[c]","[c]"
"Leaver CS","2022","G6/G7","West Yorkshire","Yorkshire and The Humber","160","110","57510","55460"
"Leaver CS","2022","SCS","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Cheshire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Derbyshire and Nottinghamshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Devon","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Dorset and Somerset","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","East Anglia","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","East Wales","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Essex","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","40","30","[c]","[c]"
"Leaver CS","2022","SCS","Greater Manchester","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Hampshire and Isle of Wight","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Inner London - East","London","150","140","100820","95610"
"Leaver CS","2022","SCS","Inner London - West","London","260","210","95400","87400"
"Leaver CS","2022","SCS","Kent","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Lancashire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Merseyside","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","North Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Northumberland, and Tyne and Wear","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Shropshire and Staffordshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","South Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Southern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Surrey, East and West Sussex","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Tees Valley and Durham","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","West Central Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","West Midlands","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","West Wales and The Valleys","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","West Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Bedfordshire and Hertfordshire","East of England","100","90","37750","37000"
"Leaver CS","2022","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","200","180","38520","37320"
"Leaver CS","2022","SEO/HEO","Cheshire","North West (England)","60","50","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Derbyshire and Nottinghamshire","East Midlands (England)","180","160","38060","37440"
"Leaver CS","2022","SEO/HEO","Devon","South West (England)","150","140","38030","38450"
"Leaver CS","2022","SEO/HEO","Dorset and Somerset","South West (England)","120","110","37020","35030"
"Leaver CS","2022","SEO/HEO","East Anglia","East of England","230","210","36400","35900"
"Leaver CS","2022","SEO/HEO","East Wales","Wales","290","260","36280","36490"
"Leaver CS","2022","SEO/HEO","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","30","30","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Eastern Scotland","Scotland","350","310","40080","39660"
"Leaver CS","2022","SEO/HEO","Essex","East of England","90","80","40930","39380"
"Leaver CS","2022","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","930","870","36110","36330"
"Leaver CS","2022","SEO/HEO","Greater Manchester","North West (England)","280","250","35880","36330"
"Leaver CS","2022","SEO/HEO","Hampshire and Isle of Wight","South East (England)","360","330","36730","36460"
"Leaver CS","2022","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","40","30","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Inner London - East","London","760","710","37460","37370"
"Leaver CS","2022","SEO/HEO","Inner London - West","London","1680","1440","38010","37400"
"Leaver CS","2022","SEO/HEO","Kent","South East (England)","70","60","37220","36050"
"Leaver CS","2022","SEO/HEO","Lancashire","North West (England)","110","100","37430","35520"
"Leaver CS","2022","SEO/HEO","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","100","80","38970","38070"
"Leaver CS","2022","SEO/HEO","Lincolnshire","East Midlands (England)","40","40","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Merseyside","North West (England)","200","170","37050","35910"
"Leaver CS","2022","SEO/HEO","North Eastern Scotland","Scotland","30","30","[c]","[c]"
"Leaver CS","2022","SEO/HEO","North Yorkshire","Yorkshire and The Humber","90","90","36240","35900"
"Leaver CS","2022","SEO/HEO","Northern Ireland","Northern Ireland","50","40","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Northumberland, and Tyne and Wear","North East (England)","250","220","35980","34290"
"Leaver CS","2022","SEO/HEO","Outer London - East and North East","London","30","30","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Outer London - South","London","200","180","39670","37830"
"Leaver CS","2022","SEO/HEO","Outer London - West and North West","London","170","150","36490","35830"
"Leaver CS","2022","SEO/HEO","Overseas","Overseas","80","70","41090","40580"
"Leaver CS","2022","SEO/HEO","Shropshire and Staffordshire","West Midlands (England)","100","90","37750","34800"
"Leaver CS","2022","SEO/HEO","South Yorkshire","Yorkshire and The Humber","120","110","35910","35330"
"Leaver CS","2022","SEO/HEO","Southern Scotland","Scotland","80","70","35810","33930"
"Leaver CS","2022","SEO/HEO","Surrey, East and West Sussex","South East (England)","120","110","38970","39030"
"Leaver CS","2022","SEO/HEO","Tees Valley and Durham","North East (England)","80","70","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Unknown","Unknown","140","100","37660","37440"
"Leaver CS","2022","SEO/HEO","West Central Scotland","Scotland","220","200","38910","36880"
"Leaver CS","2022","SEO/HEO","West Midlands","West Midlands (England)","290","260","37690","36500"
"Leaver CS","2022","SEO/HEO","West Wales and The Valleys","Wales","100","90","38210","37410"
"Leaver CS","2022","SEO/HEO","West Yorkshire","Yorkshire and The Humber","350","270","36000","36190"
"Leaver CS","2022","Unknown","Bedfordshire and Hertfordshire","East of England","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","80","80","[c]","[c]"
"Leaver CS","2022","Unknown","Cheshire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cumbria","North West (England)","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Derbyshire and Nottinghamshire","East Midlands (England)","60","60","[c]","[c]"
"Leaver CS","2022","Unknown","Devon","South West (England)","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Dorset and Somerset","South West (England)","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","East Anglia","East of England","90","80","[c]","[c]"
"Leaver CS","2022","Unknown","East Wales","Wales","50","50","[c]","[c]"
"Leaver CS","2022","Unknown","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Essex","East of England","50","50","[c]","[c]"
"Leaver CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","180","170","39060","38150"
"Leaver CS","2022","Unknown","Greater Manchester","North West (England)","70","60","[c]","[c]"
"Leaver CS","2022","Unknown","Hampshire and Isle of Wight","South East (England)","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - East","London","100","90","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - West","London","110","70","[c]","[c]"
"Leaver CS","2022","Unknown","Kent","South East (England)","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","Lancashire","North West (England)","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","Lincolnshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Merseyside","North West (England)","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","North Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northumberland, and Tyne and Wear","North East (England)","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - South","London","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - West and North West","London","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire and Staffordshire","West Midlands (England)","30","30","[c]","[c]"
