"Status","Year","Parent_department","Region_ITL1","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Other Cabinet Office Agencies","Scotland","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","South West (England)","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","South West (England)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","South West (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","South West (England)","Other","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","South West (England)","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","South West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","South West (England)","Property","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Unknown","Other","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Unknown","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Wales","Commercial","70","60","31160","28540"
"In post","2021","Other Cabinet Office Agencies","Wales","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Wales","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Wales","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Wales","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Wales","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","West Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","West Midlands (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","West Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","West Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","West Midlands (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","West Midlands (England)","Other","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","West Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","West Midlands (England)","Property","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Yorkshire and The Humber","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Yorkshire and The Humber","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Yorkshire and The Humber","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Yorkshire and The Humber","Other","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Yorkshire and The Humber","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Yorkshire and The Humber","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Yorkshire and The Humber","Property","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Yorkshire and The Humber","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","London","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","London","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","London","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","London","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","London","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","Scotland","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","Scotland","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","Scotland","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","Scotland","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","Scotland","Unknown","70","70","49350","48930"
"In post","2021","Scottish Government","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Scotland","Commercial","100","100","31960","25870"
"In post","2021","Scottish Government","Scotland","Communications","40","30","[c]","[c]"
"In post","2021","Scottish Government","Scotland","Digital, Data and Technology","210","200","39400","35720"
"In post","2021","Scottish Government","Scotland","Finance","140","130","33910","30080"
"In post","2021","Scottish Government","Scotland","Human Resources","210","200","34930","33650"
"In post","2021","Scottish Government","Scotland","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Scotland","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Scotland","Legal","660","610","53650","52490"
"In post","2021","Scottish Government","Scotland","Operational Delivery","7210","6710","29400","29350"
"In post","2021","Scottish Government","Scotland","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Scotland","Other","670","610","31640","28870"
"In post","2021","Scottish Government","Scotland","Policy","50","40","[c]","[c]"
"In post","2021","Scottish Government","Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Scotland","Property","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Scotland","Psychology","70","70","38790","33650"
"In post","2021","Scottish Government","Scotland","Security","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Scotland","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Scotland","Unknown","12730","12180","39910","35110"
"In post","2021","The National Archives","London","Commercial","40","40","[c]","[c]"
"In post","2021","The National Archives","London","Communications","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","London","Digital, Data and Technology","100","100","40050","39000"
"In post","2021","The National Archives","London","Finance","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","London","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","London","Knowledge and Information Management","80","80","34940","31310"
"In post","2021","The National Archives","London","Operational Delivery","170","160","29320","28040"
"In post","2021","The National Archives","London","Other","80","80","43040","35000"
"In post","2021","The National Archives","London","Policy","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","London","Property","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","London","Communications","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","London","Digital, Data and Technology","40","40","[c]","[c]"
"In post","2021","UK Export Finance","London","Economics","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","London","Finance","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","London","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","London","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","London","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","London","Legal","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","London","Operational Delivery","240","240","53470","47150"
"In post","2021","UK Export Finance","London","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","London","Security","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","London","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","London","Communications","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","London","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","London","Finance","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","London","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","London","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","London","Legal","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","London","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","London","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","London","Communications","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","London","Digital, Data and Technology","40","40","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","London","Economics","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","London","Finance","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","London","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","London","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","London","Operational Delivery","80","80","38800","32540"
"In post","2021","United Kingdom Statistics Authority","London","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","London","Policy","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","London","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","London","Property","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","London","Security","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","London","Social Research","70","70","36600","32540"
"In post","2021","United Kingdom Statistics Authority","London","Statistics","90","90","45360","35780"
"In post","2021","United Kingdom Statistics Authority","Scotland","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Scotland","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Scotland","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Scotland","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","South East (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","South East (England)","Communications","30","30","[c]","[c]"
