"Status","Year","Function_of_post","Sex","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Counter Fraud","Male","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Glasgow City","50","40","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Greater Manchester South West","30","30","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Hackney and Newham","50","50","33680","30750"
"New entrant CS","2022","Counter Fraud","Male","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Leeds","50","50","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Leicester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Manchester","30","30","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Redbridge and Waltham Forest","30","30","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","South Ayrshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Tyneside","60","50","28040","27570"
"New entrant CS","2022","Counter Fraud","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Female","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Female","Birmingham","90","90","21610","21250"
"New entrant CS","2022","Debt","Female","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Female","Bradford","50","50","[c]","[c]"
"New entrant CS","2022","Debt","Female","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Female","Cardiff and Vale of Glamorgan","50","50","[c]","[c]"
"New entrant CS","2022","Debt","Female","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Female","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Female","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Female","Dudley","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Female","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Female","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Female","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Female","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Female","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Female","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Female","Liverpool","90","80","21430","21250"
"New entrant CS","2022","Debt","Female","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Female","North Northamptonshire","40","40","[c]","[c]"
"New entrant CS","2022","Debt","Female","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Female","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Female","South Lanarkshire","50","40","[c]","[c]"
"New entrant CS","2022","Debt","Female","Sunderland","50","50","[c]","[c]"
"New entrant CS","2022","Debt","Female","Tyneside","60","60","22150","21250"
"New entrant CS","2022","Debt","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Female","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Female","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Male","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Male","Birmingham","60","60","21430","21250"
"New entrant CS","2022","Debt","Male","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Male","Bradford","40","40","[c]","[c]"
"New entrant CS","2022","Debt","Male","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Male","Cardiff and Vale of Glamorgan","50","50","[c]","[c]"
"New entrant CS","2022","Debt","Male","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Male","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Male","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Male","Dudley","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Male","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Male","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Male","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Male","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Male","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Male","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Male","Liverpool","40","40","[c]","[c]"
"New entrant CS","2022","Debt","Male","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Male","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Male","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Male","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Male","South Lanarkshire","30","30","[c]","[c]"
"New entrant CS","2022","Debt","Male","Sunderland","30","30","[c]","[c]"
"New entrant CS","2022","Debt","Male","Tyneside","40","30","[c]","[c]"
"New entrant CS","2022","Debt","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Male","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Male","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Birmingham","30","30","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Bristol, City of","60","60","39730","37300"
"New entrant CS","2022","Digital, Data & Technology","Female","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Devon CC","40","40","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Leeds","40","30","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Leicester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Manchester","90","90","38010","35310"
"New entrant CS","2022","Digital, Data & Technology","Female","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Female","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
