"Status","Year","Sexual_orientation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","Bristol, City of","570","520","36050","31810"
"In post","2021","Undeclared","Bromley","50","40","[c]","[c]"
"In post","2021","Undeclared","Buckinghamshire CC","160","150","31560","31250"
"In post","2021","Undeclared","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Calderdale and Kirklees","100","90","27260","27570"
"In post","2021","Undeclared","Cambridgeshire CC","360","350","34910","33170"
"In post","2021","Undeclared","Camden and City of London","410","390","38220","35200"
"In post","2021","Undeclared","Cardiff and Vale of Glamorgan","1020","950","35320","30480"
"In post","2021","Undeclared","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Central Bedfordshire","60","60","32440","30600"
"In post","2021","Undeclared","Central Hampshire","430","410","36240","33400"
"In post","2021","Undeclared","Central Valleys","160","150","36000","30860"
"In post","2021","Undeclared","Cheshire East","80","70","30470","28690"
"In post","2021","Undeclared","Cheshire West and Chester","50","40","[c]","[c]"
"In post","2021","Undeclared","Chorley and West Lancashire","80","80","30430","27570"
"In post","2021","Undeclared","City of Edinburgh","1410","1340","33280","29350"
"In post","2021","Undeclared","Clackmannanshire and Fife","170","150","29090","27170"
"In post","2021","Undeclared","Conwy and Denbighshire","70","60","39500","37410"
"In post","2021","Undeclared","Cornwall and Isles of Scilly","160","140","27340","26670"
"In post","2021","Undeclared","Coventry","170","150","35200","31000"
"In post","2021","Undeclared","Croydon","1060","990","38250","35070"
"In post","2021","Undeclared","Darlington","60","60","36110","30800"
"In post","2021","Undeclared","Derby","100","90","27590","21010"
"In post","2021","Undeclared","Devon CC","340","300","28640","26780"
"In post","2021","Undeclared","Dorset CC","210","200","30370","27620"
"In post","2021","Undeclared","Dudley","100","80","24150","21010"
"In post","2021","Undeclared","Dumfries and Galloway","50","40","[c]","[c]"
"In post","2021","Undeclared","Durham CC","420","380","28130","26330"
"In post","2021","Undeclared","Ealing","40","40","[c]","[c]"
"In post","2021","Undeclared","East Ayrshire and North Ayrshire mainland","110","100","27470","26580"
"In post","2021","Undeclared","East Cumbria","90","80","28240","23970"
"In post","2021","Undeclared","East Derbyshire","40","30","[c]","[c]"
"In post","2021","Undeclared","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","220","210","32750","29350"
"In post","2021","Undeclared","East Kent","570","510","28980","27370"
"In post","2021","Undeclared","East Lancashire","40","30","[c]","[c]"
"In post","2021","Undeclared","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East Merseyside","80","70","27310","26780"
"In post","2021","Undeclared","East Riding of Yorkshire","200","190","29440","27570"
"In post","2021","Undeclared","East Surrey","90","90","35660","34750"
"In post","2021","Undeclared","East Sussex CC","200","180","27810","27570"
"In post","2021","Undeclared","Enfield","40","40","[c]","[c]"
"In post","2021","Undeclared","Essex Haven Gateway","140","130","33330","31070"
"In post","2021","Undeclared","Essex Thames Gateway","70","60","26310","25110"
"In post","2021","Undeclared","Falkirk","120","100","26400","22820"
"In post","2021","Undeclared","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Flintshire and Wrexham","410","380","28580","27570"
"In post","2021","Undeclared","Glasgow City","980","890","29790","26670"
"In post","2021","Undeclared","Gloucestershire","180","160","30310","27570"
"In post","2021","Undeclared","Greater Manchester North East","110","100","27140","27570"
"In post","2021","Undeclared","Greater Manchester North West","150","130","24410","23240"
"In post","2021","Undeclared","Greater Manchester South East","140","120","26030","23840"
"In post","2021","Undeclared","Greater Manchester South West","440","410","31540","28130"
"In post","2021","Undeclared","Gwent Valleys","80","70","29600","27570"
"In post","2021","Undeclared","Gwynedd","70","70","25390","23830"
"In post","2021","Undeclared","Hackney and Newham","270","250","34760","31060"
"In post","2021","Undeclared","Haringey and Islington","120","110","30690","31060"
"In post","2021","Undeclared","Harrow and Hillingdon","480","420","32600","30410"
"In post","2021","Undeclared","Hartlepool and Stockton-on-Tees","120","110","28580","27570"
"In post","2021","Undeclared","Heart of Essex","90","80","30900","29290"
"In post","2021","Undeclared","Herefordshire, County of","30","30","[c]","[c]"
"In post","2021","Undeclared","Hertfordshire","230","220","34900","31810"
"In post","2021","Undeclared","Hounslow and Richmond upon Thames","290","270","33080","31060"
"In post","2021","Undeclared","Inverclyde, East Renfrewshire and Renfrewshire","180","160","28140","26120"
"In post","2021","Undeclared","Inverness and Nairn and Moray, Badenoch and Strathspey","130","120","28890","27570"
"In post","2021","Undeclared","Isle of Anglesey","40","40","[c]","[c]"
"In post","2021","Undeclared","Isle of Wight","80","70","27300","27380"
"In post","2021","Undeclared","Kensington & Chelsea and Hammersmith & Fulham","60","50","34190","31880"
"In post","2021","Undeclared","Kent Thames Gateway","110","100","31590","31000"
"In post","2021","Undeclared","Kingston upon Hull, City of","200","180","29180","27570"
"In post","2021","Undeclared","Lambeth","420","380","42570","37480"
"In post","2021","Undeclared","Lancaster and Wyre","70","60","30630","26930"
"In post","2021","Undeclared","Leeds","790","730","33120","29650"
"In post","2021","Undeclared","Leicester","230","210","27090","25560"
"In post","2021","Undeclared","Leicestershire CC and Rutland","190","180","29130","27380"
"In post","2021","Undeclared","Lewisham and Southwark","140","130","35390","31060"
"In post","2021","Undeclared","Lincolnshire","300","280","29250","26780"
"In post","2021","Undeclared","Lisburn and Castlereagh","40","40","[c]","[c]"
"In post","2021","Undeclared","Liverpool","740","680","28970","25310"
"In post","2021","Undeclared","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","40","30","[c]","[c]"
"In post","2021","Undeclared","Luton","50","40","[c]","[c]"
"In post","2021","Undeclared","Manchester","760","710","33370","29500"
"In post","2021","Undeclared","Medway","100","100","30930","29290"
"In post","2021","Undeclared","Merton, Kingston upon Thames and Sutton","60","50","32800","31060"
"In post","2021","Undeclared","Mid Kent","90","80","32580","29750"
"In post","2021","Undeclared","Mid Lancashire","500","440","27150","25560"
"In post","2021","Undeclared","Milton Keynes","180","170","33110","30400"
"In post","2021","Undeclared","Monmouthshire and Newport","260","240","34990","30130"
"In post","2021","Undeclared","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","North and North East Lincolnshire","90","80","25540","26760"
"In post","2021","Undeclared","North and West Norfolk","70","60","31100","31650"
"In post","2021","Undeclared","North Hampshire","130","120","33600","27570"
"In post","2021","Undeclared","North Lanarkshire","260","220","25410","21440"
"In post","2021","Undeclared","North Northamptonshire","40","30","[c]","[c]"
"In post","2021","Undeclared","North Nottinghamshire","80","80","30430","27570"
"In post","2021","Undeclared","North Yorkshire CC","220","210","30180","27720"
"In post","2021","Undeclared","Northumberland","50","40","[c]","[c]"
"In post","2021","Undeclared","Norwich and East Norfolk","180","160","30080","27570"
"In post","2021","Undeclared","Nottingham","690","630","31720","28200"
"In post","2021","Undeclared","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Overseas","370","370","47650","41800"
"In post","2021","Undeclared","Oxfordshire","280","270","33090","31180"
"In post","2021","Undeclared","Perth and Kinross and Stirling","90","80","32480","27570"
"In post","2021","Undeclared","Peterborough","200","170","28350","27030"
"In post","2021","Undeclared","Plymouth","310","290","33480","31740"
"In post","2021","Undeclared","Portsmouth","470","430","32030","28130"
"In post","2021","Undeclared","Powys","70","70","29310","26670"
"In post","2021","Undeclared","Redbridge and Waltham Forest","90","80","28180","30200"
"In post","2021","Undeclared","Sandwell","40","30","[c]","[c]"
"In post","2021","Undeclared","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Sefton","430","380","30910","27570"
"In post","2021","Undeclared","Sheffield","610","560","32490","29360"
"In post","2021","Undeclared","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Shropshire CC","100","90","29070","29430"
"In post","2021","Undeclared","Solihull","110","100","30070","27570"
"In post","2021","Undeclared","Somerset","260","250","31470","29310"
"In post","2021","Undeclared","South and West Derbyshire","130","120","37760","31990"
"In post","2021","Undeclared","South Ayrshire","60","50","26420","26670"
"In post","2021","Undeclared","South Hampshire","260","230","30660","27570"
"In post","2021","Undeclared","South Lanarkshire","230","200","27830","25560"
"In post","2021","Undeclared","South Nottinghamshire","90","80","29400","27570"
"In post","2021","Undeclared","South Teesside","100","100","26170","25810"
"In post","2021","Undeclared","South West Wales","160","150","32500","28850"
"In post","2021","Undeclared","Southampton","160","150","33160","27570"
"In post","2021","Undeclared","Southend-on-Sea","140","120","32290","31810"
"In post","2021","Undeclared","Staffordshire CC","320","300","30260","27570"
"In post","2021","Undeclared","Stoke-on-Trent","80","70","25370","21010"
"In post","2021","Undeclared","Suffolk","390","360","28190","27570"
"In post","2021","Undeclared","Sunderland","330","270","24710","21440"
"In post","2021","Undeclared","Swansea","1780","1480","25920","21590"
"In post","2021","Undeclared","Swindon","60","60","36930","31660"
"In post","2021","Undeclared","Telford and Wrekin","200","180","31900","27570"
"In post","2021","Undeclared","Thurrock","50","50","27220","27110"
"In post","2021","Undeclared","Torbay","30","30","[c]","[c]"
"In post","2021","Undeclared","Tower Hamlets","570","550","49470","46950"
"In post","2021","Undeclared","Tyneside","1070","980","29990","26780"
"In post","2021","Undeclared","Unknown","120","110","32440","27570"
"In post","2021","Undeclared","Wakefield","160","150","30160","31650"
"In post","2021","Undeclared","Walsall","40","40","[c]","[c]"
"In post","2021","Undeclared","Wandsworth","70","60","32820","31060"
"In post","2021","Undeclared","Warrington","190","190","32860","31650"
"In post","2021","Undeclared","Warwickshire","130","110","25620","22080"
"In post","2021","Undeclared","West Cumbria","80","80","32600","27940"
"In post","2021","Undeclared","West Essex","70","70","29030","27370"
"In post","2021","Undeclared","West Kent","40","40","[c]","[c]"
"In post","2021","Undeclared","West Lothian","60","50","26410","22820"
"In post","2021","Undeclared","West Northamptonshire","120","110","26880","24440"
"In post","2021","Undeclared","West Surrey","220","210","35780","32150"
"In post","2021","Undeclared","West Sussex (North East)","190","160","30040","28350"
"In post","2021","Undeclared","West Sussex (South West)","120","100","30160","27680"
"In post","2021","Undeclared","Westminster","4460","4350","48170","44910"
"In post","2021","Undeclared","Wiltshire","770","730","37730","36330"
"In post","2021","Undeclared","Wirral","190","160","27010","27130"
"In post","2021","Undeclared","Wolverhampton","70","60","25320","26780"
"In post","2021","Undeclared","Worcestershire","200","190","29730","27570"
"In post","2021","Undeclared","York","200","190","34960","32270"
"In post","2021","Unknown","Aberdeen City and Aberdeenshire","520","490","33270","30650"
"In post","2021","Unknown","Angus and Dundee City","460","420","24880","21010"
"In post","2021","Unknown","Antrim and Newtownabbey","40","30","[c]","[c]"
"In post","2021","Unknown","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Barking & Dagenham and Havering","140","120","30390","31060"
"In post","2021","Unknown","Barnet","330","310","46130","40070"
"In post","2021","Unknown","Barnsley, Doncaster and Rotherham","600","520","25780","25960"
"In post","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","1110","1060","35250","31950"
"In post","2021","Unknown","Bedford","150","130","28340","27700"
"In post","2021","Unknown","Belfast","780","730","26320","24690"
"In post","2021","Unknown","Berkshire","630","590","33860","30380"
"In post","2021","Unknown","Bexley and Greenwich","410","390","30800","31060"
"In post","2021","Unknown","Birmingham","2960","2730","29790","26130"
"In post","2021","Unknown","Blackburn with Darwen","110","100","25590","27570"
"In post","2021","Unknown","Blackpool","1300","1170","29000","27570"
"In post","2021","Unknown","Bournemouth and Poole","100","80","28040","27570"
"In post","2021","Unknown","Bradford","970","850","25360","21440"
"In post","2021","Unknown","Breckland and South Norfolk","90","90","27950","26580"
"In post","2021","Unknown","Brent","140","130","31210","30330"
"In post","2021","Unknown","Bridgend and Neath Port Talbot","130","110","25800","27570"
"In post","2021","Unknown","Brighton and Hove","100","90","30740","27570"
"In post","2021","Unknown","Bristol, City of","1340","1220","33560","28000"
"In post","2021","Unknown","Bromley","90","80","29210","31060"
"In post","2021","Unknown","Buckinghamshire CC","210","190","32900","29920"
"In post","2021","Unknown","Caithness and Sutherland and Ross and Cromarty","80","70","28520","27570"
"In post","2021","Unknown","Calderdale and Kirklees","240","200","26080","27570"
"In post","2021","Unknown","Cambridgeshire CC","520","480","32490","30450"
