"Status","Year","Profession_of_post","Organisation","Disability","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Project Delivery","Charity Commission","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Companies House","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Companies House","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Competition and Markets Authority","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Competition and Markets Authority","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","Project Delivery","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Crown Commercial Service","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Crown Commercial Service","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Crown Prosecution Service","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Crown Prosecution Service","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Defence Equipment and Support","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Defence Equipment and Support","Declared non-disabled","110","110","31370","28000"
"New entrant CS","2022","Project Delivery","Defence Equipment and Support","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Defence Equipment and Support","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Project Delivery","Defence Science and Technology Laboratory","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Defence Science and Technology Laboratory","Declared non-disabled","60","60","30330","29230"
"New entrant CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Digital, Culture, Media and Sport","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Digital, Culture, Media and Sport","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for International Trade","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for International Trade","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Transport (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Transport (excl. agencies)","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Transport (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department of Health and Social Care (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department of Health and Social Care (excl. agencies)","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Driver and Vehicle Licensing Agency","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Driver and Vehicle Licensing Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Driver and Vehicle Licensing Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Driver and Vehicle Standards Agency","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Driver and Vehicle Standards Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Estyn","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Estyn","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Food Standards Agency","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Food Standards Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Government Actuary's Department","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Government Actuary's Department","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Government Actuary's Department","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Government Internal Audit Agency","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Government Internal Audit Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Government Property Agency","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Government Property Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Health and Safety Executive","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Health and Safety Executive","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Health and Safety Executive","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Courts and Tribunals Service","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Courts and Tribunals Service","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Land Registry","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Land Registry","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","Declared non-disabled","70","70","43480","40180"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Treasury (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Treasury (excl. agencies)","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Home Office","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Home Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Home Office","Unknown","110","110","37310","35050"
"New entrant CS","2022","Project Delivery","Institute for Apprenticeships and Technical Education","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Institute for Apprenticeships and Technical Education","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Institute for Apprenticeships and Technical Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Intellectual Property Office","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Intellectual Property Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Medicines and Healthcare Products Regulatory Agency","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Medicines and Healthcare Products Regulatory Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Medicines and Healthcare Products Regulatory Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Met Office","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Met Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Declared non-disabled","120","110","38560","37000"
"New entrant CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Unknown","70","60","38260","34000"
"New entrant CS","2022","Project Delivery","Ministry of Justice (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Justice (excl. agencies)","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Justice (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","National Crime Agency","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","National Crime Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","National Savings and Investments","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","National Savings and Investments","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","National Savings and Investments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Office of Qualifications and Examinations Regulation","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Office of Qualifications and Examinations Regulation","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Rural Payments Agency","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Rural Payments Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Serious Fraud Office","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Serious Fraud Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Submarine Delivery Agency","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Submarine Delivery Agency","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","Project Delivery","Submarine Delivery Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
