"Status","Year","Region_ITL3","Responsibility_level","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Wiltshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","SCS","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","SEO/HEO","Heterosexual / straight","240","230","33880","33000"
"New entrant CS","2021","Wiltshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","AA/AO","Heterosexual / straight","70","60","21480","21010"
"New entrant CS","2021","Wirral","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","AA/AO","Unknown","40","30","[c]","[c]"
"New entrant CS","2021","Wirral","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","AA/AO","Heterosexual / straight","110","110","22220","22850"
"New entrant CS","2021","Worcestershire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","EO","Heterosexual / straight","60","50","27110","27570"
"New entrant CS","2021","Worcestershire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","York","AA/AO","Heterosexual / straight","60","60","20800","20920"
"New entrant CS","2021","York","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","York","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","York","AA/AO","Unknown","40","30","[c]","[c]"
"New entrant CS","2021","York","EO","Heterosexual / straight","80","80","26490","26370"
"New entrant CS","2021","York","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","York","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","York","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","York","G6/G7","Heterosexual / straight","40","30","[c]","[c]"
"New entrant CS","2021","York","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","York","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","York","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","York","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","York","SEO/HEO","Heterosexual / straight","70","70","33080","30350"
"New entrant CS","2021","York","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","York","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","York","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","York","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","York","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","York","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","AA/AO","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","AA/AO","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","EO","Heterosexual / straight","50","50","27150","27230"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","EO","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","SEO/HEO","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Angus and Dundee City","AA/AO","Heterosexual / straight","210","210","21490","21050"
"New entrant CS","2022","Angus and Dundee City","AA/AO","LGBO","30","30","[c]","[c]"
"New entrant CS","2022","Angus and Dundee City","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Angus and Dundee City","AA/AO","Unknown","120","120","21570","21050"
"New entrant CS","2022","Angus and Dundee City","EO","Heterosexual / straight","140","130","27530","27230"
"New entrant CS","2022","Angus and Dundee City","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Angus and Dundee City","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Angus and Dundee City","EO","Unknown","60","60","27280","27230"
"New entrant CS","2022","Angus and Dundee City","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Angus and Dundee City","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Angus and Dundee City","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Angus and Dundee City","SEO/HEO","Heterosexual / straight","50","50","33870","31540"
"New entrant CS","2022","Angus and Dundee City","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Angus and Dundee City","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Angus and Dundee City","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Antrim and Newtownabbey","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Antrim and Newtownabbey","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Antrim and Newtownabbey","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Antrim and Newtownabbey","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Antrim and Newtownabbey","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Antrim and Newtownabbey","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Antrim and Newtownabbey","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Antrim and Newtownabbey","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Antrim and Newtownabbey","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Antrim and Newtownabbey","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Antrim and Newtownabbey","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ards and North Down","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ards and North Down","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ards and North Down","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ards and North Down","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ards and North Down","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ards and North Down","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ards and North Down","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ards and North Down","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ards and North Down","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ards and North Down","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ards and North Down","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Armagh City, Banbridge and Craigavon","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Armagh City, Banbridge and Craigavon","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Armagh City, Banbridge and Craigavon","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Armagh City, Banbridge and Craigavon","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Armagh City, Banbridge and Craigavon","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Armagh City, Banbridge and Craigavon","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Armagh City, Banbridge and Craigavon","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","EO","Heterosexual / straight","50","50","30920","31060"
"New entrant CS","2022","Barking & Dagenham and Havering","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","Unknown","Heterosexual / straight","40","30","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnet","AA/AO","Heterosexual / straight","70","50","24090","23780"
"New entrant CS","2022","Barnet","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnet","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnet","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnet","EO","Heterosexual / straight","110","90","28360","26880"
"New entrant CS","2022","Barnet","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnet","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnet","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnet","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnet","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnet","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnet","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnet","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnet","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnet","SEO/HEO","Heterosexual / straight","60","60","35620","32330"
"New entrant CS","2022","Barnet","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnet","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnet","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnet","Unknown","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2022","Barnet","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnet","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnet","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","AA/AO","Heterosexual / straight","100","100","21480","21260"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","AA/AO","Unknown","90","90","22380","23140"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","EO","Heterosexual / straight","50","50","27400","27570"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","Unknown","Heterosexual / straight","60","60","26980","24800"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","Unknown","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","Heterosexual / straight","70","70","21590","21170"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","Heterosexual / straight","260","250","23640","24000"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","Undeclared","[c]","[c]","[c]","[c]"
