"Status","Year","Ethnicity","Responsibility_level","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Black","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","G6/G7","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","G6/G7","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Black","G6/G7","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Black","G6/G7","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","G6/G7","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Black","G6/G7","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Black","G6/G7","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Black","G6/G7","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Black","G6/G7","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","G6/G7","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","G6/G7","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Black","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","[c]","[c]"
"In post","2021","Black","G6/G7","Greater Manchester","30","30","[c]","[c]"
"In post","2021","Black","G6/G7","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Black","G6/G7","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","G6/G7","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Black","G6/G7","Inner London - East","170","160","59290","58700"
"In post","2021","Black","G6/G7","Inner London - West","690","680","58440","56730"
"In post","2021","Black","G6/G7","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Black","G6/G7","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Black","G6/G7","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","G6/G7","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","G6/G7","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Black","G6/G7","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","G6/G7","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","G6/G7","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Black","G6/G7","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Black","G6/G7","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Black","G6/G7","Outer London - South","90","90","61450","60110"
"In post","2021","Black","G6/G7","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Black","G6/G7","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Black","G6/G7","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","G6/G7","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","G6/G7","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","G6/G7","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Black","G6/G7","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","G6/G7","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","G6/G7","West Midlands","40","40","[c]","[c]"
"In post","2021","Black","G6/G7","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Black","G6/G7","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","Inner London - West","50","50","85800","78330"
"In post","2021","Black","SCS","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","SEO/HEO","Bedfordshire and Hertfordshire","40","40","[c]","[c]"
"In post","2021","Black","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","50","50","[c]","[c]"
"In post","2021","Black","SEO/HEO","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","SEO/HEO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Black","SEO/HEO","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Black","SEO/HEO","Derbyshire and Nottinghamshire","50","50","35270","32950"
"In post","2021","Black","SEO/HEO","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Black","SEO/HEO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Black","SEO/HEO","East Anglia","40","30","[c]","[c]"
"In post","2021","Black","SEO/HEO","East Wales","40","40","[c]","[c]"
"In post","2021","Black","SEO/HEO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","SEO/HEO","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","SEO/HEO","Essex","40","30","[c]","[c]"
"In post","2021","Black","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","260","250","35070","33790"
"In post","2021","Black","SEO/HEO","Greater Manchester","120","110","34760","33000"
"In post","2021","Black","SEO/HEO","Hampshire and Isle of Wight","50","50","[c]","[c]"
"In post","2021","Black","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","SEO/HEO","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Black","SEO/HEO","Inner London - East","500","490","38560","37640"
"In post","2021","Black","SEO/HEO","Inner London - West","1550","1540","37800","36660"
"In post","2021","Black","SEO/HEO","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Black","SEO/HEO","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Black","SEO/HEO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","SEO/HEO","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","SEO/HEO","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Black","SEO/HEO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","SEO/HEO","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Black","SEO/HEO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Black","SEO/HEO","Outer London - East and North East","30","30","[c]","[c]"
"In post","2021","Black","SEO/HEO","Outer London - South","440","430","38750","36570"
"In post","2021","Black","SEO/HEO","Outer London - West and North West","130","120","37910","36650"
"In post","2021","Black","SEO/HEO","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Black","SEO/HEO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","SEO/HEO","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","SEO/HEO","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","SEO/HEO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Black","SEO/HEO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","SEO/HEO","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","SEO/HEO","West Midlands","190","180","35020","32090"
"In post","2021","Black","SEO/HEO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Black","SEO/HEO","West Yorkshire","70","70","34030","31990"
"In post","2021","Black","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Inner London - East","210","210","31760","27730"
"In post","2021","Black","Unknown","Inner London - West","50","40","[c]","[c]"
"In post","2021","Black","Unknown","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Outer London - East and North East","70","70","33990","34770"
"In post","2021","Black","Unknown","Outer London - South","50","50","33480","32090"
"In post","2021","Black","Unknown","Outer London - West and North West","70","70","33390","30430"
"In post","2021","Black","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","West Midlands","120","110","29090","28200"
"In post","2021","Black","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
