"Status","Year","Sexual_orientation","Region_ITL2","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","Public Health England","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Lincolnshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Lincolnshire","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Lincolnshire","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Lincolnshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Lincolnshire","Department for Work and Pensions (excl. agencies)","50","50","24860","27570"
"In post","2021","Undeclared","Lincolnshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Lincolnshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Lincolnshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Lincolnshire","HM Prison and Probation Service","70","60","33130","31650"
"In post","2021","Undeclared","Lincolnshire","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Lincolnshire","Ministry of Defence (excl. agencies)","120","120","27960","24500"
"In post","2021","Undeclared","Lincolnshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Lincolnshire","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Merseyside","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Merseyside","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Merseyside","Crown Commercial Service","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Merseyside","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Merseyside","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Merseyside","Department for Work and Pensions (excl. agencies)","260","230","25300","27570"
"In post","2021","Undeclared","Merseyside","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Merseyside","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Merseyside","Health and Safety Executive","120","110","39710","35910"
"In post","2021","Undeclared","Merseyside","HM Courts and Tribunals Service","60","50","22340","20650"
"In post","2021","Undeclared","Merseyside","HM Land Registry","50","40","32380","27130"
"In post","2021","Undeclared","Merseyside","HM Prison and Probation Service","50","50","33130","31420"
"In post","2021","Undeclared","Merseyside","HM Revenue and Customs (excl. agencies)","290","270","31890","31810"
"In post","2021","Undeclared","Merseyside","Home Office (incl. agencies)","450","410","25880","24890"
"In post","2021","Undeclared","Merseyside","Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Merseyside","Legal Aid Agency","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Merseyside","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Merseyside","Ministry of Defence (excl. agencies)","40","30","[c]","[c]"
"In post","2021","Undeclared","Merseyside","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Merseyside","Public Health England","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Merseyside","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","North Eastern Scotland","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","North Eastern Scotland","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","North Eastern Scotland","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","North Eastern Scotland","Department for Work and Pensions (excl. agencies)","30","30","[c]","[c]"
"In post","2021","Undeclared","North Eastern Scotland","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","North Eastern Scotland","Education Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","North Eastern Scotland","Food Standards Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","North Eastern Scotland","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","North Eastern Scotland","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","North Eastern Scotland","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","North Eastern Scotland","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","North Eastern Scotland","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","North Eastern Scotland","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","North Eastern Scotland","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","North Eastern Scotland","Scottish Courts and Tribunals Service","80","60","24390","22820"
"In post","2021","Undeclared","North Eastern Scotland","Scottish Forestry","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","North Eastern Scotland","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","North Eastern Scotland","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","North Yorkshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","North Yorkshire","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","North Yorkshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","North Yorkshire","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","North Yorkshire","Department for Environment, Food and Rural Affairs (excl. agencies)","30","30","[c]","[c]"
"In post","2021","Undeclared","North Yorkshire","Department for Work and Pensions (excl. agencies)","40","30","[c]","[c]"
"In post","2021","Undeclared","North Yorkshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","North Yorkshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","North Yorkshire","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","North Yorkshire","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","North Yorkshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","North Yorkshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","North Yorkshire","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","North Yorkshire","Ministry of Defence (excl. agencies)","190","180","30700","29200"
"In post","2021","Undeclared","North Yorkshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","North Yorkshire","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","North Yorkshire","Public Health England","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","North Yorkshire","Rural Payments Agency","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland","Companies House","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland","HM Revenue and Customs (excl. agencies)","100","100","29670","28130"
"In post","2021","Undeclared","Northern Ireland","Home Office (incl. agencies)","40","40","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland","Ministry of Defence (excl. agencies)","70","70","25130","21880"
"In post","2021","Undeclared","Northern Ireland","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northumberland and Tyne and Wear","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northumberland and Tyne and Wear","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northumberland and Tyne and Wear","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northumberland and Tyne and Wear","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northumberland and Tyne and Wear","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northumberland and Tyne and Wear","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northumberland and Tyne and Wear","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northumberland and Tyne and Wear","Department for Work and Pensions (excl. agencies)","480","430","27940","27570"
"In post","2021","Undeclared","Northumberland and Tyne and Wear","Driver and Vehicle Standards Agency","80","70","24210","21590"
"In post","2021","Undeclared","Northumberland and Tyne and Wear","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northumberland and Tyne and Wear","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northumberland and Tyne and Wear","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northumberland and Tyne and Wear","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northumberland and Tyne and Wear","HM Courts and Tribunals Service","40","30","[c]","[c]"
"In post","2021","Undeclared","Northumberland and Tyne and Wear","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northumberland and Tyne and Wear","HM Revenue and Customs (excl. agencies)","610","540","28540","25560"
"In post","2021","Undeclared","Northumberland and Tyne and Wear","Home Office (incl. agencies)","30","30","[c]","[c]"
"In post","2021","Undeclared","Northumberland and Tyne and Wear","Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northumberland and Tyne and Wear","Legal Aid Agency","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northumberland and Tyne and Wear","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northumberland and Tyne and Wear","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northumberland and Tyne and Wear","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northumberland and Tyne and Wear","Public Health England","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northumberland and Tyne and Wear","Rural Payments Agency","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northumberland and Tyne and Wear","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Outer London - East and North East","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Outer London - East and North East","Department for Work and Pensions (excl. agencies)","150","130","29620","31060"
"In post","2021","Undeclared","Outer London - East and North East","Driver and Vehicle Standards Agency","40","40","[c]","[c]"
"In post","2021","Undeclared","Outer London - East and North East","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Outer London - East and North East","HM Courts and Tribunals Service","40","30","[c]","[c]"
"In post","2021","Undeclared","Outer London - East and North East","HM Prison and Probation Service","80","80","33760","34750"
"In post","2021","Undeclared","Outer London - East and North East","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Outer London - East and North East","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Outer London - East and North East","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Outer London - South","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Outer London - South","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Outer London - South","Department for Work and Pensions (excl. agencies)","70","70","31020","31060"
"In post","2021","Undeclared","Outer London - South","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Outer London - South","Government Legal Department","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Outer London - South","HM Courts and Tribunals Service","60","50","26620","22450"
"In post","2021","Undeclared","Outer London - South","HM Land Registry","50","40","[c]","[c]"
"In post","2021","Undeclared","Outer London - South","HM Prison and Probation Service","60","60","40300","36790"
"In post","2021","Undeclared","Outer London - South","HM Revenue and Customs (excl. agencies)","210","190","38790","36160"
"In post","2021","Undeclared","Outer London - South","Home Office (incl. agencies)","650","620","38500","35070"
