"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Legal","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Tees Valley and Durham","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Bedfordshire and Hertfordshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Berkshire, Buckinghamshire and Oxfordshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Derbyshire and Nottinghamshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Devon","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Devon","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","East Anglia","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","East Anglia","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Essex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Essex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Essex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Greater Manchester","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Hampshire and Isle of Wight","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Inner London - East","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Inner London - West","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Kent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Northumberland and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Northumberland and Tyne and Wear","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Northumberland and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Outer London - West and North West","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","South Yorkshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Surrey, East and West Sussex","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","West Midlands","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","West Yorkshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Bedfordshire and Hertfordshire","AA/AO","180","180","23610","21500"
"New entrant CS","2021","Operational Delivery","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Bedfordshire and Hertfordshire","Unknown","70","60","21450","22920"
"New entrant CS","2021","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","230","230","24040","22960"
"New entrant CS","2021","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Unknown","90","80","23920","24020"
"New entrant CS","2021","Operational Delivery","Cheshire","AA/AO","130","130","21730","22600"
"New entrant CS","2021","Operational Delivery","Cheshire","EO","140","140","29850","28840"
"New entrant CS","2021","Operational Delivery","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Cumbria","AA/AO","30","30","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Derbyshire and Nottinghamshire","AA/AO","340","320","21170","20600"
"New entrant CS","2021","Operational Delivery","Derbyshire and Nottinghamshire","EO","80","80","25520","24620"
"New entrant CS","2021","Operational Delivery","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Derbyshire and Nottinghamshire","SEO/HEO","60","50","32430","31810"
"New entrant CS","2021","Operational Delivery","Derbyshire and Nottinghamshire","Unknown","50","40","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Devon","AA/AO","310","300","21450","21050"
"New entrant CS","2021","Operational Delivery","Devon","EO","30","30","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Devon","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Devon","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Dorset and Somerset","AA/AO","140","140","21900","22350"
"New entrant CS","2021","Operational Delivery","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Dorset and Somerset","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Dorset and Somerset","Unknown","30","20","[c]","[c]"
"New entrant CS","2021","Operational Delivery","East Anglia","AA/AO","460","440","22310","21570"
"New entrant CS","2021","Operational Delivery","East Anglia","EO","50","50","24360","24880"
"New entrant CS","2021","Operational Delivery","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","East Anglia","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","East Anglia","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2021","Operational Delivery","East Anglia","Unknown","70","60","22520","22920"
"New entrant CS","2021","Operational Delivery","East Wales","AA/AO","460","450","20720","20600"
"New entrant CS","2021","Operational Delivery","East Wales","EO","140","140","23870","23320"
"New entrant CS","2021","Operational Delivery","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","East Wales","SEO/HEO","90","90","33060","30730"
"New entrant CS","2021","Operational Delivery","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","East Yorkshire and Northern Lincolnshire","AA/AO","200","200","21760","21430"
"New entrant CS","2021","Operational Delivery","East Yorkshire and Northern Lincolnshire","EO","30","30","[c]","[c]"
"New entrant CS","2021","Operational Delivery","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
