"Status","Year","Responsibility_level","Region_ITL1","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North West (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North West (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North West (England)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North West (England)","No function","1850","1710","29520","30210"
"In post","2021","Unknown","North West (England)","Project Delivery","130","120","43530","41610"
"In post","2021","Unknown","North West (England)","Property","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North West (England)","Security","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Overseas","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Overseas","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Overseas","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Overseas","Security","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Overseas","Unknown","230","230","[c]","[c]"
"In post","2021","Unknown","Scotland","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland","Project Delivery","80","80","39870","41080"
"In post","2021","Unknown","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South East (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South East (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South East (England)","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South East (England)","No function","1320","1210","29200","28200"
"In post","2021","Unknown","South East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South East (England)","Property","30","30","[c]","[c]"
"In post","2021","Unknown","South East (England)","Security","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South East (England)","Unknown","110","110","44610","40950"
"In post","2021","Unknown","South West (England)","Commercial","170","160","41750","38240"
"In post","2021","Unknown","South West (England)","Digital, Data & Technology","60","50","38030","37560"
"In post","2021","Unknown","South West (England)","Finance","40","40","[c]","[c]"
"In post","2021","Unknown","South West (England)","Human Resources","200","190","37410","32710"
"In post","2021","Unknown","South West (England)","No function","900","810","29410","28200"
"In post","2021","Unknown","South West (England)","Project Delivery","1090","1070","42330","39980"
"In post","2021","Unknown","South West (England)","Security","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South West (England)","Unknown","40","40","[c]","[c]"
"In post","2021","Unknown","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","No function","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","1900","1900","37260","33570"
"In post","2021","Unknown","Wales","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales","No function","1080","1010","29700","28470"
"In post","2021","Unknown","Wales","Security","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Midlands (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Midlands (England)","No function","1340","1230","29250","28200"
"In post","2021","Unknown","West Midlands (England)","Security","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Midlands (England)","Unknown","50","50","36010","34320"
"In post","2021","Unknown","Yorkshire and The Humber","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Yorkshire and The Humber","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Yorkshire and The Humber","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Yorkshire and The Humber","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Yorkshire and The Humber","No function","1310","1190","29650","28340"
"In post","2021","Unknown","Yorkshire and The Humber","Security","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","East Midlands (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","East Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","East Midlands (England)","Communications","40","40","[c]","[c]"
"In post","2022","AA/AO","East Midlands (England)","Counter Fraud","90","80","21500","21260"
"In post","2022","AA/AO","East Midlands (England)","Debt","430","370","21560","21260"
"In post","2022","AA/AO","East Midlands (England)","Digital, Data & Technology","40","40","[c]","[c]"
"In post","2022","AA/AO","East Midlands (England)","Finance","30","30","[c]","[c]"
"In post","2022","AA/AO","East Midlands (England)","Grants Management","50","50","21040","21300"
"In post","2022","AA/AO","East Midlands (England)","Human Resources","40","40","[c]","[c]"
"In post","2022","AA/AO","East Midlands (England)","Legal","120","110","21840","22200"
"In post","2022","AA/AO","East Midlands (England)","No function","6160","5590","22910","21260"
"In post","2022","AA/AO","East Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","East Midlands (England)","Property","130","120","19690","19010"
"In post","2022","AA/AO","East Midlands (England)","Security","120","120","26190","21830"
"In post","2022","AA/AO","East Midlands (England)","Unknown","670","640","21000","21170"
"In post","2022","AA/AO","East of England","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","East of England","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","East of England","Communications","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","East of England","Counter Fraud","180","150","22030","21640"
"In post","2022","AA/AO","East of England","Debt","110","90","23060","22080"
"In post","2022","AA/AO","East of England","Digital, Data & Technology","60","60","21920","21430"
"In post","2022","AA/AO","East of England","Finance","50","40","21600","21380"
"In post","2022","AA/AO","East of England","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","East of England","Human Resources","40","40","[c]","[c]"
"In post","2022","AA/AO","East of England","Legal","120","110","23000","23770"
"In post","2022","AA/AO","East of England","No function","4930","4510","24810","23720"
"In post","2022","AA/AO","East of England","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","East of England","Property","110","100","20130","20480"
"In post","2022","AA/AO","East of England","Security","360","360","27710","22900"
"In post","2022","AA/AO","East of England","Unknown","1380","1280","21280","21680"
"In post","2022","AA/AO","London","Analysis","70","60","24420","24900"
"In post","2022","AA/AO","London","Commercial","40","40","[c]","[c]"
"In post","2022","AA/AO","London","Communications","70","70","23920","24250"
"In post","2022","AA/AO","London","Counter Fraud","590","510","24860","25110"
"In post","2022","AA/AO","London","Debt","320","270","25810","25900"
"In post","2022","AA/AO","London","Digital, Data & Technology","130","130","24670","24470"
"In post","2022","AA/AO","London","Finance","110","100","25000","25330"
"In post","2022","AA/AO","London","Human Resources","90","90","24560","24210"
"In post","2022","AA/AO","London","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","London","Legal","450","420","23780","23770"
"In post","2022","AA/AO","London","No function","7360","6880","26740","25110"
"In post","2022","AA/AO","London","Project Delivery","150","120","24410","25110"
"In post","2022","AA/AO","London","Property","120","120","23990","25650"
"In post","2022","AA/AO","London","Security","320","310","27760","24840"
"In post","2022","AA/AO","London","Unknown","2040","1860","24890","25630"
"In post","2022","AA/AO","North East (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","North East (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","North East (England)","Communications","160","130","21660","21680"
"In post","2022","AA/AO","North East (England)","Counter Fraud","150","120","21080","21260"
"In post","2022","AA/AO","North East (England)","Debt","790","700","21270","21250"
"In post","2022","AA/AO","North East (England)","Digital, Data & Technology","60","60","21270","21260"
"In post","2022","AA/AO","North East (England)","Finance","60","40","21360","21250"
"In post","2022","AA/AO","North East (England)","Grants Management","250","230","21250","21300"
"In post","2022","AA/AO","North East (England)","Human Resources","250","220","21210","21050"
"In post","2022","AA/AO","North East (England)","Legal","90","80","22290","22200"
"In post","2022","AA/AO","North East (England)","No function","10290","8820","22240","21260"
"In post","2022","AA/AO","North East (England)","Project Delivery","50","50","21490","21260"
"In post","2022","AA/AO","North East (England)","Property","310","300","21680","22010"
"In post","2022","AA/AO","North East (England)","Security","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","North East (England)","Unknown","710","600","21290","21680"
"In post","2022","AA/AO","North West (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","North West (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","North West (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","North West (England)","Counter Fraud","240","210","21410","21260"
"In post","2022","AA/AO","North West (England)","Debt","560","500","21260","21250"
"In post","2022","AA/AO","North West (England)","Digital, Data & Technology","60","50","21370","21260"
"In post","2022","AA/AO","North West (England)","Finance","210","180","21240","21260"
"In post","2022","AA/AO","North West (England)","Grants Management","570","500","21300","21300"
"In post","2022","AA/AO","North West (England)","Human Resources","320","280","21400","21250"
"In post","2022","AA/AO","North West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","North West (England)","Legal","240","220","22060","22200"
"In post","2022","AA/AO","North West (England)","No function","15800","14120","22130","21260"
"In post","2022","AA/AO","North West (England)","Project Delivery","150","140","21370","21260"
"In post","2022","AA/AO","North West (England)","Property","60","60","20400","21520"
"In post","2022","AA/AO","North West (England)","Security","180","170","23760","21150"
"In post","2022","AA/AO","North West (England)","Unknown","2510","2260","21260","21680"
"In post","2022","AA/AO","Northern Ireland","Counter Fraud","40","40","[c]","[c]"
"In post","2022","AA/AO","Northern Ireland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Northern Ireland","Finance","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Northern Ireland","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Northern Ireland","Legal","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Northern Ireland","No function","710","640","21460","21250"
"In post","2022","AA/AO","Northern Ireland","Property","40","40","[c]","[c]"
"In post","2022","AA/AO","Northern Ireland","Security","370","370","20910","20560"
"In post","2022","AA/AO","Northern Ireland","Unknown","460","420","21550","21680"
"In post","2022","AA/AO","Overseas","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Overseas","Finance","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Overseas","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Overseas","No function","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Overseas","Property","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Overseas","Security","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Overseas","Unknown","30","30","[c]","[c]"
"In post","2022","AA/AO","Scotland","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Scotland","Commercial","70","60","24260","23830"
"In post","2022","AA/AO","Scotland","Communications","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Scotland","Counter Fraud","470","420","21190","21260"
"In post","2022","AA/AO","Scotland","Debt","1070","960","21370","21250"
"In post","2022","AA/AO","Scotland","Digital, Data & Technology","50","40","[c]","[c]"
"In post","2022","AA/AO","Scotland","Finance","540","440","21820","21250"
"In post","2022","AA/AO","Scotland","Human Resources","450","410","21870","21640"
"In post","2022","AA/AO","Scotland","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Scotland","Legal","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Scotland","No function","8750","7810","22090","21260"
"In post","2022","AA/AO","Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Scotland","Property","260","250","24230","22280"
"In post","2022","AA/AO","Scotland","Security","1210","1160","28810","24610"
"In post","2022","AA/AO","Scotland","Unknown","3980","3770","23250","23230"
"In post","2022","AA/AO","South East (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","South East (England)","Commercial","40","30","[c]","[c]"
"In post","2022","AA/AO","South East (England)","Communications","30","30","[c]","[c]"
"In post","2022","AA/AO","South East (England)","Counter Fraud","340","300","23000","23230"
"In post","2022","AA/AO","South East (England)","Debt","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","South East (England)","Digital, Data & Technology","100","100","21670","21380"
"In post","2022","AA/AO","South East (England)","Finance","130","110","21880","22080"
"In post","2022","AA/AO","South East (England)","Grants Management","80","70","21300","21300"
