"Status","Year","Organisation","Region_ITL2","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Planning Inspectorate","East Anglia","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","East Wales","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","No function","50","50","29540","32780"
"New entrant CS","2022","Planning Inspectorate","Greater Manchester","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Herefordshire, Worcestershire and Warwickshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","North Yorkshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Northumberland, and Tyne and Wear","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Outer London - South","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Outer London - West and North West","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Shropshire and Staffordshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Surrey, East and West Sussex","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Tees Valley and Durham","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","West Wales and The Valleys","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Berkshire, Buckinghamshire and Oxfordshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Cheshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Derbyshire and Nottinghamshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","East Anglia","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","East Yorkshire and Northern Lincolnshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Essex","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Gloucestershire, Wiltshire and Bath/Bristol area","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Gloucestershire, Wiltshire and Bath/Bristol area","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Greater Manchester","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Inner London - East","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Inner London - East","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Inner London - East","No function","130","110","42520","37890"
"New entrant CS","2022","Public Health England","Inner London - West","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Kent","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Lancashire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Leicestershire, Rutland and Northamptonshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Merseyside","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","North Yorkshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Northumberland, and Tyne and Wear","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Outer London - South","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Outer London - West and North West","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","South Yorkshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Surrey, East and West Sussex","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","West Midlands","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","West Yorkshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Queen Elizabeth II Centre","Inner London - West","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Queen Elizabeth II Centre","Inner London - West","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Queen Elizabeth II Centre","Inner London - West","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Queen Elizabeth II Centre","Inner London - West","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Queen Elizabeth II Centre","Inner London - West","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Eastern Scotland","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Eastern Scotland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Eastern Scotland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Eastern Scotland","No function","30","30","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","West Central Scotland","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","West Central Scotland","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","West Central Scotland","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Revenue Scotland","Eastern Scotland","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","Royal Fleet Auxiliary","Unknown","Unknown","150","150","20590","16190"
"New entrant CS","2022","Rural Payments Agency","Berkshire, Buckinghamshire and Oxfordshire","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Berkshire, Buckinghamshire and Oxfordshire","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Cheshire","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Cheshire","Grants Management","30","30","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Cumbria","Grants Management","130","120","21590","21300"
"New entrant CS","2022","Rural Payments Agency","Cumbria","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Derbyshire and Nottinghamshire","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Derbyshire and Nottinghamshire","Grants Management","40","40","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Devon","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Devon","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Dorset and Somerset","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","East Anglia","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","East Anglia","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Herefordshire, Worcestershire and Warwickshire","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Herefordshire, Worcestershire and Warwickshire","Grants Management","50","50","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Inner London - West","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","North Yorkshire","Grants Management","50","40","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Northumberland, and Tyne and Wear","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Northumberland, and Tyne and Wear","Grants Management","140","130","21590","21300"
"New entrant CS","2022","Rural Payments Agency","Northumberland, and Tyne and Wear","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","West Yorkshire","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","West Yorkshire","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Eastern Scotland","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Eastern Scotland","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Eastern Scotland","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Eastern Scotland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Eastern Scotland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Eastern Scotland","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Eastern Scotland","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Eastern Scotland","No function","110","110","23030","22000"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Eastern Scotland","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Highlands and Islands","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","North Eastern Scotland","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Southern Scotland","No function","60","50","21710","22000"
"New entrant CS","2022","Scottish Courts and Tribunals Service","West Central Scotland","No function","80","80","21410","20950"
"New entrant CS","2022","Scottish Fiscal Commission","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","Eastern Scotland","Unknown","1030","1000","35220","31540"
"New entrant CS","2022","Scottish Government (excl. agencies)","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","North Eastern Scotland","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","West Central Scotland","Unknown","350","340","36370","31540"
"New entrant CS","2022","Scottish Housing Regulator","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Eastern Scotland","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Eastern Scotland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Eastern Scotland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Eastern Scotland","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Eastern Scotland","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Eastern Scotland","No function","170","170","22710","21640"
"New entrant CS","2022","Scottish Prison Service","Eastern Scotland","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Highlands and Islands","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Highlands and Islands","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","North Eastern Scotland","No function","30","30","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","North Eastern Scotland","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Southern Scotland","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","West Central Scotland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","West Central Scotland","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","West Central Scotland","No function","130","130","22060","21640"
"New entrant CS","2022","Scottish Prison Service","West Central Scotland","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Public Pensions Agency","Southern Scotland","Unknown","60","50","25580","24400"
