"Status","Year","Parent_department","Region_ITL2","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","Science and Engineering","90","80","34120","28730"
"Leaver CS","2022","Department of Health and Social Care","Greater Manchester","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Greater Manchester","Operational Delivery","40","30","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Greater Manchester","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Hampshire and Isle of Wight","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Inner London - East","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Inner London - East","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Inner London - East","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Inner London - East","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Inner London - East","Human Resources","40","40","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Inner London - East","Knowledge and Information Management","70","70","43520","39590"
"Leaver CS","2022","Department of Health and Social Care","Inner London - East","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Inner London - East","Medicine","80","70","81780","87060"
"Leaver CS","2022","Department of Health and Social Care","Inner London - East","Operational Delivery","540","500","41070","38200"
"Leaver CS","2022","Department of Health and Social Care","Inner London - East","Other","70","60","51210","46460"
"Leaver CS","2022","Department of Health and Social Care","Inner London - East","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Inner London - East","Science and Engineering","190","170","44140","40060"
"Leaver CS","2022","Department of Health and Social Care","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Inner London - West","Commercial","30","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Inner London - West","Communications","30","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Inner London - West","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Inner London - West","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Inner London - West","Finance","30","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Inner London - West","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Inner London - West","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Inner London - West","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Inner London - West","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Inner London - West","Operational Delivery","210","180","48420","40650"
"Leaver CS","2022","Department of Health and Social Care","Inner London - West","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Inner London - West","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Inner London - West","Policy","130","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Inner London - West","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Inner London - West","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Inner London - West","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Inner London - West","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Inner London - West","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Inner London - West","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Kent","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Kent","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Kent","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Lancashire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Lancashire","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Leicestershire, Rutland and Northamptonshire","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Leicestershire, Rutland and Northamptonshire","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Leicestershire, Rutland and Northamptonshire","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Merseyside","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Merseyside","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Merseyside","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","North Yorkshire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","North Yorkshire","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","North Yorkshire","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","North Yorkshire","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Northumberland, and Tyne and Wear","Knowledge and Information Management","30","30","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Northumberland, and Tyne and Wear","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Northumberland, and Tyne and Wear","Operational Delivery","70","60","43400","40060"
"Leaver CS","2022","Department of Health and Social Care","Northumberland, and Tyne and Wear","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Outer London - East and North East","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Outer London - South","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Outer London - West and North West","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Outer London - West and North West","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Outer London - West and North West","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Outer London - West and North West","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Outer London - West and North West","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Outer London - West and North West","Operational Delivery","60","50","34490","26880"
"Leaver CS","2022","Department of Health and Social Care","Outer London - West and North West","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Outer London - West and North West","Science and Engineering","50","50","36830","33220"
"Leaver CS","2022","Department of Health and Social Care","Outer London - West and North West","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Shropshire and Staffordshire","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","South Yorkshire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","South Yorkshire","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Surrey, East and West Sussex","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Surrey, East and West Sussex","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Surrey, East and West Sussex","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Unknown","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","West Midlands","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","West Midlands","Operational Delivery","100","80","38500","36330"
"Leaver CS","2022","Department of Health and Social Care","West Midlands","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","West Yorkshire","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","West Yorkshire","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","West Yorkshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","West Yorkshire","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","West Yorkshire","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","West Yorkshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","West Yorkshire","Knowledge and Information Management","170","160","30140","27730"
"Leaver CS","2022","Department of Health and Social Care","West Yorkshire","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","West Yorkshire","Operational Delivery","40","30","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","West Yorkshire","Policy","40","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","West Yorkshire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","West Yorkshire","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","West Yorkshire","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","West Yorkshire","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","East Wales","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","East Wales","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","East Wales","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","East Wales","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","West Midlands","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","West Wales and The Valleys","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Bedfordshire and Hertfordshire","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Bedfordshire and Hertfordshire","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Cornwall and Isles of Scilly","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Cornwall and Isles of Scilly","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Derbyshire and Nottinghamshire","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Derbyshire and Nottinghamshire","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Devon","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Dorset and Somerset","Operational Delivery","[c]","[c]","[c]","[c]"
