"Status","Year","Ethnicity","Region_ITL2","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Asian","East Wales","UK Statistics Authority","80","80","34880","30710"
"In post","2022","Asian","East Wales","Welsh Government","50","50","39460","38160"
"In post","2022","Asian","East Yorkshire and Northern Lincolnshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Yorkshire and Northern Lincolnshire","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Yorkshire and Northern Lincolnshire","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Yorkshire and Northern Lincolnshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Yorkshire and Northern Lincolnshire","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Yorkshire and Northern Lincolnshire","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Yorkshire and Northern Lincolnshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Yorkshire and Northern Lincolnshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Yorkshire and Northern Lincolnshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Yorkshire and Northern Lincolnshire","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Yorkshire and Northern Lincolnshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Yorkshire and Northern Lincolnshire","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Yorkshire and Northern Lincolnshire","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Yorkshire and Northern Lincolnshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Yorkshire and Northern Lincolnshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Yorkshire and Northern Lincolnshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Eastern Scotland","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Eastern Scotland","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Eastern Scotland","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Eastern Scotland","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Eastern Scotland","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Eastern Scotland","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Eastern Scotland","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Eastern Scotland","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Eastern Scotland","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Eastern Scotland","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Eastern Scotland","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Eastern Scotland","Department for Work and Pensions","40","40","[c]","[c]"
"In post","2022","Asian","Eastern Scotland","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Eastern Scotland","HM Revenue and Customs","50","40","[c]","[c]"
"In post","2022","Asian","Eastern Scotland","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Eastern Scotland","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Eastern Scotland","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Eastern Scotland","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Eastern Scotland","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Eastern Scotland","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Eastern Scotland","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Eastern Scotland","Scottish Government","170","160","36100","31540"
"In post","2022","Asian","Eastern Scotland","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Essex","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Essex","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Essex","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Essex","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Essex","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Essex","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Essex","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Essex","Department for Work and Pensions","90","80","28010","29290"
"In post","2022","Asian","Essex","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Essex","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Essex","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Essex","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Essex","Home Office","40","30","[c]","[c]"
"In post","2022","Asian","Essex","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Essex","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Essex","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Essex","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Work and Pensions","70","60","26680","27570"
"In post","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Department of Health and Social Care","50","50","39070","32320"
"In post","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs","60","60","35090","33080"
"In post","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence","460","440","36790","33340"
"In post","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Justice","40","40","[c]","[c]"
"In post","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Greater Manchester","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Greater Manchester","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Greater Manchester","Department for Business, Energy and Industrial Strategy","30","30","[c]","[c]"
"In post","2022","Asian","Greater Manchester","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Greater Manchester","Department for Education","120","120","35720","30320"
"In post","2022","Asian","Greater Manchester","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Greater Manchester","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Greater Manchester","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Greater Manchester","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Greater Manchester","Department for Work and Pensions","490","450","27460","27570"
"In post","2022","Asian","Greater Manchester","Department of Health and Social Care","40","40","[c]","[c]"
"In post","2022","Asian","Greater Manchester","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Greater Manchester","HM Revenue and Customs","750","720","30650","26820"
"In post","2022","Asian","Greater Manchester","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Greater Manchester","Home Office","150","140","29510","25310"
"In post","2022","Asian","Greater Manchester","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Greater Manchester","Ministry of Justice","160","140","28060","24800"
"In post","2022","Asian","Greater Manchester","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Greater Manchester","Office for Standards in Education, Children's Services and Skills","30","30","[c]","[c]"
"In post","2022","Asian","Greater Manchester","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Greater Manchester","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Greater Manchester","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Hampshire and Isle of Wight","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Hampshire and Isle of Wight","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Hampshire and Isle of Wight","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Hampshire and Isle of Wight","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Hampshire and Isle of Wight","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Hampshire and Isle of Wight","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Hampshire and Isle of Wight","Department for Transport","30","30","[c]","[c]"
"In post","2022","Asian","Hampshire and Isle of Wight","Department for Work and Pensions","40","40","[c]","[c]"
"In post","2022","Asian","Hampshire and Isle of Wight","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Hampshire and Isle of Wight","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Hampshire and Isle of Wight","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Hampshire and Isle of Wight","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Hampshire and Isle of Wight","Ministry of Defence","120","120","30500","26670"
"In post","2022","Asian","Hampshire and Isle of Wight","Ministry of Justice","30","30","[c]","[c]"
"In post","2022","Asian","Hampshire and Isle of Wight","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Hampshire and Isle of Wight","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Hampshire and Isle of Wight","UK Statistics Authority","80","70","27820","23880"
"In post","2022","Asian","Herefordshire, Worcestershire and Warwickshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Herefordshire, Worcestershire and Warwickshire","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Herefordshire, Worcestershire and Warwickshire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Herefordshire, Worcestershire and Warwickshire","Department for Education","[c]","[c]","[c]","[c]"
