"Status","Year","Region_ITL3","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Derby","Female","Unknown","150","120","23190","21010"
"In post","2021","Derby","Male","Heterosexual / straight","230","220","29600","27570"
"In post","2021","Derby","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Derby","Male","Undeclared","40","40","[c]","[c]"
"In post","2021","Derby","Male","Unknown","90","80","26130","25560"
"In post","2021","Derry City and Strabane","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Derry City and Strabane","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Derry City and Strabane","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Derry City and Strabane","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Devon CC","Female","Heterosexual / straight","1370","1190","27500","25390"
"In post","2021","Devon CC","Female","LGBO","90","90","26080","23910"
"In post","2021","Devon CC","Female","Undeclared","170","140","27910","25560"
"In post","2021","Devon CC","Female","Unknown","1090","950","33040","31650"
"In post","2021","Devon CC","Male","Heterosexual / straight","1250","1200","29070","26750"
"In post","2021","Devon CC","Male","LGBO","50","50","26200","26840"
"In post","2021","Devon CC","Male","Undeclared","180","160","29340","27570"
"In post","2021","Devon CC","Male","Unknown","1390","1340","38410","38280"
"In post","2021","Dorset CC","Female","Heterosexual / straight","640","590","27800","26670"
"In post","2021","Dorset CC","Female","LGBO","40","40","[c]","[c]"
"In post","2021","Dorset CC","Female","Undeclared","80","70","28440","26930"
"In post","2021","Dorset CC","Female","Unknown","190","160","27970","26110"
"In post","2021","Dorset CC","Male","Heterosexual / straight","810","790","30200","28400"
"In post","2021","Dorset CC","Male","LGBO","30","30","[c]","[c]"
"In post","2021","Dorset CC","Male","Undeclared","130","120","31640","31650"
"In post","2021","Dorset CC","Male","Unknown","220","200","29190","27130"
"In post","2021","Dudley","Female","Heterosexual / straight","520","440","25360","26550"
"In post","2021","Dudley","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Dudley","Female","Undeclared","60","50","23970","21010"
"In post","2021","Dudley","Female","Unknown","220","180","24330","21010"
"In post","2021","Dudley","Male","Heterosexual / straight","200","190","25690","25830"
"In post","2021","Dudley","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Dudley","Male","Undeclared","40","30","[c]","[c]"
"In post","2021","Dudley","Male","Unknown","90","80","25020","27570"
"In post","2021","Dumfries and Galloway","Female","Heterosexual / straight","130","110","28420","27570"
"In post","2021","Dumfries and Galloway","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Dumfries and Galloway","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Dumfries and Galloway","Female","Unknown","90","80","26890","25870"
"In post","2021","Dumfries and Galloway","Male","Heterosexual / straight","120","120","31560","30600"
"In post","2021","Dumfries and Galloway","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Dumfries and Galloway","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Dumfries and Galloway","Male","Unknown","170","160","30060","28120"
"In post","2021","Durham CC","Female","Heterosexual / straight","2180","1890","26330","23970"
"In post","2021","Durham CC","Female","LGBO","100","90","26930","24890"
"In post","2021","Durham CC","Female","Undeclared","240","200","26690","24880"
"In post","2021","Durham CC","Female","Unknown","640","560","24870","22350"
"In post","2021","Durham CC","Male","Heterosexual / straight","1580","1480","28260","26300"
"In post","2021","Durham CC","Male","LGBO","70","70","28960","26200"
"In post","2021","Durham CC","Male","Undeclared","190","180","29920","27570"
"In post","2021","Durham CC","Male","Unknown","600","550","27610","26810"
"In post","2021","Ealing","Female","Heterosexual / straight","210","200","31840","31060"
"In post","2021","Ealing","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ealing","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ealing","Female","Unknown","100","80","30910","31060"
"In post","2021","Ealing","Male","Heterosexual / straight","110","110","30590","31060"
"In post","2021","Ealing","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ealing","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ealing","Male","Unknown","40","40","[c]","[c]"
"In post","2021","East Ayrshire and North Ayrshire mainland","Female","Heterosexual / straight","360","310","26430","27570"
"In post","2021","East Ayrshire and North Ayrshire mainland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Ayrshire and North Ayrshire mainland","Female","Undeclared","60","50","25490","22820"
"In post","2021","East Ayrshire and North Ayrshire mainland","Female","Unknown","90","70","24760","22830"
"In post","2021","East Ayrshire and North Ayrshire mainland","Male","Heterosexual / straight","330","320","27840","26430"
"In post","2021","East Ayrshire and North Ayrshire mainland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Ayrshire and North Ayrshire mainland","Male","Undeclared","50","50","29630","27570"
"In post","2021","East Ayrshire and North Ayrshire mainland","Male","Unknown","60","60","23390","21490"
"In post","2021","East Cumbria","Female","Heterosexual / straight","380","330","26910","24920"
"In post","2021","East Cumbria","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","Female","Undeclared","50","40","[c]","[c]"
"In post","2021","East Cumbria","Female","Unknown","100","80","28050","26120"
"In post","2021","East Cumbria","Male","Heterosexual / straight","270","270","28060","25100"
"In post","2021","East Cumbria","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","Male","Undeclared","40","40","[c]","[c]"
"In post","2021","East Cumbria","Male","Unknown","70","70","28620","24920"
"In post","2021","East Derbyshire","Female","Heterosexual / straight","210","180","26130","27570"
"In post","2021","East Derbyshire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Derbyshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Derbyshire","Female","Unknown","50","30","[c]","[c]"
"In post","2021","East Derbyshire","Male","Heterosexual / straight","70","70","28110","27570"
"In post","2021","East Derbyshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Derbyshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Derbyshire","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Female","Heterosexual / straight","550","500","28040","26670"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Female","Undeclared","80","70","26960","24400"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Female","Unknown","190","170","27890","27570"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Male","Heterosexual / straight","1070","1050","32200","28890"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Male","Undeclared","140","130","36190","39070"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Male","Unknown","350","340","29770","28870"
"In post","2021","East Kent","Female","Heterosexual / straight","1500","1340","27830","25940"
"In post","2021","East Kent","Female","LGBO","60","60","27320","25110"
"In post","2021","East Kent","Female","Undeclared","250","220","28550","27370"
"In post","2021","East Kent","Female","Unknown","260","220","28300","25110"
"In post","2021","East Kent","Male","Heterosexual / straight","1540","1460","28270","26590"
"In post","2021","East Kent","Male","LGBO","80","80","27590","27370"
"In post","2021","East Kent","Male","Undeclared","320","300","29320","27370"
"In post","2021","East Kent","Male","Unknown","230","220","28310","25560"
"In post","2021","East Lancashire","Female","Heterosexual / straight","230","200","25690","27570"
"In post","2021","East Lancashire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Lancashire","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Lancashire","Female","Unknown","60","50","25030","26120"
"In post","2021","East Lancashire","Male","Heterosexual / straight","100","90","26430","27570"
"In post","2021","East Lancashire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Lancashire","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Lancashire","Male","Unknown","40","40","[c]","[c]"
"In post","2021","East Lothian and Midlothian","Female","Heterosexual / straight","50","40","[c]","[c]"
"In post","2021","East Lothian and Midlothian","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Lothian and Midlothian","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Lothian and Midlothian","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Lothian and Midlothian","Male","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","East Lothian and Midlothian","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Lothian and Midlothian","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Lothian and Midlothian","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Merseyside","Female","Heterosexual / straight","500","430","27320","27570"
"In post","2021","East Merseyside","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Merseyside","Female","Undeclared","50","40","[c]","[c]"
"In post","2021","East Merseyside","Female","Unknown","170","140","26340","27570"
"In post","2021","East Merseyside","Male","Heterosexual / straight","190","190","29520","27570"
"In post","2021","East Merseyside","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Merseyside","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Merseyside","Male","Unknown","80","70","26660","27570"
"In post","2021","East Riding of Yorkshire","Female","Heterosexual / straight","490","440","26730","25790"
"In post","2021","East Riding of Yorkshire","Female","LGBO","40","40","[c]","[c]"
"In post","2021","East Riding of Yorkshire","Female","Undeclared","60","60","27240","26670"
"In post","2021","East Riding of Yorkshire","Female","Unknown","90","80","25290","24920"
"In post","2021","East Riding of Yorkshire","Male","Heterosexual / straight","880","840","29640","26930"
"In post","2021","East Riding of Yorkshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Riding of Yorkshire","Male","Undeclared","140","130","30450","28220"
"In post","2021","East Riding of Yorkshire","Male","Unknown","180","170","30160","27680"
"In post","2021","East Surrey","Female","Heterosexual / straight","320","300","32950","31180"
"In post","2021","East Surrey","Female","LGBO","40","40","[c]","[c]"
"In post","2021","East Surrey","Female","Undeclared","50","40","[c]","[c]"
"In post","2021","East Surrey","Female","Unknown","110","100","31300","30720"
"In post","2021","East Surrey","Male","Heterosexual / straight","300","290","34390","34600"
"In post","2021","East Surrey","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Surrey","Male","Undeclared","40","40","[c]","[c]"
"In post","2021","East Surrey","Male","Unknown","110","100","31830","32780"
"In post","2021","East Sussex CC","Female","Heterosexual / straight","830","710","26340","26780"
"In post","2021","East Sussex CC","Female","LGBO","50","50","[c]","[c]"
"In post","2021","East Sussex CC","Female","Undeclared","100","90","26170","26350"
"In post","2021","East Sussex CC","Female","Unknown","200","170","25140","25850"
"In post","2021","East Sussex CC","Male","Heterosexual / straight","520","510","28010","27570"
"In post","2021","East Sussex CC","Male","LGBO","60","50","26560","27170"
"In post","2021","East Sussex CC","Male","Undeclared","100","90","29540","27570"
"In post","2021","East Sussex CC","Male","Unknown","140","130","26670","26120"
"In post","2021","Enfield","Female","Heterosexual / straight","150","140","30370","31060"
"In post","2021","Enfield","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Enfield","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Enfield","Female","Unknown","60","60","29690","31060"
"In post","2021","Enfield","Male","Heterosexual / straight","70","70","30160","31060"
"In post","2021","Enfield","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Enfield","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Enfield","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Essex Haven Gateway","Female","Heterosexual / straight","430","390","29470","29290"
"In post","2021","Essex Haven Gateway","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Essex Haven Gateway","Female","Undeclared","60","50","28190","26670"
"In post","2021","Essex Haven Gateway","Female","Unknown","70","60","30170","29290"
"In post","2021","Essex Haven Gateway","Male","Heterosexual / straight","400","390","35370","29290"
"In post","2021","Essex Haven Gateway","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Essex Haven Gateway","Male","Undeclared","80","70","37390","32700"
"In post","2021","Essex Haven Gateway","Male","Unknown","70","60","31680","29290"
"In post","2021","Essex Thames Gateway","Female","Heterosexual / straight","470","410","27840","29290"
"In post","2021","Essex Thames Gateway","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Essex Thames Gateway","Female","Undeclared","50","40","26430","25110"
