"Status","Year","Responsibility_level","Sexual_orientation","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","EO","LGBO","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","LGBO","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","LGBO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","LGBO","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","LGBO","Operational Delivery","180","180","27210","27570"
"Leaver Dept.","2022","EO","LGBO","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","LGBO","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","LGBO","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","LGBO","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","LGBO","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","LGBO","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","LGBO","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","LGBO","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","LGBO","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","LGBO","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","LGBO","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","LGBO","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Undeclared","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Undeclared","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Undeclared","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Undeclared","Finance","30","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Undeclared","Human Resources","30","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Undeclared","Operational Delivery","220","190","26990","27570"
"Leaver Dept.","2022","EO","Undeclared","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Undeclared","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Undeclared","Policy","40","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Undeclared","Science and Engineering","30","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Unknown","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Unknown","Operational Delivery","390","370","27360","27570"
"Leaver Dept.","2022","EO","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Unknown","Other","40","40","[c]","[c]"
"Leaver Dept.","2022","EO","Unknown","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Unknown","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Unknown","Science and Engineering","30","30","[c]","[c]"
"Leaver Dept.","2022","EO","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Unknown","Unknown","370","340","28290","27570"
"Leaver Dept.","2022","G6/G7","Heterosexual / straight","Commercial","60","60","55310","53740"
"Leaver Dept.","2022","G6/G7","Heterosexual / straight","Communications","60","40","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Heterosexual / straight","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Heterosexual / straight","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Heterosexual / straight","Digital, Data and Technology","100","100","58010","55740"
"Leaver Dept.","2022","G6/G7","Heterosexual / straight","Economics","40","40","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Heterosexual / straight","Finance","90","90","57910","56460"
"Leaver Dept.","2022","G6/G7","Heterosexual / straight","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Heterosexual / straight","Human Resources","110","100","57840","55550"
"Leaver Dept.","2022","G6/G7","Heterosexual / straight","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Heterosexual / straight","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Heterosexual / straight","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Heterosexual / straight","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Heterosexual / straight","Knowledge and Information Management","90","80","57080","55930"
"Leaver Dept.","2022","G6/G7","Heterosexual / straight","Legal","50","50","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Heterosexual / straight","Medicine","60","50","69400","64170"
"Leaver Dept.","2022","G6/G7","Heterosexual / straight","Operational Delivery","650","620","56730","53880"
"Leaver Dept.","2022","G6/G7","Heterosexual / straight","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Heterosexual / straight","Other","40","40","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Heterosexual / straight","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Heterosexual / straight","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Heterosexual / straight","Policy","450","400","57500","54760"
"Leaver Dept.","2022","G6/G7","Heterosexual / straight","Project Delivery","80","80","58540","57470"
"Leaver Dept.","2022","G6/G7","Heterosexual / straight","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Heterosexual / straight","Science and Engineering","320","300","56730","53120"
"Leaver Dept.","2022","G6/G7","Heterosexual / straight","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Heterosexual / straight","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Heterosexual / straight","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Heterosexual / straight","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Heterosexual / straight","Unknown","390","380","58140","54760"
"Leaver Dept.","2022","G6/G7","Heterosexual / straight","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","LGBO","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","LGBO","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","LGBO","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","LGBO","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","LGBO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","LGBO","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","LGBO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","LGBO","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","LGBO","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","LGBO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","LGBO","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","LGBO","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","LGBO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","LGBO","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","LGBO","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","LGBO","Operational Delivery","60","50","57450","54570"
"Leaver Dept.","2022","G6/G7","LGBO","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","LGBO","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","LGBO","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","LGBO","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","LGBO","Policy","70","60","[c]","[c]"
"Leaver Dept.","2022","G6/G7","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","LGBO","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","LGBO","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","LGBO","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","LGBO","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","LGBO","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","LGBO","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","LGBO","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2022","G6/G7","LGBO","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Undeclared","Communications","50","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Undeclared","Digital, Data and Technology","40","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Undeclared","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Undeclared","Finance","40","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Undeclared","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Undeclared","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Undeclared","Operational Delivery","110","100","56730","54000"
"Leaver Dept.","2022","G6/G7","Undeclared","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Undeclared","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Undeclared","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Undeclared","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Undeclared","Policy","180","60","56810","54380"
"Leaver Dept.","2022","G6/G7","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Undeclared","Science and Engineering","70","60","57890","53120"
"Leaver Dept.","2022","G6/G7","Undeclared","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Undeclared","Unknown","120","30","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Unknown","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Unknown","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Unknown","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Unknown","Legal","30","30","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Unknown","Operational Delivery","220","210","59780","56860"
"Leaver Dept.","2022","G6/G7","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Unknown","Policy","100","100","56730","54400"
"Leaver Dept.","2022","G6/G7","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Unknown","Science and Engineering","160","160","58540","55130"
"Leaver Dept.","2022","G6/G7","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Unknown","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Unknown","Unknown","420","300","59030","54950"
"Leaver Dept.","2022","SCS","Heterosexual / straight","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Heterosexual / straight","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Heterosexual / straight","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Heterosexual / straight","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Heterosexual / straight","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Heterosexual / straight","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Heterosexual / straight","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Heterosexual / straight","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Heterosexual / straight","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Heterosexual / straight","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Heterosexual / straight","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Heterosexual / straight","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Heterosexual / straight","Medicine","140","120","107120","106500"
"Leaver Dept.","2022","SCS","Heterosexual / straight","Operational Delivery","90","80","95210","91530"
"Leaver Dept.","2022","SCS","Heterosexual / straight","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Heterosexual / straight","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Heterosexual / straight","Policy","90","80","84780","78200"
"Leaver Dept.","2022","SCS","Heterosexual / straight","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Heterosexual / straight","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Heterosexual / straight","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Heterosexual / straight","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Heterosexual / straight","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Heterosexual / straight","Unknown","70","70","86910","77120"
"Leaver Dept.","2022","SCS","LGBO","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","LGBO","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","LGBO","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","LGBO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","LGBO","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","LGBO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","LGBO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","LGBO","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","LGBO","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","LGBO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","LGBO","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","LGBO","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","LGBO","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","LGBO","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","LGBO","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","LGBO","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","LGBO","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","LGBO","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","LGBO","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","LGBO","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Undeclared","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Undeclared","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Undeclared","Medicine","30","30","[c]","[c]"
"Leaver Dept.","2022","SCS","Undeclared","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Undeclared","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Undeclared","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Undeclared","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Undeclared","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Undeclared","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Unknown","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Unknown","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Unknown","Legal","[c]","[c]","[c]","[c]"
