"Status","Year","Age","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","16-19","No function","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","No function","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","No function","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","No function","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","No function","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","No function","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","No function","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","No function","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","No function","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","No function","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","No function","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Property","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","London","110","110","28570","26340"
"Leaver CS","2021","20-29","Analysis","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Wales","40","30","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","London","50","50","30880","32220"
"Leaver CS","2021","20-29","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","London","50","50","34150","30850"
"Leaver CS","2021","20-29","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Grants Management","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Grants Management","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Grants Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Grants Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Grants Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Grants Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","London","60","60","30310","26970"
"Leaver CS","2021","20-29","Legal","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","East Midlands (England)","180","180","20030","18880"
"Leaver CS","2021","20-29","No function","East of England","180","180","21630","20800"
"Leaver CS","2021","20-29","No function","London","560","550","27320","25730"
"Leaver CS","2021","20-29","No function","North East (England)","70","70","[c]","[c]"
"Leaver CS","2021","20-29","No function","North West (England)","190","190","21590","20530"
"Leaver CS","2021","20-29","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Scotland","70","70","22840","21810"
"Leaver CS","2021","20-29","No function","South East (England)","320","310","22320","21300"
"Leaver CS","2021","20-29","No function","South West (England)","250","240","22420","20160"
"Leaver CS","2021","20-29","No function","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","20-29","No function","Wales","180","170","21300","21590"
"Leaver CS","2021","20-29","No function","West Midlands (England)","220","220","20810","19930"
"Leaver CS","2021","20-29","No function","Yorkshire and The Humber","180","180","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","South West (England)","100","90","26000","25560"
"Leaver CS","2021","20-29","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Security","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Security","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Security","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Security","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Security","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","East Midlands (England)","60","60","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","East of England","60","60","25960","24180"
"Leaver CS","2021","20-29","Unknown","London","570","500","30400","28680"
"Leaver CS","2021","20-29","Unknown","North East (England)","150","140","22290","21010"
"Leaver CS","2021","20-29","Unknown","North West (England)","260","240","23750","21010"
"Leaver CS","2021","20-29","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Scotland","170","160","25060","22790"
"Leaver CS","2021","20-29","Unknown","South East (England)","90","90","23820","21920"
"Leaver CS","2021","20-29","Unknown","South West (England)","100","100","24290","21010"
"Leaver CS","2021","20-29","Unknown","Unknown","150","150","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Wales","110","100","22990","21010"
"Leaver CS","2021","20-29","Unknown","West Midlands (England)","80","80","24620","21010"
"Leaver CS","2021","20-29","Unknown","Yorkshire and The Humber","170","150","24780","21010"
"Leaver CS","2021","30-39","Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Analysis","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Analysis","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Analysis","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Analysis","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","Scotland","[c]","[c]","[c]","[c]"
