"Status","Year","Age","Function_of_post","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","Commercial","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","HM Revenue and Customs","110","110","27160","25560"
"New entrant CS","2021","40-49","Communications","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Debt","HM Revenue and Customs","140","130","20670","20140"
"New entrant CS","2021","40-49","Digital, Data & Technology","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Cabinet Office","30","30","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","40","40","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Department for Transport","30","30","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","HM Revenue and Customs","60","60","41460","38630"
"New entrant CS","2021","40-49","Digital, Data & Technology","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Ministry of Justice","60","60","53330","55000"
"New entrant CS","2021","40-49","Digital, Data & Technology","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Department of Health and Social Care","30","30","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Ministry of Defence","30","30","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Ministry of Defence","40","30","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Attorney General's Departments","150","140","46240","48080"
"New entrant CS","2021","40-49","Legal","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Cabinet Office","30","30","[c]","[c]"
"New entrant CS","2021","40-49","No function","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Department for Business, Energy and Industrial Strategy","130","130","32650","27980"
"New entrant CS","2021","40-49","No function","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Department for Education","60","60","40830","36570"
"New entrant CS","2021","40-49","No function","Department for Environment, Food and Rural Affairs","120","110","38590","31880"
"New entrant CS","2021","40-49","No function","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Department for Transport","120","120","34120","26580"
"New entrant CS","2021","40-49","No function","Department for Work and Pensions","[c]","[c]","[c]","[c]"
