"Status","Year","Ethnicity","Sex","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Other ethnicity","Male","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Durham CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","South Hampshire","30","20","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Tyneside","[c]","[c]","[c]","[c]"
