"Status","Year","Responsibility_level","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","AA/AO","Department for Work and Pensions","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","Calderdale and Kirklees","120","100","20800","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","Cardiff and Vale of Glamorgan","250","220","21030","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","Central Valleys","180","160","20780","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","Cheshire West and Chester","120","110","21010","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","City of Edinburgh","40","40","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","Clackmannanshire and Fife","130","110","20710","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","Cornwall and Isles of Scilly","330","280","20880","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Coventry","140","110","20890","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Croydon","40","40","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","Derby","350","290","20810","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Devon CC","640","510","20820","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","Dudley","450","370","20790","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","Durham CC","430","360","20870","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Ealing","40","30","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","East Ayrshire and North Ayrshire mainland","170","140","20690","21010"
"In post","2021","AA/AO","Department for Work and Pensions","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","East Derbyshire","90","70","20580","21010"
"In post","2021","AA/AO","Department for Work and Pensions","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","130","100","20640","21010"
"In post","2021","AA/AO","Department for Work and Pensions","East Kent","410","370","24460","24180"
"In post","2021","AA/AO","Department for Work and Pensions","East Lancashire","120","100","20710","21010"
"In post","2021","AA/AO","Department for Work and Pensions","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","East Merseyside","190","150","20590","21010"
"In post","2021","AA/AO","Department for Work and Pensions","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","East Sussex CC","550","470","20870","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Enfield","40","30","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","Essex Haven Gateway","40","40","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","Essex Thames Gateway","300","260","24060","24180"
"In post","2021","AA/AO","Department for Work and Pensions","Falkirk","630","520","20910","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Flintshire and Wrexham","310","270","20830","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Glasgow City","1120","980","20670","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Gloucestershire","70","50","20900","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Greater Manchester North East","160","140","20540","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Greater Manchester North West","730","640","20660","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Greater Manchester South East","450","400","20770","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Greater Manchester South West","280","250","20790","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Gwent Valleys","220","190","20750","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Gwynedd","290","260","20950","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Hackney and Newham","440","380","23950","23210"
"In post","2021","AA/AO","Department for Work and Pensions","Haringey and Islington","50","40","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","Harrow and Hillingdon","70","60","24560","25110"
"In post","2021","AA/AO","Department for Work and Pensions","Hartlepool and Stockton-on-Tees","330","280","20780","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","Hertfordshire","140","120","23960","24180"
"In post","2021","AA/AO","Department for Work and Pensions","Hounslow and Richmond upon Thames","40","30","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","Inverclyde, East Renfrewshire and Renfrewshire","160","130","20600","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Inverness and Nairn and Moray, Badenoch and Strathspey","60","50","20740","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","Isle of Wight","90","80","20880","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","Kent Thames Gateway","60","50","24170","24180"
"In post","2021","AA/AO","Department for Work and Pensions","Kingston upon Hull, City of","200","150","20740","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Lambeth","70","60","24620","25110"
"In post","2021","AA/AO","Department for Work and Pensions","Lancaster and Wyre","90","90","20940","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Leeds","410","370","20960","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Leicester","410","340","20750","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","Lewisham and Southwark","50","50","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","Lincolnshire","150","120","20850","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Liverpool","170","140","20900","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","Luton","40","30","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","Manchester","210","180","20620","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Medway","40","40","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","Merton, Kingston upon Thames and Sutton","30","30","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","Mid Lancashire","1040","910","20760","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Milton Keynes","50","40","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","Monmouthshire and Newport","100","90","20800","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Na h-Eileanan Siar","80","70","20960","21010"
"In post","2021","AA/AO","Department for Work and Pensions","North and North East Lincolnshire","220","180","20930","21010"
"In post","2021","AA/AO","Department for Work and Pensions","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","North Hampshire","30","30","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","North Lanarkshire","420","350","20710","21010"
"In post","2021","AA/AO","Department for Work and Pensions","North Northamptonshire","190","150","20940","21010"
"In post","2021","AA/AO","Department for Work and Pensions","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","Norwich and East Norfolk","170","130","20840","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Nottingham","250","210","20900","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Oxfordshire","50","40","21780","21270"
"In post","2021","AA/AO","Department for Work and Pensions","Perth and Kinross and Stirling","30","30","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","Peterborough","60","40","20770","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Plymouth","60","50","20860","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Portsmouth","120","90","20600","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Powys","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","Redbridge and Waltham Forest","290","260","24570","25110"
"In post","2021","AA/AO","Department for Work and Pensions","Sandwell","50","40","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","Sefton","320","270","21130","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Sheffield","340","290","20830","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","Somerset","160","130","20950","21010"
"In post","2021","AA/AO","Department for Work and Pensions","South and West Derbyshire","60","50","21370","21010"
"In post","2021","AA/AO","Department for Work and Pensions","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","South Teesside","280","260","20870","21010"
"In post","2021","AA/AO","Department for Work and Pensions","South West Wales","180","150","20850","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Southampton","70","60","20690","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Southend-on-Sea","70","50","24300","24180"
"In post","2021","AA/AO","Department for Work and Pensions","Staffordshire CC","60","50","20850","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Stoke-on-Trent","170","140","20620","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Suffolk","120","100","20960","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Sunderland","690","560","20800","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Swansea","290","250","20930","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","Telford and Wrekin","130","110","20910","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Thurrock","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","Torbay","130","110","20790","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Tower Hamlets","80","70","24710","25110"
"In post","2021","AA/AO","Department for Work and Pensions","Tyneside","2450","2140","20890","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Unknown","170","150","22470","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Wakefield","40","30","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","Walsall","220","190","20760","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Wandsworth","70","50","24650","25110"
"In post","2021","AA/AO","Department for Work and Pensions","Warrington","210","170","20690","21010"
"In post","2021","AA/AO","Department for Work and Pensions","Warwickshire","240","200","20780","21010"
"In post","2021","AA/AO","Department for Work and Pensions","West Cumbria","50","40","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","West Essex","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","West Lothian","70","70","20800","21010"
"In post","2021","AA/AO","Department for Work and Pensions","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions","West Surrey","[c]","[c]","[c]","[c]"
