"Status","Year","Function_of_post","Disability","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Internal Audit","Declared disabled","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared disabled","York","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Blackpool","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Westminster","130","130","52790","50460"
"In post","2022","Internal Audit","Declared non-disabled","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Declared non-disabled","York","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Undeclared","Berkshire","[c]","[c]","[c]","[c]"
