"Status","Year","Responsibility_level","Sexual_orientation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","SCS","Heterosexual / straight","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Heterosexual / straight","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Heterosexual / straight","Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Heterosexual / straight","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Heterosexual / straight","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Heterosexual / straight","Suffolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Heterosexual / straight","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Heterosexual / straight","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Heterosexual / straight","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Heterosexual / straight","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Heterosexual / straight","Westminster","80","80","95260","88000"
"New entrant CS","2021","SCS","Heterosexual / straight","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Heterosexual / straight","Worcestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Heterosexual / straight","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Durham CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Suffolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Worcestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Undeclared","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Undeclared","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Undeclared","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Undeclared","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Undeclared","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Undeclared","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Undeclared","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Undeclared","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Undeclared","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Undeclared","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Undeclared","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Undeclared","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Undeclared","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Undeclared","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Westminster","160","160","86520","73180"
"New entrant CS","2021","SCS","Unknown","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Angus and Dundee City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Barnet","80","80","35620","32650"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Bath and North East Somerset, North Somerset and South Gloucestershire","280","280","36400","36000"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Berkshire","40","40","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Birmingham","190","180","36380","36330"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Bristol, City of","180","170","33640","31810"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Cambridgeshire CC","60","60","35350","33300"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Cardiff and Vale of Glamorgan","80","80","35370","34170"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Central Hampshire","80","70","35110","33300"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","City of Edinburgh","160","160","35530","33820"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Coventry","50","50","34680","36500"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Croydon","70","70","38070","36160"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Dorset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Durham CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Glasgow City","120","120","34810","33620"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Greater Manchester North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Greater Manchester South West","50","50","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Gwent Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Hertfordshire","40","40","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Lambeth","330","300","37920","38890"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Leeds","190","190","32880","31810"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Leicester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Lincolnshire","30","30","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Liverpool","80","80","33540","33730"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Luton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Manchester","200","190","33960","32930"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Monmouthshire and Newport","160","150","33170","29720"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","North and West Norfolk","[c]","[c]","[c]","[c]"
