"Status","Year","Ethnicity","Organisation","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Asian","UK Space Agency","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Space Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Space Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Supreme Court","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Supreme Court","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Supreme Court","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","United Kingdom Statistics Authority","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","United Kingdom Statistics Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","United Kingdom Statistics Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","United Kingdom Statistics Authority","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","United Kingdom Statistics Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Valuation Office Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Valuation Office Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Valuation Office Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Valuation Office Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Vehicle Certification Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Vehicle Certification Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Vehicle Certification Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Vehicle Certification Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Veterinary Medicines Directorate","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Veterinary Medicines Directorate","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Veterinary Medicines Directorate","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wales Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wales Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wales Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Water Services Regulation Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Welsh Government (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Welsh Government (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Welsh Government (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Welsh Government (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Welsh Government (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Welsh Revenue Authority","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Welsh Revenue Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wilton Park","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wilton Park","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wilton Park","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wilton Park","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wilton Park","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Accountant in Bankruptcy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Accountant in Bankruptcy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Accountant in Bankruptcy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Advisory, Conciliation and Arbitration Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Advisory, Conciliation and Arbitration Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Advisory, Conciliation and Arbitration Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Animal and Plant Health Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Animal and Plant Health Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Animal and Plant Health Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Animal and Plant Health Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Attorney General's Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Attorney General's Office","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Attorney General's Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Cabinet Office (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Cabinet Office (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Cabinet Office (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Cabinet Office (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Cabinet Office (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Centre for Environment, Fisheries and Aquaculture Science","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Centre for Environment, Fisheries and Aquaculture Science","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Charity Commission","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Charity Commission","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Charity Commission","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Charity Commission","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Companies House","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Companies House","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Companies House","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Companies House","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Competition and Markets Authority","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Competition and Markets Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Competition and Markets Authority","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Criminal Injuries Compensation Authority","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Criminal Injuries Compensation Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Criminal Injuries Compensation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Crown Commercial Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Crown Commercial Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Crown Commercial Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Crown Commercial Service","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Crown Commercial Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Crown Office and Procurator Fiscal Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Crown Office and Procurator Fiscal Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Crown Office and Procurator Fiscal Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Crown Office and Procurator Fiscal Service","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Crown Office and Procurator Fiscal Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Crown Prosecution Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Crown Prosecution Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Crown Prosecution Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Crown Prosecution Service","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Crown Prosecution Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Crown Prosecution Service Inspectorate","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Debt Management Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Debt Management Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Defence Electronics and Components Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Defence Electronics and Components Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Defence Electronics and Components Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Defence Equipment and Support","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Defence Equipment and Support","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Defence Equipment and Support","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Defence Equipment and Support","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Defence Science and Technology Laboratory","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Defence Science and Technology Laboratory","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Defence Science and Technology Laboratory","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Defence Science and Technology Laboratory","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Digital, Culture, Media and Sport","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Digital, Culture, Media and Sport","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Digital, Culture, Media and Sport","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Digital, Culture, Media and Sport","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Education (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Education (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Education (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Education (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Education (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for International Development","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for International Development","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for International Development","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for International Development","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for International Development","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for International Trade","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for International Trade","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for International Trade","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Transport (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Transport (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Transport (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Transport (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Transport (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Work and Pensions (excl. agencies)","AA/AO","70","60","23290","24180"
"Leaver CS","2021","Black","Department for Work and Pensions (excl. agencies)","EO","40","40","[c]","[c]"
"Leaver CS","2021","Black","Department for Work and Pensions (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Work and Pensions (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Work and Pensions (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department of Health and Social Care (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department of Health and Social Care (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department of Health and Social Care (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department of Health and Social Care (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department of Health and Social Care (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Disclosure Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Disclosure Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Disclosure Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Driver and Vehicle Licensing Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Driver and Vehicle Licensing Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Driver and Vehicle Licensing Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Driver and Vehicle Licensing Agency","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Driver and Vehicle Licensing Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Driver and Vehicle Standards Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Driver and Vehicle Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Driver and Vehicle Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Driver and Vehicle Standards Agency","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Driver and Vehicle Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Education and Skills Funding Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Education and Skills Funding Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Education and Skills Funding Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Education and Skills Funding Agency","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Education and Skills Funding Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Education Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Education Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Education Scotland","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Education Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","ESTYN","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","ESTYN","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","FCDO Services","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","FCDO Services","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","FCDO Services","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","FCDO Services","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","FCDO Services","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Agency","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign and Commonwealth Office (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign and Commonwealth Office (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign and Commonwealth Office (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign and Commonwealth Office (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign and Commonwealth Office (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign, Commonwealth and Development Office (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign, Commonwealth and Development Office (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
