"Status","Year","Parent_department","Responsibility_level","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","EO","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","EO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","G6/G7","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","G6/G7","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","G6/G7","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","G6/G7","Inner London - West","110","100","55480","52930"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","G6/G7","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","G6/G7","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","G6/G7","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","G6/G7","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","SCS","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","SCS","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","SCS","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","Inner London - West","150","150","35250","33210"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","AA/AO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","AA/AO","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","AA/AO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","AA/AO","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","AA/AO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","AA/AO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","AA/AO","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","AA/AO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","AA/AO","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","AA/AO","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","AA/AO","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","AA/AO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","AA/AO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","AA/AO","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","AA/AO","Inner London - West","40","30","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","AA/AO","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","AA/AO","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","AA/AO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","AA/AO","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","AA/AO","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","AA/AO","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","AA/AO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","AA/AO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","AA/AO","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","AA/AO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","AA/AO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","AA/AO","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","AA/AO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","AA/AO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","AA/AO","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","AA/AO","West Midlands","70","60","19940","19930"
"Leaver Dept.","2021","Ministry of Justice","AA/AO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","AA/AO","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","EO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","EO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","EO","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","EO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","EO","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","EO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","EO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","EO","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","EO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","EO","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","EO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","EO","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","EO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","EO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","EO","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","EO","Inner London - West","60","60","26880","26410"
"Leaver Dept.","2021","Ministry of Justice","EO","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","EO","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","EO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","EO","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","EO","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","EO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","EO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","EO","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","EO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","EO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","EO","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","EO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","EO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","EO","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","EO","West Midlands","30","30","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","EO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","EO","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","G6/G7","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","G6/G7","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","G6/G7","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","G6/G7","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","G6/G7","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","G6/G7","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","G6/G7","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","G6/G7","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","G6/G7","Inner London - West","70","70","57850","56380"
"Leaver Dept.","2021","Ministry of Justice","G6/G7","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","G6/G7","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","G6/G7","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","G6/G7","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","G6/G7","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","G6/G7","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","G6/G7","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","G6/G7","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","G6/G7","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","G6/G7","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","SCS","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","SCS","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","SCS","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","SCS","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","SCS","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","SCS","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","SEO/HEO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","SEO/HEO","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","SEO/HEO","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","SEO/HEO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","SEO/HEO","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","SEO/HEO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","SEO/HEO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","SEO/HEO","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","SEO/HEO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","SEO/HEO","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","SEO/HEO","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","SEO/HEO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","SEO/HEO","Inner London - East","30","30","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","SEO/HEO","Inner London - West","170","170","35500","36530"
"Leaver Dept.","2021","Ministry of Justice","SEO/HEO","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","SEO/HEO","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","SEO/HEO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","SEO/HEO","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","SEO/HEO","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","SEO/HEO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","SEO/HEO","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","SEO/HEO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","SEO/HEO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","SEO/HEO","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","SEO/HEO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","SEO/HEO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","SEO/HEO","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","SEO/HEO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","SEO/HEO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","SEO/HEO","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Unknown","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Unknown","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Unknown","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Unknown","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Unknown","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","AA/AO","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","AA/AO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","EO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","EO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","EO","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","EO","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","G6/G7","Inner London - East","[c]","[c]","[c]","[c]"
