"Status","Year","Sexual_orientation","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Heterosexual / straight","Department for Work and Pensions","Outer London - East and North East","1210","1130","30320","31060"
"In post","2021","Heterosexual / straight","Department for Work and Pensions","Outer London - South","560","530","30760","31060"
"In post","2021","Heterosexual / straight","Department for Work and Pensions","Outer London - West and North West","1130","1070","31000","31060"
"In post","2021","Heterosexual / straight","Department for Work and Pensions","Shropshire and Staffordshire","1030","920","26700","27570"
"In post","2021","Heterosexual / straight","Department for Work and Pensions","South Yorkshire","2240","1990","30940","27570"
"In post","2021","Heterosexual / straight","Department for Work and Pensions","Southern Scotland","630","560","26480","27570"
"In post","2021","Heterosexual / straight","Department for Work and Pensions","Surrey, East and West Sussex","1620","1460","26760","27570"
"In post","2021","Heterosexual / straight","Department for Work and Pensions","Tees Valley and Durham","1480","1310","25520","27570"
"In post","2021","Heterosexual / straight","Department for Work and Pensions","Unknown","610","580","30200","27570"
"In post","2021","Heterosexual / straight","Department for Work and Pensions","West Central Scotland","2530","2230","25650","27570"
"In post","2021","Heterosexual / straight","Department for Work and Pensions","West Midlands","3130","2790","26660","27570"
"In post","2021","Heterosexual / straight","Department for Work and Pensions","West Wales and The Valleys","2230","2000","25860","27570"
"In post","2021","Heterosexual / straight","Department for Work and Pensions","West Yorkshire","2860","2610","30600","27570"
"In post","2021","Heterosexual / straight","Department of Health and Social Care","Bedfordshire and Hertfordshire","200","190","44480","40450"
"In post","2021","Heterosexual / straight","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","230","200","42240","38200"
"In post","2021","Heterosexual / straight","Department of Health and Social Care","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department of Health and Social Care","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department of Health and Social Care","Derbyshire and Nottinghamshire","120","110","40810","33180"
"In post","2021","Heterosexual / straight","Department of Health and Social Care","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department of Health and Social Care","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department of Health and Social Care","East Anglia","210","190","41040","31370"
"In post","2021","Heterosexual / straight","Department of Health and Social Care","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department of Health and Social Care","Essex","60","50","44380","38200"
"In post","2021","Heterosexual / straight","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","790","740","35860","30170"
"In post","2021","Heterosexual / straight","Department of Health and Social Care","Greater Manchester","280","250","34480","28590"
"In post","2021","Heterosexual / straight","Department of Health and Social Care","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department of Health and Social Care","Inner London - East","1850","1730","47910","41030"
"In post","2021","Heterosexual / straight","Department of Health and Social Care","Inner London - West","860","840","50310","53360"
"In post","2021","Heterosexual / straight","Department of Health and Social Care","Kent","40","30","[c]","[c]"
"In post","2021","Heterosexual / straight","Department of Health and Social Care","Lancashire","60","50","42300","33990"
"In post","2021","Heterosexual / straight","Department of Health and Social Care","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department of Health and Social Care","Merseyside","80","70","42120","37450"
"In post","2021","Heterosexual / straight","Department of Health and Social Care","North Yorkshire","70","70","45050","37470"
"In post","2021","Heterosexual / straight","Department of Health and Social Care","Northumberland and Tyne and Wear","90","80","43440","36510"
"In post","2021","Heterosexual / straight","Department of Health and Social Care","Outer London - West and North West","720","680","39930","33350"
"In post","2021","Heterosexual / straight","Department of Health and Social Care","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department of Health and Social Care","South Yorkshire","50","40","[c]","[c]"
"In post","2021","Heterosexual / straight","Department of Health and Social Care","Surrey, East and West Sussex","50","50","47850","42260"
"In post","2021","Heterosexual / straight","Department of Health and Social Care","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department of Health and Social Care","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department of Health and Social Care","West Midlands","290","260","41110","32480"
"In post","2021","Heterosexual / straight","Department of Health and Social Care","West Yorkshire","670","640","43740","38560"
"In post","2021","Heterosexual / straight","ESTYN","East Wales","100","90","58240","74730"
"In post","2021","Heterosexual / straight","Food Standards Agency","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Food Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Food Standards Agency","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Food Standards Agency","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Food Standards Agency","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Food Standards Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Food Standards Agency","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Food Standards Agency","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Food Standards Agency","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Food Standards Agency","East Wales","90","80","40440","37910"
"In post","2021","Heterosexual / straight","Food Standards Agency","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Food Standards Agency","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Food Standards Agency","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Food Standards Agency","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Food Standards Agency","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Food Standards Agency","Inner London - West","320","310","42530","40350"
"In post","2021","Heterosexual / straight","Food Standards Agency","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Food Standards Agency","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Food Standards Agency","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Food Standards Agency","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Food Standards Agency","North Yorkshire","200","190","37930","37350"
"In post","2021","Heterosexual / straight","Food Standards Agency","Northern Ireland","60","60","37860","37910"
"In post","2021","Heterosexual / straight","Food Standards Agency","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Food Standards Agency","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Food Standards Agency","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Food Standards Agency","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Food Standards Agency","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Food Standards Agency","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Food Standards Agency","West Midlands","60","50","38400","37350"
"In post","2021","Heterosexual / straight","Food Standards Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Food Standards Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","840","810","36750","31390"
"In post","2021","Heterosexual / straight","Foreign, Commonwealth and Development Office","Inner London - West","2900","2830","49410","44230"
"In post","2021","Heterosexual / straight","Foreign, Commonwealth and Development Office","Overseas","1580","1570","51810","53000"
"In post","2021","Heterosexual / straight","Foreign, Commonwealth and Development Office","Southern Scotland","600","580","41820","38600"
"In post","2021","Heterosexual / straight","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","70","60","33640","28640"
"In post","2021","Heterosexual / straight","HM Land Registry","Derbyshire and Nottinghamshire","320","290","33780","27130"
"In post","2021","Heterosexual / straight","HM Land Registry","Devon","530","480","35930","33840"
"In post","2021","Heterosexual / straight","HM Land Registry","Dorset and Somerset","140","120","30720","27130"
"In post","2021","Heterosexual / straight","HM Land Registry","East Anglia","170","160","32790","29760"
"In post","2021","Heterosexual / straight","HM Land Registry","East Yorkshire and Northern Lincolnshire","210","190","29550","27130"
"In post","2021","Heterosexual / straight","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","140","120","32310","27130"
