"Status","Year","Region_ITL3","Responsibility_level","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Manchester","SEO/HEO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","SEO/HEO","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","SEO/HEO","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","SEO/HEO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","SEO/HEO","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","SEO/HEO","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","SEO/HEO","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","SEO/HEO","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","SEO/HEO","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","SEO/HEO","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","SEO/HEO","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","SEO/HEO","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","SEO/HEO","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","Manchester","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","AA/AO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","AA/AO","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","AA/AO","Operational Delivery","70","70","[c]","[c]"
"Leaver CS","2021","Medway","AA/AO","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","AA/AO","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","EO","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","EO","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","G6/G7","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","SEO/HEO","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","SEO/HEO","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","SEO/HEO","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","SEO/HEO","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merton, Kingston upon Thames and Sutton","AA/AO","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merton, Kingston upon Thames and Sutton","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merton, Kingston upon Thames and Sutton","EO","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merton, Kingston upon Thames and Sutton","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merton, Kingston upon Thames and Sutton","SEO/HEO","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merton, Kingston upon Thames and Sutton","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","AA/AO","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","AA/AO","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","AA/AO","Unknown","50","30","[c]","[c]"
"Leaver CS","2021","Mid Kent","EO","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","EO","Unknown","30","20","[c]","[c]"
"Leaver CS","2021","Mid Kent","G6/G7","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","G6/G7","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","SEO/HEO","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","AA/AO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","AA/AO","Operational Delivery","50","40","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","AA/AO","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","AA/AO","Unknown","110","80","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","EO","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","EO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","EO","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","EO","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","EO","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","EO","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","G6/G7","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","G6/G7","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","G6/G7","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","G6/G7","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","SEO/HEO","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","SEO/HEO","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","SEO/HEO","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","SEO/HEO","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","AA/AO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","AA/AO","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","AA/AO","Operational Delivery","50","50","[c]","[c]"
"Leaver CS","2021","Milton Keynes","AA/AO","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","EO","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","EO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","EO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","EO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","EO","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","EO","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","EO","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","EO","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","G6/G7","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","G6/G7","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","G6/G7","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","G6/G7","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","G6/G7","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","G6/G7","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","G6/G7","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","G6/G7","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","SEO/HEO","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","SEO/HEO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","SEO/HEO","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","SEO/HEO","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","SEO/HEO","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","SEO/HEO","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","AA/AO","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","AA/AO","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","AA/AO","Operational Delivery","60","50","20330","19520"
"Leaver CS","2021","Monmouthshire and Newport","AA/AO","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","AA/AO","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","AA/AO","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","EO","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","EO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","EO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","EO","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","EO","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","EO","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","EO","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","EO","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","EO","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","G6/G7","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","G6/G7","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","G6/G7","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","G6/G7","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","G6/G7","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","G6/G7","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","G6/G7","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","G6/G7","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","G6/G7","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","G6/G7","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","SCS","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","SCS","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","SCS","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","SCS","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","SCS","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","SEO/HEO","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","SEO/HEO","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","SEO/HEO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","SEO/HEO","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","SEO/HEO","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","SEO/HEO","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","SEO/HEO","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","SEO/HEO","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","SEO/HEO","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","SEO/HEO","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","SEO/HEO","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","SEO/HEO","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","SEO/HEO","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Na h-Eileanan Siar","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Newry, Mourne and Down","AA/AO","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Newry, Mourne and Down","AA/AO","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","AA/AO","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","AA/AO","Unknown","60","50","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","EO","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","G6/G7","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","AA/AO","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","AA/AO","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","AA/AO","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","AA/AO","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","EO","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","EO","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","EO","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","SEO/HEO","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","SEO/HEO","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","SEO/HEO","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","AA/AO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","AA/AO","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","AA/AO","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","AA/AO","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","AA/AO","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","EO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","EO","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","EO","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","EO","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","EO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","G6/G7","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","SEO/HEO","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","SEO/HEO","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","SEO/HEO","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","SEO/HEO","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","SEO/HEO","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","SEO/HEO","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","AA/AO","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","AA/AO","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","AA/AO","Unknown","50","30","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","EO","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","SEO/HEO","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","AA/AO","Operational Delivery","40","30","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","EO","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","EO","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","SEO/HEO","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","SEO/HEO","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","SEO/HEO","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","AA/AO","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","AA/AO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","AA/AO","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","AA/AO","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","AA/AO","Other","[c]","[c]","[c]","[c]"
