"Status","Year","Age","Region_ITL3","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","40-49","Leicestershire CC and Rutland","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Leicestershire CC and Rutland","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Leicestershire CC and Rutland","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Leicestershire CC and Rutland","Home Office","50","50","28820","26160"
"In post","2022","40-49","Leicestershire CC and Rutland","Ministry of Defence","30","30","[c]","[c]"
"In post","2022","40-49","Leicestershire CC and Rutland","Ministry of Justice","250","230","30570","27380"
"In post","2022","40-49","Leicestershire CC and Rutland","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Leicestershire CC and Rutland","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Leicestershire CC and Rutland","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Lewisham and Southwark","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Lewisham and Southwark","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Lewisham and Southwark","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Lewisham and Southwark","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Lewisham and Southwark","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Lewisham and Southwark","Department for Work and Pensions","80","80","30730","31060"
"In post","2022","40-49","Lewisham and Southwark","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Lewisham and Southwark","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Lewisham and Southwark","Home Office","40","40","[c]","[c]"
"In post","2022","40-49","Lewisham and Southwark","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Lewisham and Southwark","Ministry of Justice","140","130","36810","35940"
"In post","2022","40-49","Lewisham and Southwark","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Lincolnshire CC","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Lincolnshire CC","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Lincolnshire CC","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Lincolnshire CC","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Lincolnshire CC","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Lincolnshire CC","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Lincolnshire CC","Department for Work and Pensions","110","100","26370","27570"
"In post","2022","40-49","Lincolnshire CC","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Lincolnshire CC","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Lincolnshire CC","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Lincolnshire CC","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Lincolnshire CC","Ministry of Defence","230","220","29100","26350"
"In post","2022","40-49","Lincolnshire CC","Ministry of Justice","210","200","30430","27380"
"In post","2022","40-49","Lincolnshire CC","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Lincolnshire CC","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Lincolnshire CC","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Lisburn and Castlereagh","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Lisburn and Castlereagh","Home Office","30","30","[c]","[c]"
"In post","2022","40-49","Lisburn and Castlereagh","Ministry of Defence","80","80","27050","22130"
"In post","2022","40-49","Liverpool","Attorney General's Departments","80","70","40120","31010"
"In post","2022","40-49","Liverpool","Cabinet Office","120","110","47570","39970"
"In post","2022","40-49","Liverpool","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Liverpool","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Liverpool","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Liverpool","Department for Work and Pensions","190","170","27340","27570"
"In post","2022","40-49","Liverpool","Department of Health and Social Care","30","30","[c]","[c]"
"In post","2022","40-49","Liverpool","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Liverpool","HM Revenue and Customs","1070","1010","32640","26820"
"In post","2022","40-49","Liverpool","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Liverpool","Home Office","1000","930","29230","25220"
"In post","2022","40-49","Liverpool","Ministry of Defence","60","60","26840","26350"
"In post","2022","40-49","Liverpool","Ministry of Justice","360","340","29790","26900"
"In post","2022","40-49","Liverpool","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Liverpool","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Scottish Government","60","60","31580","30040"
"In post","2022","40-49","Luton","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Luton","Department for Work and Pensions","50","40","[c]","[c]"
"In post","2022","40-49","Luton","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Luton","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Luton","Ministry of Justice","40","30","[c]","[c]"
"In post","2022","40-49","Luton","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Manchester","Attorney General's Departments","130","120","42430","48080"
"In post","2022","40-49","Manchester","Cabinet Office","40","40","[c]","[c]"
"In post","2022","40-49","Manchester","Department for Business, Energy and Industrial Strategy","90","90","34170","34330"
"In post","2022","40-49","Manchester","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Manchester","Department for Education","280","270","42800","37100"
"In post","2022","40-49","Manchester","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Manchester","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Manchester","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Manchester","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Manchester","Department for Work and Pensions","430","410","38720","31990"
"In post","2022","40-49","Manchester","Department of Health and Social Care","70","60","42150","37470"
"In post","2022","40-49","Manchester","HM Revenue and Customs","490","470","36450","33370"
"In post","2022","40-49","Manchester","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Manchester","Home Office","180","180","29150","26480"
"In post","2022","40-49","Manchester","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Manchester","Ministry of Justice","390","370","31100","27120"
"In post","2022","40-49","Manchester","Office for Standards in Education, Children's Services and Skills","90","90","34390","25880"
"In post","2022","40-49","Manchester","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Medway","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Medway","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Medway","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Medway","Department for Work and Pensions","70","60","29990","29290"
"In post","2022","40-49","Medway","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Medway","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Medway","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Medway","Ministry of Justice","150","150","32210","30450"
"In post","2022","40-49","Medway","National Crime Agency","40","40","[c]","[c]"
"In post","2022","40-49","Medway","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Merton, Kingston upon Thames and Sutton","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Merton, Kingston upon Thames and Sutton","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Merton, Kingston upon Thames and Sutton","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Merton, Kingston upon Thames and Sutton","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Merton, Kingston upon Thames and Sutton","Department for Work and Pensions","50","50","[c]","[c]"
"In post","2022","40-49","Merton, Kingston upon Thames and Sutton","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Merton, Kingston upon Thames and Sutton","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Merton, Kingston upon Thames and Sutton","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Merton, Kingston upon Thames and Sutton","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Merton, Kingston upon Thames and Sutton","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Merton, Kingston upon Thames and Sutton","Ministry of Justice","40","40","[c]","[c]"
"In post","2022","40-49","Merton, Kingston upon Thames and Sutton","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Merton, Kingston upon Thames and Sutton","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mid and East Antrim","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mid and East Antrim","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mid and East Antrim","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mid Kent","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mid Kent","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mid Kent","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mid Kent","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mid Kent","Department for Work and Pensions","40","40","[c]","[c]"
"In post","2022","40-49","Mid Kent","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mid Kent","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mid Kent","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mid Kent","Ministry of Justice","120","110","30800","27850"
"In post","2022","40-49","Mid Kent","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mid Lancashire","Attorney General's Departments","60","50","41230","42090"
"In post","2022","40-49","Mid Lancashire","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mid Lancashire","Department for Environment, Food and Rural Affairs","30","30","[c]","[c]"
"In post","2022","40-49","Mid Lancashire","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mid Lancashire","Department for Work and Pensions","540","470","23990","21260"
"In post","2022","40-49","Mid Lancashire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mid Lancashire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mid Lancashire","HM Land Registry","110","100","31120","27130"
"In post","2022","40-49","Mid Lancashire","HM Revenue and Customs","530","470","30720","26820"
"In post","2022","40-49","Mid Lancashire","Ministry of Defence","30","30","[c]","[c]"
"In post","2022","40-49","Mid Lancashire","Ministry of Justice","230","210","32520","30450"
"In post","2022","40-49","Mid Lancashire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Milton Keynes","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Milton Keynes","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Milton Keynes","Department for Work and Pensions","50","40","[c]","[c]"
"In post","2022","40-49","Milton Keynes","Foreign, Commonwealth and Development Office","210","200","39540","34350"
"In post","2022","40-49","Milton Keynes","HM Revenue and Customs","[c]","[c]","[c]","[c]"
