"Status","Year","Parent_department","Responsibility_level","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Scottish Government","G6/G7","Disclosure Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","G6/G7","Education Scotland","210","200","69480","72480"
"In post","2022","Scottish Government","G6/G7","Food Standards Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","G6/G7","Forestry and Land Scotland","40","40","[c]","[c]"
"In post","2022","Scottish Government","G6/G7","National Records of Scotland","60","50","64540","65280"
"In post","2022","Scottish Government","G6/G7","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","G6/G7","Registers of Scotland","60","60","62950","62000"
"In post","2022","Scottish Government","G6/G7","Revenue Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","G6/G7","Scottish Courts and Tribunals Service","70","70","58020","59930"
"In post","2022","Scottish Government","G6/G7","Scottish Fiscal Commission","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","G6/G7","Scottish Forestry","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","G6/G7","Scottish Government (excl. agencies)","2410","2300","63170","62170"
"In post","2022","Scottish Government","G6/G7","Scottish Housing Regulator","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","G6/G7","Scottish Prison Service","130","130","61660","56140"
"In post","2022","Scottish Government","G6/G7","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","G6/G7","Social Security Scotland","170","170","62030","62170"
"In post","2022","Scottish Government","G6/G7","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","G6/G7","Transport Scotland","150","150","63890","62170"
"In post","2022","Scottish Government","SCS","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","SCS","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","SCS","Disclosure Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","SCS","Education Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","SCS","Food Standards Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","SCS","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","SCS","National Records of Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","SCS","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","SCS","Registers of Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","SCS","Revenue Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","SCS","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","SCS","Scottish Fiscal Commission","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","SCS","Scottish Forestry","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","SCS","Scottish Government (excl. agencies)","220","210","88590","83230"
"In post","2022","Scottish Government","SCS","Scottish Housing Regulator","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","SCS","Scottish Prison Service","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","SCS","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","SCS","Social Security Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","SCS","Transport Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","SEO/HEO","Accountant in Bankruptcy","40","30","[c]","[c]"
"In post","2022","Scottish Government","SEO/HEO","Crown Office and Procurator Fiscal Service","930","880","42940","41750"
"In post","2022","Scottish Government","SEO/HEO","Disclosure Scotland","60","60","39410","37070"
"In post","2022","Scottish Government","SEO/HEO","Education Scotland","70","70","42730","43000"
"In post","2022","Scottish Government","SEO/HEO","Food Standards Scotland","160","150","36330","34600"
"In post","2022","Scottish Government","SEO/HEO","Forestry and Land Scotland","250","240","41180","39520"
"In post","2022","Scottish Government","SEO/HEO","National Records of Scotland","180","170","39820","39660"
"In post","2022","Scottish Government","SEO/HEO","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","SEO/HEO","Registers of Scotland","400","390","40480","37710"
"In post","2022","Scottish Government","SEO/HEO","Revenue Scotland","40","30","[c]","[c]"
"In post","2022","Scottish Government","SEO/HEO","Scottish Courts and Tribunals Service","350","330","38410","36360"
"In post","2022","Scottish Government","SEO/HEO","Scottish Fiscal Commission","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","SEO/HEO","Scottish Forestry","70","60","41340","39520"
"In post","2022","Scottish Government","SEO/HEO","Scottish Government (excl. agencies)","4030","3890","39640","39660"
"In post","2022","Scottish Government","SEO/HEO","Scottish Housing Regulator","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","SEO/HEO","Scottish Prison Service","680","600","41740","40290"
"In post","2022","Scottish Government","SEO/HEO","Scottish Public Pensions Agency","60","50","36750","36130"
"In post","2022","Scottish Government","SEO/HEO","Social Security Scotland","650","630","36340","34600"
"In post","2022","Scottish Government","SEO/HEO","Student Awards Agency for Scotland","60","60","39880","39890"
"In post","2022","Scottish Government","SEO/HEO","Transport Scotland","270","260","40950","39660"
"In post","2022","The National Archives","AA/AO","The National Archives","100","90","21560","20900"
"In post","2022","The National Archives","EO","The National Archives","80","70","25130","24630"
"In post","2022","The National Archives","G6/G7","The National Archives","100","90","52640","50840"
"In post","2022","The National Archives","SCS","The National Archives","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","SEO/HEO","The National Archives","300","290","35930","34770"
"In post","2022","UK Export Finance","AA/AO","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","EO","UK Export Finance","60","60","29410","29000"
"In post","2022","UK Export Finance","G6/G7","UK Export Finance","170","170","66020","64890"
"In post","2022","UK Export Finance","SCS","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","SEO/HEO","UK Export Finance","230","230","41670","41000"
"In post","2022","UK Statistics Authority","AA/AO","UK Statistics Authority","1520","1090","20340","20350"
"In post","2022","UK Statistics Authority","EO","UK Statistics Authority","730","690","24600","23880"
"In post","2022","UK Statistics Authority","G6/G7","UK Statistics Authority","1080","1050","53810","51210"
"In post","2022","UK Statistics Authority","SCS","UK Statistics Authority","80","80","84820","76380"
"In post","2022","UK Statistics Authority","SEO/HEO","UK Statistics Authority","2470","2370","34350","33710"
"In post","2022","UK Supreme Court","AA/AO","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","EO","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","G6/G7","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","SCS","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","SEO/HEO","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","AA/AO","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","EO","Water Services Regulation Authority","50","50","[c]","[c]"
"In post","2022","Water Services Regulation Authority","G6/G7","Water Services Regulation Authority","70","60","81520","77110"
"In post","2022","Water Services Regulation Authority","SCS","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","SEO/HEO","Water Services Regulation Authority","130","130","47090","45370"
"In post","2022","Welsh Government","AA/AO","Welsh Government (excl. agencies)","860","790","24250","24630"
"In post","2022","Welsh Government","AA/AO","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","EO","Welsh Government (excl. agencies)","1090","1030","28840","29430"
"In post","2022","Welsh Government","EO","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","G6/G7","Welsh Government (excl. agencies)","1090","1040","62440","61440"
"In post","2022","Welsh Government","G6/G7","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","SCS","Welsh Government (excl. agencies)","190","180","87050","79500"
"In post","2022","Welsh Government","SCS","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","SEO/HEO","Welsh Government (excl. agencies)","2660","2520","41410","38160"
"In post","2022","Welsh Government","SEO/HEO","Welsh Revenue Authority","30","30","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","AA/AO","Crown Prosecution Service","80","70","22040","21950"
"Leaver CS","2021","Attorney General's Departments","AA/AO","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","AA/AO","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","EO","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","EO","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","EO","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","G6/G7","Attorney General's Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","G6/G7","Crown Prosecution Service","140","120","58150","55610"
"Leaver CS","2021","Attorney General's Departments","G6/G7","Crown Prosecution Service Inspectorate","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","G6/G7","Government Legal Department","70","60","60640","58980"
"Leaver CS","2021","Attorney General's Departments","G6/G7","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","SCS","Attorney General's Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","SCS","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","SCS","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","SCS","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","SEO/HEO","Attorney General's Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","SEO/HEO","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","SEO/HEO","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","SEO/HEO","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","AA/AO","Cabinet Office (excl. agencies)","80","80","20750","20450"
"Leaver CS","2021","Cabinet Office","EO","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","G6/G7","Cabinet Office (excl. agencies)","110","110","62420","58720"
"Leaver CS","2021","Cabinet Office","SCS","Cabinet Office (excl. agencies)","50","40","[c]","[c]"
"Leaver CS","2021","Cabinet Office","SEO/HEO","Cabinet Office (excl. agencies)","120","110","34240","33630"
"Leaver CS","2021","Chancellor's other departments","AA/AO","Government Actuary's Department","[c]","[c]","[c]","[c]"
