"Status","Year","Region_ITL2","Ethnicity","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Overseas","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Undeclared","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Overseas","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Undeclared","Undeclared","150","140","44100","39110"
"In post","2022","Overseas","Undeclared","Unknown","60","60","52100","52190"
"In post","2022","Overseas","Unknown","Heterosexual / straight","50","40","[c]","[c]"
"In post","2022","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Unknown","Unknown","460","460","49810","50000"
"In post","2022","Overseas","White","Heterosexual / straight","2080","2070","50120","49370"
"In post","2022","Overseas","White","LGBO","150","150","49800","52430"
"In post","2022","Overseas","White","Undeclared","180","180","48880","49630"
"In post","2022","Overseas","White","Unknown","120","120","50770","46600"
"In post","2022","Shropshire and Staffordshire","Asian","Heterosexual / straight","290","280","33680","27570"
"In post","2022","Shropshire and Staffordshire","Asian","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Asian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Asian","Unknown","30","30","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Black","Heterosexual / straight","120","110","29420","27570"
"In post","2022","Shropshire and Staffordshire","Black","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Black","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Mixed","Heterosexual / straight","110","110","31390","27570"
"In post","2022","Shropshire and Staffordshire","Mixed","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Undeclared","Heterosexual / straight","50","40","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Undeclared","Undeclared","220","200","32660","28410"
"In post","2022","Shropshire and Staffordshire","Undeclared","Unknown","30","30","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Unknown","Heterosexual / straight","70","60","32650","27130"
"In post","2022","Shropshire and Staffordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Unknown","Undeclared","30","30","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Unknown","Unknown","800","750","30330","26330"
"In post","2022","Shropshire and Staffordshire","White","Heterosexual / straight","5780","5410","31160","27570"
"In post","2022","Shropshire and Staffordshire","White","LGBO","330","310","29070","26670"
"In post","2022","Shropshire and Staffordshire","White","Undeclared","460","430","31150","27570"
"In post","2022","Shropshire and Staffordshire","White","Unknown","520","450","31080","27570"
"In post","2022","South Yorkshire","Asian","Heterosexual / straight","420","390","29680","25260"
"In post","2022","South Yorkshire","Asian","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Asian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Black","Heterosexual / straight","150","150","28670","25310"
"In post","2022","South Yorkshire","Black","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Black","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Mixed","Heterosexual / straight","120","110","32190","27570"
"In post","2022","South Yorkshire","Mixed","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Other ethnicity","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","South Yorkshire","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Undeclared","Heterosexual / straight","70","70","31360","27570"
"In post","2022","South Yorkshire","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Undeclared","Undeclared","260","250","33710","31550"
"In post","2022","South Yorkshire","Undeclared","Unknown","70","60","30480","27570"
"In post","2022","South Yorkshire","Unknown","Heterosexual / straight","50","40","[c]","[c]"
"In post","2022","South Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Unknown","Unknown","940","890","31790","26610"
"In post","2022","South Yorkshire","White","Heterosexual / straight","6740","6150","32560","27570"
"In post","2022","South Yorkshire","White","LGBO","430","410","32270","29180"
"In post","2022","South Yorkshire","White","Undeclared","510","460","30950","27570"
"In post","2022","South Yorkshire","White","Unknown","540","460","32030","27570"
"In post","2022","Southern Scotland","Asian","Heterosexual / straight","50","40","[c]","[c]"
"In post","2022","Southern Scotland","Asian","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Asian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Black","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Southern Scotland","Black","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Mixed","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Undeclared","Undeclared","100","90","30510","27570"
"In post","2022","Southern Scotland","Undeclared","Unknown","40","30","[c]","[c]"
"In post","2022","Southern Scotland","Unknown","Heterosexual / straight","50","50","28730","24800"
"In post","2022","Southern Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Unknown","Unknown","1370","1270","28200","24400"
"In post","2022","Southern Scotland","White","Heterosexual / straight","3530","3220","31150","27570"
"In post","2022","Southern Scotland","White","LGBO","160","150","30330","27570"
"In post","2022","Southern Scotland","White","Undeclared","190","170","29880","27570"
"In post","2022","Southern Scotland","White","Unknown","640","550","29320","27360"
"In post","2022","Surrey, East and West Sussex","Asian","Heterosexual / straight","320","300","30980","28350"
"In post","2022","Surrey, East and West Sussex","Asian","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Surrey, East and West Sussex","Asian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Surrey, East and West Sussex","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Surrey, East and West Sussex","Black","Heterosexual / straight","210","200","31310","29290"
"In post","2022","Surrey, East and West Sussex","Black","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Surrey, East and West Sussex","Black","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Surrey, East and West Sussex","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Surrey, East and West Sussex","Mixed","Heterosexual / straight","170","160","31360","29290"
"In post","2022","Surrey, East and West Sussex","Mixed","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Surrey, East and West Sussex","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Surrey, East and West Sussex","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Surrey, East and West Sussex","Other ethnicity","Heterosexual / straight","50","40","[c]","[c]"
"In post","2022","Surrey, East and West Sussex","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Surrey, East and West Sussex","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Surrey, East and West Sussex","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Surrey, East and West Sussex","Undeclared","Heterosexual / straight","70","70","30050","27830"
"In post","2022","Surrey, East and West Sussex","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Surrey, East and West Sussex","Undeclared","Undeclared","300","270","33080","30110"
"In post","2022","Surrey, East and West Sussex","Undeclared","Unknown","80","60","30480","27570"
"In post","2022","Surrey, East and West Sussex","Unknown","Heterosexual / straight","70","70","32150","28940"
"In post","2022","Surrey, East and West Sussex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Surrey, East and West Sussex","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Surrey, East and West Sussex","Unknown","Unknown","830","750","30480","27570"
"In post","2022","Surrey, East and West Sussex","White","Heterosexual / straight","5040","4630","31850","28140"
"In post","2022","Surrey, East and West Sussex","White","LGBO","440","420","30590","27570"
"In post","2022","Surrey, East and West Sussex","White","Undeclared","540","490","32160","28350"
"In post","2022","Surrey, East and West Sussex","White","Unknown","490","430","30980","27570"
"In post","2022","Tees Valley and Durham","Asian","Heterosexual / straight","110","100","28070","25530"
"In post","2022","Tees Valley and Durham","Asian","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Tees Valley and Durham","Asian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Tees Valley and Durham","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Tees Valley and Durham","Black","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Tees Valley and Durham","Black","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Tees Valley and Durham","Black","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Tees Valley and Durham","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Tees Valley and Durham","Mixed","Heterosexual / straight","70","60","28120","27470"
"In post","2022","Tees Valley and Durham","Mixed","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Tees Valley and Durham","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Tees Valley and Durham","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Tees Valley and Durham","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Tees Valley and Durham","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Tees Valley and Durham","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Tees Valley and Durham","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Tees Valley and Durham","Undeclared","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Tees Valley and Durham","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Tees Valley and Durham","Undeclared","Undeclared","180","160","30640","27570"
"In post","2022","Tees Valley and Durham","Undeclared","Unknown","40","30","[c]","[c]"
"In post","2022","Tees Valley and Durham","Unknown","Heterosexual / straight","40","40","[c]","[c]"
"In post","2022","Tees Valley and Durham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Tees Valley and Durham","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Tees Valley and Durham","Unknown","Unknown","920","880","26760","24260"
"In post","2022","Tees Valley and Durham","White","Heterosexual / straight","6670","6090","29280","27130"
"In post","2022","Tees Valley and Durham","White","LGBO","340","330","29020","27570"
"In post","2022","Tees Valley and Durham","White","Undeclared","520","460","29020","27130"
"In post","2022","Tees Valley and Durham","White","Unknown","800","680","28250","27570"
"In post","2022","Unknown","Asian","Heterosexual / straight","120","110","30290","30330"
"In post","2022","Unknown","Asian","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Heterosexual / straight","50","50","34800","31060"
"In post","2022","Unknown","Black","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
