"Status","Year","Region_ITL2","Age","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","North Eastern Scotland","40-49","Male","210","210","44480","36740"
"In post","2022","North Eastern Scotland","50-59","Female","250","230","33180","27570"
"In post","2022","North Eastern Scotland","50-59","Male","350","340","43840","36130"
"In post","2022","North Eastern Scotland","60-64","Female","80","60","28590","26840"
"In post","2022","North Eastern Scotland","60-64","Male","80","70","41710","36130"
"In post","2022","North Eastern Scotland","65+","Female","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","65+","Male","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","20-29","Female","360","350","26980","26350"
"In post","2022","North Yorkshire","20-29","Male","240","240","27210","26370"
"In post","2022","North Yorkshire","30-39","Female","420","390","32680","30350"
"In post","2022","North Yorkshire","30-39","Male","380","370","34120","32000"
"In post","2022","North Yorkshire","40-49","Female","590","540","35300","31990"
"In post","2022","North Yorkshire","40-49","Male","500","490","37420","34040"
"In post","2022","North Yorkshire","50-59","Female","800","740","33820","28200"
"In post","2022","North Yorkshire","50-59","Male","770","760","33750","30810"
"In post","2022","North Yorkshire","60-64","Female","190","160","29950","26410"
"In post","2022","North Yorkshire","60-64","Male","270","250","30020","26880"
"In post","2022","North Yorkshire","65+","Female","50","40","27470","23850"
"In post","2022","North Yorkshire","65+","Male","90","70","29120","25460"
"In post","2022","North Yorkshire","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","20-29","Female","290","280","25740","24880"
"In post","2022","Northern Ireland","20-29","Male","270","260","25150","21680"
"In post","2022","Northern Ireland","30-39","Female","470","440","30220","26820"
"In post","2022","Northern Ireland","30-39","Male","530","530","30100","26820"
"In post","2022","Northern Ireland","40-49","Female","520","470","30860","26820"
"In post","2022","Northern Ireland","40-49","Male","570","560","30560","26820"
"In post","2022","Northern Ireland","50-59","Female","560","520","32020","28920"
"In post","2022","Northern Ireland","50-59","Male","690","680","29530","25630"
"In post","2022","Northern Ireland","60-64","Female","110","90","27410","25100"
"In post","2022","Northern Ireland","60-64","Male","160","140","29260","25630"
"In post","2022","Northern Ireland","65+","Female","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","65+","Male","70","60","26730","21680"
"In post","2022","Northumberland, and Tyne and Wear","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland, and Tyne and Wear","16-19","Male","30","30","[c]","[c]"
"In post","2022","Northumberland, and Tyne and Wear","20-29","Female","1730","1680","26420","26590"
"In post","2022","Northumberland, and Tyne and Wear","20-29","Male","1490","1480","27070","26590"
"In post","2022","Northumberland, and Tyne and Wear","30-39","Female","2640","2360","29200","26820"
"In post","2022","Northumberland, and Tyne and Wear","30-39","Male","2290","2260","32270","27570"
"In post","2022","Northumberland, and Tyne and Wear","40-49","Female","3330","2920","30350","27570"
"In post","2022","Northumberland, and Tyne and Wear","40-49","Male","2460","2420","34450","30400"
"In post","2022","Northumberland, and Tyne and Wear","50-59","Female","4000","3430","29220","26590"
"In post","2022","Northumberland, and Tyne and Wear","50-59","Male","2520","2410","33340","27570"
"In post","2022","Northumberland, and Tyne and Wear","60-64","Female","1460","1060","26020","22080"
"In post","2022","Northumberland, and Tyne and Wear","60-64","Male","770","630","29720","26820"
"In post","2022","Northumberland, and Tyne and Wear","65+","Female","290","210","24160","22080"
"In post","2022","Northumberland, and Tyne and Wear","65+","Male","200","150","27330","22080"
"In post","2022","Northumberland, and Tyne and Wear","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland, and Tyne and Wear","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - East and North East","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - East and North East","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - East and North East","20-29","Female","470","460","28930","30460"
"In post","2022","Outer London - East and North East","20-29","Male","270","270","29600","31060"
"In post","2022","Outer London - East and North East","30-39","Female","440","410","31460","31060"
"In post","2022","Outer London - East and North East","30-39","Male","350","340","32820","31060"
"In post","2022","Outer London - East and North East","40-49","Female","470","430","31500","31060"
"In post","2022","Outer London - East and North East","40-49","Male","330","330","33500","31810"
"In post","2022","Outer London - East and North East","50-59","Female","730","670","31460","31060"
"In post","2022","Outer London - East and North East","50-59","Male","470","470","33680","31880"
"In post","2022","Outer London - East and North East","60-64","Female","230","180","29430","30330"
"In post","2022","Outer London - East and North East","60-64","Male","140","120","33130","31060"
"In post","2022","Outer London - East and North East","65+","Female","80","60","27800","25750"
"In post","2022","Outer London - East and North East","65+","Male","60","50","32940","30780"
"In post","2022","Outer London - East and North East","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - East and North East","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","20-29","Female","920","910","32830","31020"
"In post","2022","Outer London - South","20-29","Male","680","680","34610","31060"
"In post","2022","Outer London - South","30-39","Female","1180","1110","38350","35050"
"In post","2022","Outer London - South","30-39","Male","1020","1020","40930","37610"
"In post","2022","Outer London - South","40-49","Female","1540","1420","40430","35310"
"In post","2022","Outer London - South","40-49","Male","1200","1190","43710","37930"
"In post","2022","Outer London - South","50-59","Female","2230","2090","37860","33440"
"In post","2022","Outer London - South","50-59","Male","1600","1580","42740","37930"
"In post","2022","Outer London - South","60-64","Female","610","530","34120","30600"
"In post","2022","Outer London - South","60-64","Male","430","390","40510","37290"
"In post","2022","Outer London - South","65+","Female","210","170","30390","26670"
"In post","2022","Outer London - South","65+","Male","180","150","35520","31060"
"In post","2022","Outer London - West and North West","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","20-29","Female","900","880","29970","30220"
"In post","2022","Outer London - West and North West","20-29","Male","530","520","29910","29010"
"In post","2022","Outer London - West and North West","30-39","Female","950","900","33270","31060"
"In post","2022","Outer London - West and North West","30-39","Male","810","800","33010","31060"
"In post","2022","Outer London - West and North West","40-49","Female","1180","1070","35790","31060"
"In post","2022","Outer London - West and North West","40-49","Male","900","880","36050","31460"
"In post","2022","Outer London - West and North West","50-59","Female","1300","1190","34160","31060"
"In post","2022","Outer London - West and North West","50-59","Male","1250","1210","35930","31520"
"In post","2022","Outer London - West and North West","60-64","Female","450","380","32640","30500"
"In post","2022","Outer London - West and North West","60-64","Male","410","350","34500","30830"
"In post","2022","Outer London - West and North West","65+","Female","190","140","30970","27010"
"In post","2022","Outer London - West and North West","65+","Male","230","180","33550","30500"
"In post","2022","Overseas","20-29","Female","180","180","35030","33230"
"In post","2022","Overseas","20-29","Male","150","150","36440","33230"
"In post","2022","Overseas","30-39","Female","450","440","47120","51500"
"In post","2022","Overseas","30-39","Male","590","590","46430","49370"
"In post","2022","Overseas","40-49","Female","510","500","52880","54470"
"In post","2022","Overseas","40-49","Male","650","650","52330","53750"
"In post","2022","Overseas","50-59","Female","330","320","51960","49880"
"In post","2022","Overseas","50-59","Male","640","640","52590","52490"
"In post","2022","Overseas","60-64","Female","50","50","[c]","[c]"
"In post","2022","Overseas","60-64","Male","130","130","54110","52350"
"In post","2022","Overseas","65+","Female","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","65+","Male","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","20-29","Female","720","700","25220","24430"
"In post","2022","Shropshire and Staffordshire","20-29","Male","470","470","26460","26100"
"In post","2022","Shropshire and Staffordshire","30-39","Female","900","840","29670","27570"
"In post","2022","Shropshire and Staffordshire","30-39","Male","710","710","30410","27570"
"In post","2022","Shropshire and Staffordshire","40-49","Female","1190","1090","32450","27570"
"In post","2022","Shropshire and Staffordshire","40-49","Male","780","770","34360","31420"
"In post","2022","Shropshire and Staffordshire","50-59","Female","1590","1450","31470","27570"
"In post","2022","Shropshire and Staffordshire","50-59","Male","1380","1340","34300","31650"
"In post","2022","Shropshire and Staffordshire","60-64","Female","430","330","28050","26740"
"In post","2022","Shropshire and Staffordshire","60-64","Male","470","410","32240","28200"
"In post","2022","Shropshire and Staffordshire","65+","Female","100","70","26690","23960"
"In post","2022","Shropshire and Staffordshire","65+","Male","160","130","32520","27570"
"In post","2022","South Yorkshire","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","20-29","Female","890","860","27210","25000"
"In post","2022","South Yorkshire","20-29","Male","600","600","27520","25000"
"In post","2022","South Yorkshire","30-39","Female","1350","1200","31610","27570"
"In post","2022","South Yorkshire","30-39","Male","1120","1100","33240","29860"
"In post","2022","South Yorkshire","40-49","Female","1450","1260","33800","29360"
"In post","2022","South Yorkshire","40-49","Male","1100","1080","36130","31650"
"In post","2022","South Yorkshire","50-59","Female","1780","1580","31670","27570"
"In post","2022","South Yorkshire","50-59","Male","1230","1190","35930","31990"
"In post","2022","South Yorkshire","60-64","Female","460","340","27870","26120"
"In post","2022","South Yorkshire","60-64","Male","290","230","31140","27750"
"In post","2022","South Yorkshire","65+","Female","110","70","25600","22170"
"In post","2022","South Yorkshire","65+","Male","100","80","29750","27380"
"In post","2022","South Yorkshire","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","20-29","Female","450","430","26550","25930"
"In post","2022","Southern Scotland","20-29","Male","360","350","25400","23780"
"In post","2022","Southern Scotland","30-39","Female","750","680","31180","27570"
"In post","2022","Southern Scotland","30-39","Male","560","550","30740","27570"
"In post","2022","Southern Scotland","40-49","Female","800","710","31370","27570"
"In post","2022","Southern Scotland","40-49","Male","550","540","33820","30040"
"In post","2022","Southern Scotland","50-59","Female","1170","1020","29560","26820"
"In post","2022","Southern Scotland","50-59","Male","750","720","33180","27570"
"In post","2022","Southern Scotland","60-64","Female","400","300","27740","26270"
"In post","2022","Southern Scotland","60-64","Male","270","220","30390","27570"
"In post","2022","Southern Scotland","65+","Female","90","60","25510","23230"
"In post","2022","Southern Scotland","65+","Male","80","60","28230","26780"
"In post","2022","Surrey, East and West Sussex","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2022","Surrey, East and West Sussex","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2022","Surrey, East and West Sussex","20-29","Female","730","720","27490","27570"
"In post","2022","Surrey, East and West Sussex","20-29","Male","460","460","27930","27570"
"In post","2022","Surrey, East and West Sussex","30-39","Female","890","790","30670","27970"
"In post","2022","Surrey, East and West Sussex","30-39","Male","600","590","31250","29290"
"In post","2022","Surrey, East and West Sussex","40-49","Female","1200","1070","33870","28430"
"In post","2022","Surrey, East and West Sussex","40-49","Male","770","760","34570","30730"
