"Status","Year","Region_ITL3","Age","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Derry City and Strabane","65+","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Devon CC","16-19","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Devon CC","20-29","Devon","620","610","25610","24650"
"In post","2021","Devon CC","30-39","Devon","1190","1110","31780","30210"
"In post","2021","Devon CC","40-49","Devon","1440","1320","34160","31580"
"In post","2021","Devon CC","50-59","Devon","1680","1560","33070","27570"
"In post","2021","Devon CC","60-64","Devon","490","390","28120","25920"
"In post","2021","Devon CC","65+","Devon","150","110","28930","26410"
"In post","2021","Dorset CC","20-29","Dorset and Somerset","260","260","24840","24770"
"In post","2021","Dorset CC","30-39","Dorset and Somerset","360","340","27500","26670"
"In post","2021","Dorset CC","40-49","Dorset and Somerset","450","430","30860","29060"
"In post","2021","Dorset CC","50-59","Dorset and Somerset","760","720","30740","27570"
"In post","2021","Dorset CC","60-64","Dorset and Somerset","230","190","28170","26860"
"In post","2021","Dorset CC","65+","Dorset and Somerset","80","60","28480","26670"
"In post","2021","Dudley","16-19","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Dudley","20-29","West Midlands","110","100","23440","21010"
"In post","2021","Dudley","30-39","West Midlands","180","160","24310","21010"
"In post","2021","Dudley","40-49","West Midlands","340","290","25550","27570"
"In post","2021","Dudley","50-59","West Midlands","380","330","25610","26120"
"In post","2021","Dudley","60-64","West Midlands","110","90","24480","21010"
"In post","2021","Dudley","65+","West Midlands","30","20","[c]","[c]"
"In post","2021","Dumfries and Galloway","16-19","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Dumfries and Galloway","20-29","Southern Scotland","60","60","25730","25870"
"In post","2021","Dumfries and Galloway","30-39","Southern Scotland","90","90","28680","28120"
"In post","2021","Dumfries and Galloway","40-49","Southern Scotland","110","100","29200","27570"
"In post","2021","Dumfries and Galloway","50-59","Southern Scotland","190","180","31350","30160"
"In post","2021","Dumfries and Galloway","60-64","Southern Scotland","90","70","29020","27570"
"In post","2021","Dumfries and Galloway","65+","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Durham CC","16-19","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Durham CC","20-29","Tees Valley and Durham","860","830","23540","22350"
"In post","2021","Durham CC","30-39","Tees Valley and Durham","1090","1010","26150","24920"
"In post","2021","Durham CC","40-49","Tees Valley and Durham","1250","1150","27950","25790"
"In post","2021","Durham CC","50-59","Tees Valley and Durham","1740","1570","28900","27380"
"In post","2021","Durham CC","60-64","Tees Valley and Durham","520","370","26500","22350"
"In post","2021","Durham CC","65+","Tees Valley and Durham","130","90","25990","22350"
"In post","2021","Ealing","16-19","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Ealing","20-29","Outer London - West and North West","80","80","30740","31060"
"In post","2021","Ealing","30-39","Outer London - West and North West","80","70","30640","31060"
"In post","2021","Ealing","40-49","Outer London - West and North West","100","90","31960","31060"
"In post","2021","Ealing","50-59","Outer London - West and North West","180","170","31740","31060"
"In post","2021","Ealing","60-64","Outer London - West and North West","60","50","31140","31280"
"In post","2021","Ealing","65+","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","East Ayrshire and North Ayrshire mainland","16-19","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","East Ayrshire and North Ayrshire mainland","20-29","Southern Scotland","80","80","23510","23230"
"In post","2021","East Ayrshire and North Ayrshire mainland","30-39","Southern Scotland","140","130","27630","27570"
"In post","2021","East Ayrshire and North Ayrshire mainland","40-49","Southern Scotland","230","210","27420","27570"
"In post","2021","East Ayrshire and North Ayrshire mainland","50-59","Southern Scotland","370","340","27330","27280"
"In post","2021","East Ayrshire and North Ayrshire mainland","60-64","Southern Scotland","100","80","25800","26120"
"In post","2021","East Ayrshire and North Ayrshire mainland","65+","Southern Scotland","30","20","[c]","[c]"
"In post","2021","East Cumbria","16-19","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","20-29","Cumbria","60","60","22810","21050"
"In post","2021","East Cumbria","30-39","Cumbria","130","120","26780","24920"
"In post","2021","East Cumbria","40-49","Cumbria","280","250","28860","25950"
"In post","2021","East Cumbria","50-59","Cumbria","350","330","28250","25190"
"In post","2021","East Cumbria","60-64","Cumbria","90","70","26470","22960"
"In post","2021","East Cumbria","65+","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","East Derbyshire","20-29","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","East Derbyshire","30-39","Derbyshire and Nottinghamshire","60","50","27190","27570"
"In post","2021","East Derbyshire","40-49","Derbyshire and Nottinghamshire","100","90","27260","27570"
"In post","2021","East Derbyshire","50-59","Derbyshire and Nottinghamshire","170","150","26720","27570"
"In post","2021","East Derbyshire","60-64","Derbyshire and Nottinghamshire","30","20","[c]","[c]"
"In post","2021","East Derbyshire","65+","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","16-19","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","20-29","West Central Scotland","350","350","25380","24610"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","30-39","West Central Scotland","470","450","29610","27570"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","40-49","West Central Scotland","450","440","32140","31460"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","50-59","West Central Scotland","910","880","32820","32470"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","60-64","West Central Scotland","170","140","28990","26120"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","65+","West Central Scotland","60","40","26600","21650"
"In post","2021","East Kent","16-19","Kent","[c]","[c]","[c]","[c]"
"In post","2021","East Kent","20-29","Kent","520","510","24720","24880"
"In post","2021","East Kent","30-39","Kent","720","670","26720","25260"
"In post","2021","East Kent","40-49","Kent","1100","1020","28920","27370"
"In post","2021","East Kent","50-59","Kent","1450","1340","29650","27370"
"In post","2021","East Kent","60-64","Kent","340","270","28710","27370"
"In post","2021","East Kent","65+","Kent","80","60","27410","27140"
"In post","2021","East Lancashire","20-29","Lancashire","30","30","[c]","[c]"
"In post","2021","East Lancashire","30-39","Lancashire","110","90","26470","27570"
"In post","2021","East Lancashire","40-49","Lancashire","130","120","26370","27570"
"In post","2021","East Lancashire","50-59","Lancashire","160","150","25900","27570"
"In post","2021","East Lancashire","60-64","Lancashire","40","30","[c]","[c]"
"In post","2021","East Lancashire","65+","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","East Lothian and Midlothian","20-29","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","East Lothian and Midlothian","30-39","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","East Lothian and Midlothian","40-49","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","East Lothian and Midlothian","50-59","Eastern Scotland","50","50","[c]","[c]"
"In post","2021","East Lothian and Midlothian","60-64","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","East Lothian and Midlothian","65+","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","East Merseyside","20-29","Merseyside","90","90","25550","27570"
"In post","2021","East Merseyside","30-39","Merseyside","150","140","27810","27570"
"In post","2021","East Merseyside","40-49","Merseyside","260","240","27830","27570"
"In post","2021","East Merseyside","50-59","Merseyside","370","330","28330","27570"
"In post","2021","East Merseyside","60-64","Merseyside","130","100","26720","27570"
"In post","2021","East Merseyside","65+","Merseyside","40","20","[c]","[c]"
"In post","2021","East Riding of Yorkshire","16-19","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","East Riding of Yorkshire","20-29","East Yorkshire and Northern Lincolnshire","270","270","24330","24440"
"In post","2021","East Riding of Yorkshire","30-39","East Yorkshire and Northern Lincolnshire","330","310","27930","26630"
"In post","2021","East Riding of Yorkshire","40-49","East Yorkshire and Northern Lincolnshire","360","340","29690","27570"
"In post","2021","East Riding of Yorkshire","50-59","East Yorkshire and Northern Lincolnshire","680","650","29930","27380"
"In post","2021","East Riding of Yorkshire","60-64","East Yorkshire and Northern Lincolnshire","210","180","29690","27160"
"In post","2021","East Riding of Yorkshire","65+","East Yorkshire and Northern Lincolnshire","40","30","[c]","[c]"
"In post","2021","East Surrey","16-19","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","East Surrey","20-29","Surrey, East and West Sussex","170","170","30650","32150"
"In post","2021","East Surrey","30-39","Surrey, East and West Sussex","220","210","33560","33900"
"In post","2021","East Surrey","40-49","Surrey, East and West Sussex","200","190","36130","34750"
"In post","2021","East Surrey","50-59","Surrey, East and West Sussex","290","280","33670","33050"
"In post","2021","East Surrey","60-64","Surrey, East and West Sussex","100","80","31850","29290"
"In post","2021","East Surrey","65+","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","East Sussex CC","16-19","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","East Sussex CC","20-29","Surrey, East and West Sussex","290","280","24680","25850"
"In post","2021","East Sussex CC","30-39","Surrey, East and West Sussex","340","300","26700","27570"
"In post","2021","East Sussex CC","40-49","Surrey, East and West Sussex","460","410","28270","27570"
"In post","2021","East Sussex CC","50-59","Surrey, East and West Sussex","650","580","27350","27570"
"In post","2021","East Sussex CC","60-64","Surrey, East and West Sussex","190","160","25220","21770"
"In post","2021","East Sussex CC","65+","Surrey, East and West Sussex","60","50","25930","25690"
"In post","2021","East Sussex CC","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Enfield","16-19","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Enfield","20-29","Outer London - East and North East","70","70","30000","31060"
"In post","2021","Enfield","30-39","Outer London - East and North East","60","60","30930","31060"
"In post","2021","Enfield","40-49","Outer London - East and North East","60","60","30320","31060"
"In post","2021","Enfield","50-59","Outer London - East and North East","120","120","30210","31060"
"In post","2021","Enfield","60-64","Outer London - East and North East","30","20","[c]","[c]"
"In post","2021","Enfield","65+","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Essex Haven Gateway","16-19","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Essex Haven Gateway","20-29","Essex","90","90","25320","24890"
"In post","2021","Essex Haven Gateway","30-39","Essex","180","170","30190","29040"
"In post","2021","Essex Haven Gateway","40-49","Essex","270","250","32240","29390"
"In post","2021","Essex Haven Gateway","50-59","Essex","430","410","35420","31160"
"In post","2021","Essex Haven Gateway","60-64","Essex","130","110","30360","29050"
"In post","2021","Essex Haven Gateway","65+","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Essex Thames Gateway","16-19","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Essex Thames Gateway","20-29","Essex","130","120","25680","24180"
"In post","2021","Essex Thames Gateway","30-39","Essex","140","120","27350","29290"
"In post","2021","Essex Thames Gateway","40-49","Essex","210","180","27930","29290"
"In post","2021","Essex Thames Gateway","50-59","Essex","330","300","28200","29290"
"In post","2021","Essex Thames Gateway","60-64","Essex","100","80","28360","26050"
"In post","2021","Essex Thames Gateway","65+","Essex","30","20","[c]","[c]"
"In post","2021","Falkirk","16-19","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Falkirk","20-29","Eastern Scotland","250","240","23600","21010"
"In post","2021","Falkirk","30-39","Eastern Scotland","390","340","26950","25870"
"In post","2021","Falkirk","40-49","Eastern Scotland","460","400","27360","27570"
"In post","2021","Falkirk","50-59","Eastern Scotland","520","470","29900","27570"
"In post","2021","Falkirk","60-64","Eastern Scotland","170","120","27970","27570"
"In post","2021","Falkirk","65+","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Fermanagh and Omagh","20-29","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Fermanagh and Omagh","30-39","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Fermanagh and Omagh","40-49","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Fermanagh and Omagh","50-59","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Fermanagh and Omagh","60-64","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Flintshire and Wrexham","16-19","East Wales","[c]","[c]","[c]","[c]"
