"Status","Year","Sex","Region_ITL3","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Female","Conwy and Denbighshire","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Female","Conwy and Denbighshire","Department for Work and Pensions","100","90","27750","27570"
"In post","2022","Female","Conwy and Denbighshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Female","Conwy and Denbighshire","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","Female","Conwy and Denbighshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Female","Conwy and Denbighshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Female","Conwy and Denbighshire","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Female","Conwy and Denbighshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Female","Conwy and Denbighshire","Ministry of Justice","90","80","28850","26310"
"In post","2022","Female","Conwy and Denbighshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Female","Conwy and Denbighshire","Welsh Government","270","250","38780","38160"
"In post","2022","Female","Cornwall and Isles of Scilly","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cornwall and Isles of Scilly","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cornwall and Isles of Scilly","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cornwall and Isles of Scilly","Department for Environment, Food and Rural Affairs","50","50","32240","30270"
"In post","2022","Female","Cornwall and Isles of Scilly","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cornwall and Isles of Scilly","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cornwall and Isles of Scilly","Department for Work and Pensions","580","510","25600","27570"
"In post","2022","Female","Cornwall and Isles of Scilly","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cornwall and Isles of Scilly","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cornwall and Isles of Scilly","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cornwall and Isles of Scilly","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cornwall and Isles of Scilly","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cornwall and Isles of Scilly","Ministry of Defence","140","130","26770","21600"
"In post","2022","Female","Cornwall and Isles of Scilly","Ministry of Justice","120","100","26870","24090"
"In post","2022","Female","Cornwall and Isles of Scilly","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Female","Coventry","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Female","Coventry","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Female","Coventry","Department for Education","810","780","39350","36500"
"In post","2022","Female","Coventry","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Female","Coventry","Department for Work and Pensions","260","220","25900","27570"
"In post","2022","Female","Coventry","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Female","Coventry","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Female","Coventry","HM Land Registry","170","150","30620","27130"
"In post","2022","Female","Coventry","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Female","Coventry","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Female","Coventry","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Female","Coventry","Ministry of Justice","120","100","28100","24090"
"In post","2022","Female","Coventry","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Female","Coventry","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Female","Coventry","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","Female","Coventry","Office of Qualifications and Examinations Regulation","170","160","42570","38760"
"In post","2022","Female","Croydon","Attorney General's Departments","40","30","[c]","[c]"
"In post","2022","Female","Croydon","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Female","Croydon","Department for Business, Energy and Industrial Strategy","40","30","[c]","[c]"
"In post","2022","Female","Croydon","Department for Education","30","30","[c]","[c]"
"In post","2022","Female","Croydon","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Female","Croydon","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Female","Croydon","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Female","Croydon","Department for Work and Pensions","180","170","30760","31060"
"In post","2022","Female","Croydon","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Female","Croydon","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Female","Croydon","HM Land Registry","220","200","40260","37290"
"In post","2022","Female","Croydon","HM Revenue and Customs","1430","1330","41000","37930"
"In post","2022","Female","Croydon","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Female","Croydon","Home Office","3170","2930","37370","35050"
"In post","2022","Female","Croydon","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Female","Croydon","Ministry of Justice","720","690","35530","31740"
"In post","2022","Female","Croydon","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Female","Croydon","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","Female","Darlington","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Female","Darlington","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Female","Darlington","Department for Education","510","480","37200","36500"
"In post","2022","Female","Darlington","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Female","Darlington","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Female","Darlington","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Female","Darlington","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Female","Darlington","Department for Work and Pensions","60","50","26880","27570"
"In post","2022","Female","Darlington","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Female","Darlington","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Female","Darlington","HM Treasury","60","60","42670","32890"
"In post","2022","Female","Darlington","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Female","Darlington","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Female","Darlington","Ministry of Justice","100","90","25900","23170"
"In post","2022","Female","Darlington","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Female","Darlington","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Female","Darlington","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","Female","Derby","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Female","Derby","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Female","Derby","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Female","Derby","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Female","Derby","Department for Work and Pensions","430","360","24330","21260"
"In post","2022","Female","Derby","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Female","Derby","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Female","Derby","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Female","Derby","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Female","Derby","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Female","Derby","Ministry of Justice","270","230","27210","24800"
"In post","2022","Female","Derby","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Female","Derby","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Female","Derry City and Strabane","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Female","Derry City and Strabane","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Female","Devon CC","Attorney General's Departments","60","50","38760","34480"
"In post","2022","Female","Devon CC","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Female","Devon CC","Department for Business, Energy and Industrial Strategy","700","640","38290","38200"
"In post","2022","Female","Devon CC","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Female","Devon CC","Department for Environment, Food and Rural Affairs","320","290","28900","25200"
"In post","2022","Female","Devon CC","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Female","Devon CC","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Female","Devon CC","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Female","Devon CC","Department for Work and Pensions","880","700","25280","26120"
"In post","2022","Female","Devon CC","Department of Health and Social Care","40","30","[c]","[c]"
"In post","2022","Female","Devon CC","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Female","Devon CC","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Female","Devon CC","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Female","Devon CC","Ministry of Defence","150","130","25030","21380"
"In post","2022","Female","Devon CC","Ministry of Justice","500","460","28060","24800"
"In post","2022","Female","Devon CC","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Female","Devon CC","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Female","Dorset","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Female","Dorset","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Female","Dorset","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Female","Dorset","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Female","Dorset","Department for Environment, Food and Rural Affairs","90","80","32190","30220"
"In post","2022","Female","Dorset","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Female","Dorset","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Female","Dorset","Department for Work and Pensions","60","50","27350","27570"
"In post","2022","Female","Dorset","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Female","Dorset","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Female","Dorset","HM Land Registry","200","170","29650","27130"
"In post","2022","Female","Dorset","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Female","Dorset","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Female","Dorset","Ministry of Defence","210","200","26830","26350"
"In post","2022","Female","Dorset","Ministry of Justice","410","380","27900","25960"
"In post","2022","Female","Dorset","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Female","Dorset","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Female","Dudley","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Female","Dudley","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Female","Dudley","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Female","Dudley","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Female","Dudley","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Female","Dudley","Department for Work and Pensions","680","560","24700","25190"
"In post","2022","Female","Dudley","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Female","Dudley","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Female","Dudley","Home Office","[c]","[c]","[c]","[c]"
