"Status","Year","Region_ITL3","Organisation","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Glasgow City","Transport Scotland","SEO/HEO","200","200","41320","39660"
"In post","2022","Glasgow City","UK Export Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","UK Health Security Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","UK Health Security Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","UK Health Security Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","UK Health Security Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Valuation Office Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Valuation Office Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Valuation Office Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Animal and Plant Health Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Animal and Plant Health Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Animal and Plant Health Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Animal and Plant Health Agency","SEO/HEO","30","30","[c]","[c]"
"In post","2022","Gloucestershire CC","Cabinet Office (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Cabinet Office (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Crown Commercial Service","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Crown Prosecution Service","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Crown Prosecution Service","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Defence Equipment and Support","EO","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Defence Equipment and Support","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Department for Education (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Department for Work and Pensions (excl. agencies)","AA/AO","60","50","21040","21260"
"In post","2022","Gloucestershire CC","Department for Work and Pensions (excl. agencies)","EO","240","210","27500","27570"
"In post","2022","Gloucestershire CC","Department for Work and Pensions (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Department for Work and Pensions (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Department of Health and Social Care (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Department of Health and Social Care (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Driver and Vehicle Standards Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Driver and Vehicle Standards Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Driver and Vehicle Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Estyn","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","HM Courts and Tribunals Service","AA/AO","70","50","20580","20970"
"In post","2022","Gloucestershire CC","HM Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","HM Courts and Tribunals Service","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","HM Courts and Tribunals Service","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","HM Land Registry","AA/AO","90","80","22660","22600"
"In post","2022","Gloucestershire CC","HM Land Registry","EO","150","130","27160","27130"
"In post","2022","Gloucestershire CC","HM Land Registry","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","HM Land Registry","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","HM Land Registry","SEO/HEO","120","100","35810","33840"
"In post","2022","Gloucestershire CC","HM Prison and Probation Service","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","HM Prison and Probation Service","Unknown","150","140","29710","28760"
"In post","2022","Gloucestershire CC","Home Office","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Home Office","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Legal Aid Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Legal Aid Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Legal Aid Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Legal Aid Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Maritime and Coastguard Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Ministry of Defence (excl. agencies)","AA/AO","180","170","24980","21380"
"In post","2022","Gloucestershire CC","Ministry of Defence (excl. agencies)","EO","80","80","29470","26670"
"In post","2022","Gloucestershire CC","Ministry of Defence (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Ministry of Defence (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Ministry of Defence (excl. agencies)","SEO/HEO","70","70","36310","34690"
"In post","2022","Gloucestershire CC","Ministry of Justice (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Ministry of Justice (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Ministry of Justice (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Ministry of Justice (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","National Crime Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Office for Standards in Education, Children's Services and Skills","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Office for Standards in Education, Children's Services and Skills","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Planning Inspectorate","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","UK Export Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","UK Health Security Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","UK Health Security Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","UK Health Security Agency","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","UK Health Security Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Valuation Office Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Welsh Government (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Crown Prosecution Service","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Department for Education (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Department for Work and Pensions (excl. agencies)","AA/AO","150","120","20750","20480"
"In post","2022","Greater Manchester North East","Department for Work and Pensions (excl. agencies)","EO","430","400","27490","27570"
"In post","2022","Greater Manchester North East","Department for Work and Pensions (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Department for Work and Pensions (excl. agencies)","SEO/HEO","60","60","33820","33650"
"In post","2022","Greater Manchester North East","Driver and Vehicle Standards Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Driver and Vehicle Standards Agency","EO","50","50","27950","26780"
"In post","2022","Greater Manchester North East","Driver and Vehicle Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Driver and Vehicle Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Education and Skills Funding Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Government Internal Audit Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","HM Prison and Probation Service","AA/AO","170","160","25610","24730"
"In post","2022","Greater Manchester North East","HM Prison and Probation Service","EO","40","40","[c]","[c]"
"In post","2022","Greater Manchester North East","HM Prison and Probation Service","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","HM Prison and Probation Service","SEO/HEO","40","40","[c]","[c]"
"In post","2022","Greater Manchester North East","HM Prison and Probation Service","Unknown","200","190","28790","26310"
"In post","2022","Greater Manchester North East","Home Office","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Ministry of Defence (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Ministry of Justice (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Ministry of Justice (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Office for Standards in Education, Children's Services and Skills","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Office for Standards in Education, Children's Services and Skills","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Office for Standards in Education, Children's Services and Skills","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Planning Inspectorate","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","UK Health Security Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","UK Health Security Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Advisory, Conciliation and Arbitration Service","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Cabinet Office (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Crown Prosecution Service","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Department for Education (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Department for Work and Pensions (excl. agencies)","AA/AO","750","660","20930","21260"
"In post","2022","Greater Manchester North West","Department for Work and Pensions (excl. agencies)","EO","590","520","27370","27570"
"In post","2022","Greater Manchester North West","Department for Work and Pensions (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Department for Work and Pensions (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Department for Work and Pensions (excl. agencies)","SEO/HEO","70","70","33200","32150"
"In post","2022","Greater Manchester North West","Driver and Vehicle Standards Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Driver and Vehicle Standards Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Driver and Vehicle Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Driver and Vehicle Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","HM Courts and Tribunals Service","AA/AO","50","40","20590","20970"
"In post","2022","Greater Manchester North West","HM Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","HM Courts and Tribunals Service","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","HM Courts and Tribunals Service","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","HM Prison and Probation Service","AA/AO","260","240","24970","24260"
"In post","2022","Greater Manchester North West","HM Prison and Probation Service","EO","30","30","[c]","[c]"
"In post","2022","Greater Manchester North West","HM Prison and Probation Service","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","HM Prison and Probation Service","SEO/HEO","50","40","[c]","[c]"
"In post","2022","Greater Manchester North West","HM Prison and Probation Service","Unknown","210","200","29400","28200"
"In post","2022","Greater Manchester North West","Ministry of Defence (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Ministry of Justice (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Ministry of Justice (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Office for Standards in Education, Children's Services and Skills","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Office for Standards in Education, Children's Services and Skills","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Office for Standards in Education, Children's Services and Skills","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Planning Inspectorate","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South East","Cabinet Office (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South East","Cabinet Office (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South East","Cabinet Office (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South East","Crown Prosecution Service","G6/G7","[c]","[c]","[c]","[c]"
