"Status","Year","Sexual_orientation","Ethnicity","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Unknown","Asian","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Inner London - West","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Outer London - West and North West","60","50","49610","40570"
"Leaver Dept.","2022","Unknown","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","West Midlands","40","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","East Wales","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","40","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Inner London - East","70","70","53770","52860"
"Leaver Dept.","2022","Unknown","Undeclared","Inner London - West","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Outer London - West and North West","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Derbyshire and Nottinghamshire","70","70","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","East Wales","80","80","31100","27780"
"Leaver Dept.","2022","Unknown","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Eastern Scotland","90","90","31080","27570"
"Leaver Dept.","2022","Unknown","Unknown","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","70","70","34070","31600"
"Leaver Dept.","2022","Unknown","Unknown","Greater Manchester","120","120","30650","27570"
"Leaver Dept.","2022","Unknown","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Inner London - East","170","160","42710","34260"
"Leaver Dept.","2022","Unknown","Unknown","Inner London - West","1280","1190","41470","34550"
"Leaver Dept.","2022","Unknown","Unknown","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Lancashire","40","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Merseyside","70","70","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Northumberland, and Tyne and Wear","130","120","29200","27250"
"Leaver Dept.","2022","Unknown","Unknown","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Outer London - South","70","70","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Outer London - West and North West","30","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","South Yorkshire","40","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Southern Scotland","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","200","200","36360","32000"
"Leaver Dept.","2022","Unknown","Unknown","West Central Scotland","60","60","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","West Midlands","130","130","26960","24880"
"Leaver Dept.","2022","Unknown","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","West Yorkshire","110","110","30530","27570"
"Leaver Dept.","2022","Unknown","White","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Berkshire, Buckinghamshire and Oxfordshire","50","50","52560","52120"
"Leaver Dept.","2022","Unknown","White","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Derbyshire and Nottinghamshire","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","East Wales","70","60","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Eastern Scotland","110","100","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Gloucestershire, Wiltshire and Bath/Bristol area","130","120","45400","40490"
"Leaver Dept.","2022","Unknown","White","Greater Manchester","100","90","32050","27570"
"Leaver Dept.","2022","Unknown","White","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Inner London - East","170","160","58500","54520"
"Leaver Dept.","2022","Unknown","White","Inner London - West","230","80","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Merseyside","70","70","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Northumberland, and Tyne and Wear","150","140","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Outer London - West and North West","120","110","56210","47100"
"Leaver Dept.","2022","Unknown","White","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","West Central Scotland","100","90","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","West Midlands","70","70","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","West Yorkshire","70","70","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Asian","Bedfordshire and Hertfordshire","90","90","27850","27570"
"New entrant CS","2021","Heterosexual / straight","Asian","Berkshire, Buckinghamshire and Oxfordshire","110","100","29330","29290"
"New entrant CS","2021","Heterosexual / straight","Asian","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Asian","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Asian","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Asian","Derbyshire and Nottinghamshire","60","60","28060","27570"
"New entrant CS","2021","Heterosexual / straight","Asian","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Asian","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Asian","East Anglia","40","40","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Asian","East Wales","60","60","24920","21010"
"New entrant CS","2021","Heterosexual / straight","Asian","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Asian","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Asian","Essex","50","50","29970","29290"
"New entrant CS","2021","Heterosexual / straight","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","110","100","31770","27570"
"New entrant CS","2021","Heterosexual / straight","Asian","Greater Manchester","230","220","27960","27570"
"New entrant CS","2021","Heterosexual / straight","Asian","Hampshire and Isle of Wight","50","50","27350","27570"
"New entrant CS","2021","Heterosexual / straight","Asian","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Asian","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Asian","Inner London - East","440","420","34460","31060"
"New entrant CS","2021","Heterosexual / straight","Asian","Inner London - West","640","630","35240","31060"
"New entrant CS","2021","Heterosexual / straight","Asian","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Asian","Lancashire","60","60","23320","21010"
"New entrant CS","2021","Heterosexual / straight","Asian","Leicestershire, Rutland and Northamptonshire","160","150","24780","22350"
"New entrant CS","2021","Heterosexual / straight","Asian","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Asian","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Asian","North Eastern Scotland","[c]","[c]","[c]","[c]"
