"Status","Year","Disability","Region_ITL3","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Southend-on-Sea","East of England","790","710","32480","31810"
"In post","2021","Declared non-disabled","Staffordshire CC","West Midlands (England)","2730","2560","30040","27570"
"In post","2021","Declared non-disabled","Stoke-on-Trent","West Midlands (England)","860","760","25280","21930"
"In post","2021","Declared non-disabled","Suffolk","East of England","2770","2610","28600","27570"
"In post","2021","Declared non-disabled","Sunderland","North East (England)","2860","2420","25360","21440"
"In post","2021","Declared non-disabled","Swansea","Wales","6320","5650","27900","23240"
"In post","2021","Declared non-disabled","Swindon","South West (England)","310","290","32180","27570"
"In post","2021","Declared non-disabled","Telford and Wrekin","West Midlands (England)","1200","1100","33840","28130"
"In post","2021","Declared non-disabled","Thurrock","East of England","260","250","26540","25310"
"In post","2021","Declared non-disabled","Torbay","South West (England)","250","210","25790","24200"
"In post","2021","Declared non-disabled","Tower Hamlets","London","4600","4450","49340","44670"
"In post","2021","Declared non-disabled","Tyneside","North East (England)","10810","9840","29960","26620"
"In post","2021","Declared non-disabled","Unknown","Unknown","1020","950","32960","27570"
"In post","2021","Declared non-disabled","Wakefield","Yorkshire and The Humber","1100","1010","30220","27570"
"In post","2021","Declared non-disabled","Walsall","West Midlands (England)","470","410","25020","25600"
"In post","2021","Declared non-disabled","Wandsworth","London","550","520","32520","31540"
"In post","2021","Declared non-disabled","Warrington","North West (England)","1370","1290","32270","29180"
"In post","2021","Declared non-disabled","Warwickshire","West Midlands (England)","980","900","27110","25220"
"In post","2021","Declared non-disabled","West Cumbria","North West (England)","940","860","28020","25100"
"In post","2021","Declared non-disabled","West Essex","East of England","530","470","29990","29290"
"In post","2021","Declared non-disabled","West Kent","South East (England)","250","230","36180","31880"
"In post","2021","Declared non-disabled","West Lothian","Scotland","350","330","32250","27570"
"In post","2021","Declared non-disabled","West Northamptonshire","East Midlands (England)","760","690","27220","25130"
"In post","2021","Declared non-disabled","West Surrey","South East (England)","1510","1420","33260","29750"
"In post","2021","Declared non-disabled","West Sussex (North East)","South East (England)","940","830","29870","27570"
"In post","2021","Declared non-disabled","West Sussex (South West)","South East (England)","840","760","30220","27570"
"In post","2021","Declared non-disabled","Westminster","London","36050","35040","49050","45200"
"In post","2021","Declared non-disabled","Wiltshire","South West (England)","5040","4830","35740","33300"
"In post","2021","Declared non-disabled","Wirral","North West (England)","1460","1260","26390","27130"
"In post","2021","Declared non-disabled","Wolverhampton","West Midlands (England)","650","560","24950","25620"
"In post","2021","Declared non-disabled","Worcestershire","West Midlands (England)","1590","1500","28480","26460"
"In post","2021","Declared non-disabled","York","Yorkshire and The Humber","1950","1850","37290","32370"
"In post","2021","Undeclared","Aberdeen City and Aberdeenshire","Scotland","60","50","42700","30360"
"In post","2021","Undeclared","Angus and Dundee City","Scotland","90","80","24390","21010"
"In post","2021","Undeclared","Antrim and Newtownabbey","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Ards and North Down","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Armagh City, Banbridge and Craigavon","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Barnet","London","80","70","44840","33620"
"In post","2021","Undeclared","Barnsley, Doncaster and Rotherham","Yorkshire and The Humber","250","240","29830","27570"
"In post","2021","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","South West (England)","850","820","39270","37810"
"In post","2021","Undeclared","Bedford","East of England","60","60","29620","28650"
"In post","2021","Undeclared","Belfast","Northern Ireland","150","130","30500","28130"
"In post","2021","Undeclared","Berkshire","South East (England)","170","170","34430","31880"
"In post","2021","Undeclared","Bexley and Greenwich","London","210","200","32470","33180"
"In post","2021","Undeclared","Birmingham","West Midlands (England)","620","580","31280","27570"
"In post","2021","Undeclared","Blackburn with Darwen","North West (England)","30","30","[c]","[c]"
"In post","2021","Undeclared","Blackpool","North West (England)","260","240","28490","27570"
"In post","2021","Undeclared","Bournemouth and Poole","South West (England)","40","40","[c]","[c]"
"In post","2021","Undeclared","Bradford","Yorkshire and The Humber","130","120","25820","21440"
"In post","2021","Undeclared","Breckland and South Norfolk","East of England","50","50","31510","27570"
"In post","2021","Undeclared","Brent","London","40","40","[c]","[c]"
"In post","2021","Undeclared","Bridgend and Neath Port Talbot","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Brighton and Hove","South East (England)","40","40","[c]","[c]"
"In post","2021","Undeclared","Bristol, City of","South West (England)","330","300","35120","31590"
"In post","2021","Undeclared","Bromley","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Buckinghamshire CC","South East (England)","180","160","33690","33670"
"In post","2021","Undeclared","Caithness and Sutherland and Ross and Cromarty","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Calderdale and Kirklees","Yorkshire and The Humber","50","50","28100","27570"
"In post","2021","Undeclared","Cambridgeshire CC","East of England","440","410","33170","31650"
"In post","2021","Undeclared","Camden and City of London","London","250","240","35910","31670"
"In post","2021","Undeclared","Cardiff and Vale of Glamorgan","Wales","570","520","32510","29670"
"In post","2021","Undeclared","Causeway Coast and Glens","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Central Bedfordshire","East of England","30","30","[c]","[c]"
"In post","2021","Undeclared","Central Hampshire","South East (England)","390","380","36010","33520"
"In post","2021","Undeclared","Central Valleys","Wales","60","60","34830","28850"
"In post","2021","Undeclared","Cheshire East","North West (England)","60","60","31280","31650"
"In post","2021","Undeclared","Cheshire West and Chester","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chorley and West Lancashire","North West (England)","190","170","30800","31650"
"In post","2021","Undeclared","City of Edinburgh","Scotland","300","290","35810","31810"
"In post","2021","Undeclared","Clackmannanshire and Fife","Scotland","40","40","[c]","[c]"
"In post","2021","Undeclared","Conwy and Denbighshire","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cornwall and Isles of Scilly","South West (England)","100","90","27270","26670"
"In post","2021","Undeclared","Coventry","West Midlands (England)","80","70","33980","30090"
"In post","2021","Undeclared","Croydon","London","530","500","38940","35200"
"In post","2021","Undeclared","Darlington","North East (England)","60","60","36440","32560"
"In post","2021","Undeclared","Derby","East Midlands (England)","60","50","26200","21630"
"In post","2021","Undeclared","Devon CC","South West (England)","280","250","28260","27370"
"In post","2021","Undeclared","Dorset CC","South West (England)","200","180","30690","29670"
"In post","2021","Undeclared","Dudley","West Midlands (England)","50","50","25630","27570"
"In post","2021","Undeclared","Dumfries and Galloway","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Durham CC","North East (England)","530","460","29260","31650"
"In post","2021","Undeclared","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East Ayrshire and North Ayrshire mainland","Scotland","30","30","[c]","[c]"
"In post","2021","Undeclared","East Cumbria","North West (England)","40","40","[c]","[c]"
"In post","2021","Undeclared","East Derbyshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Scotland","100","90","33150","27570"
"In post","2021","Undeclared","East Kent","South East (England)","290","270","28950","27370"
"In post","2021","Undeclared","East Lancashire","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East Lothian and Midlothian","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East Merseyside","North West (England)","40","30","[c]","[c]"
"In post","2021","Undeclared","East Riding of Yorkshire","Yorkshire and The Humber","220","200","30780","31650"
"In post","2021","Undeclared","East Surrey","South East (England)","150","140","32780","33900"
"In post","2021","Undeclared","East Sussex CC","South East (England)","140","130","27900","27570"
"In post","2021","Undeclared","Enfield","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Essex Haven Gateway","East of England","80","80","33020","30890"
"In post","2021","Undeclared","Essex Thames Gateway","East of England","30","30","[c]","[c]"
"In post","2021","Undeclared","Falkirk","Scotland","80","70","24690","21010"
"In post","2021","Undeclared","Fermanagh and Omagh","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Flintshire and Wrexham","Wales","250","240","28760","27570"
"In post","2021","Undeclared","Glasgow City","Scotland","430","400","29220","26670"
"In post","2021","Undeclared","Gloucestershire","South West (England)","80","80","30820","27570"
