"Status","Year","Region_ITL2","Disability","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Outer London - East and North East","Unknown","Department for Work and Pensions","80","80","30540","31060"
"In post","2021","Outer London - East and North East","Unknown","Ministry of Defence","30","30","[c]","[c]"
"In post","2021","Outer London - East and North East","Unknown","Ministry of Justice","220","220","27860","28720"
"In post","2021","Outer London - South","Declared disabled","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Declared disabled","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Declared disabled","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Declared disabled","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Declared disabled","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Declared disabled","Department for Work and Pensions","120","110","31400","31060"
"In post","2021","Outer London - South","Declared disabled","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Declared disabled","HM Revenue and Customs","210","190","38530","36160"
"In post","2021","Outer London - South","Declared disabled","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Declared disabled","Home Office","540","490","36310","30980"
"In post","2021","Outer London - South","Declared disabled","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Declared disabled","Ministry of Justice","160","150","35020","30110"
"In post","2021","Outer London - South","Declared disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Declared non-disabled","Attorney General's Departments","70","60","38890","31640"
"In post","2021","Outer London - South","Declared non-disabled","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Declared non-disabled","Department for Business, Energy and Industrial Strategy","40","40","[c]","[c]"
"In post","2021","Outer London - South","Declared non-disabled","Department for Education","30","30","[c]","[c]"
"In post","2021","Outer London - South","Declared non-disabled","Department for Transport","50","50","[c]","[c]"
"In post","2021","Outer London - South","Declared non-disabled","Department for Work and Pensions","640","600","30680","31060"
"In post","2021","Outer London - South","Declared non-disabled","HM Land Registry","240","220","42320","37290"
"In post","2021","Outer London - South","Declared non-disabled","HM Revenue and Customs","1450","1370","40080","36160"
"In post","2021","Outer London - South","Declared non-disabled","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Declared non-disabled","Home Office","4220","4000","38680","35070"
"In post","2021","Outer London - South","Declared non-disabled","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Declared non-disabled","Ministry of Justice","920","870","34490","30110"
"In post","2021","Outer London - South","Declared non-disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Undeclared","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Undeclared","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Undeclared","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Undeclared","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Undeclared","Department for Work and Pensions","40","40","[c]","[c]"
"In post","2021","Outer London - South","Undeclared","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Undeclared","HM Revenue and Customs","150","140","40580","36160"
"In post","2021","Outer London - South","Undeclared","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Undeclared","Home Office","270","250","38470","35070"
"In post","2021","Outer London - South","Undeclared","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Undeclared","Ministry of Justice","100","90","36880","31180"
"In post","2021","Outer London - South","Unknown","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Unknown","Cabinet Office","50","40","[c]","[c]"
"In post","2021","Outer London - South","Unknown","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Unknown","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Unknown","Department for Work and Pensions","40","40","[c]","[c]"
"In post","2021","Outer London - South","Unknown","HM Land Registry","120","110","39680","30600"
"In post","2021","Outer London - South","Unknown","HM Revenue and Customs","620","590","36390","36160"
"In post","2021","Outer London - South","Unknown","Home Office","290","290","40110","35050"
"In post","2021","Outer London - South","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Unknown","Ministry of Justice","180","170","27380","23510"
"In post","2021","Outer London - South","Unknown","National Crime Agency","60","60","40520","39840"
"In post","2021","Outer London - West and North West","Declared disabled","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Declared disabled","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Declared disabled","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Declared disabled","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Declared disabled","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Declared disabled","Department for Work and Pensions","260","230","30890","31060"
"In post","2021","Outer London - West and North West","Declared disabled","Department of Health and Social Care","40","40","[c]","[c]"
"In post","2021","Outer London - West and North West","Declared disabled","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Declared disabled","Home Office","270","240","32080","29130"
"In post","2021","Outer London - West and North West","Declared disabled","Ministry of Defence","70","70","29740","29250"
"In post","2021","Outer London - West and North West","Declared disabled","Ministry of Justice","160","150","32250","32090"
"In post","2021","Outer London - West and North West","Declared disabled","The National Archives","30","30","[c]","[c]"
"In post","2021","Outer London - West and North West","Declared non-disabled","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Declared non-disabled","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Declared non-disabled","Department for Business, Energy and Industrial Strategy","80","70","44230","41730"
"In post","2021","Outer London - West and North West","Declared non-disabled","Department for Environment, Food and Rural Affairs","60","60","34370","31800"
"In post","2021","Outer London - West and North West","Declared non-disabled","Department for Transport","80","80","32760","30780"
"In post","2021","Outer London - West and North West","Declared non-disabled","Department for Work and Pensions","1310","1220","30880","31060"
"In post","2021","Outer London - West and North West","Declared non-disabled","Department of Health and Social Care","660","620","39010","33100"
"In post","2021","Outer London - West and North West","Declared non-disabled","HM Revenue and Customs","140","130","35290","32000"
"In post","2021","Outer London - West and North West","Declared non-disabled","Home Office","2420","2180","31890","29080"
"In post","2021","Outer London - West and North West","Declared non-disabled","Ministry of Defence","490","480","30630","29250"
"In post","2021","Outer London - West and North West","Declared non-disabled","Ministry of Justice","890","840","30750","28690"
"In post","2021","Outer London - West and North West","Declared non-disabled","The National Archives","340","330","35890","34260"
"In post","2021","Outer London - West and North West","Undeclared","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Undeclared","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Undeclared","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Undeclared","Department for Work and Pensions","60","60","31190","31060"
"In post","2021","Outer London - West and North West","Undeclared","Department of Health and Social Care","50","40","[c]","[c]"
"In post","2021","Outer London - West and North West","Undeclared","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Undeclared","Home Office","200","180","33950","30410"
"In post","2021","Outer London - West and North West","Undeclared","Ministry of Defence","50","50","32940","29250"
"In post","2021","Outer London - West and North West","Undeclared","Ministry of Justice","140","140","32090","32630"
"In post","2021","Outer London - West and North West","Unknown","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Unknown","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Unknown","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Unknown","Department for Work and Pensions","80","80","30850","31060"
"In post","2021","Outer London - West and North West","Unknown","Department of Health and Social Care","370","350","49940","44950"
"In post","2021","Outer London - West and North West","Unknown","HM Revenue and Customs","60","60","31610","29570"
"In post","2021","Outer London - West and North West","Unknown","Home Office","120","120","29040","28650"
"In post","2021","Outer London - West and North West","Unknown","Ministry of Defence","100","90","30390","28700"
"In post","2021","Outer London - West and North West","Unknown","Ministry of Justice","190","190","27960","28400"
"In post","2021","Outer London - West and North West","Unknown","The National Archives","170","160","36230","32200"
"In post","2021","Overseas","Declared disabled","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Declared disabled","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Declared disabled","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Declared disabled","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Declared disabled","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Declared disabled","Foreign, Commonwealth and Development Office","160","160","49260","52550"
"In post","2021","Overseas","Declared disabled","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Declared disabled","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Declared disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Declared disabled","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Declared disabled","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Declared non-disabled","Attorney General's Departments","[c]","[c]","[c]","[c]"
