"Status","Year","Region_ITL2","Sexual_orientation","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","Department for Transport","90","90","34390","27930"
"In post","2022","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","Department for Work and Pensions","790","670","26150","27570"
"In post","2022","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","Food Standards Agency","40","30","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","HM Land Registry","220","200","29510","27130"
"In post","2022","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","HM Revenue and Customs","50","50","33790","31900"
"In post","2022","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","Home Office","190","180","27350","25310"
"In post","2022","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","Ministry of Defence","390","370","26860","26670"
"In post","2022","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","Ministry of Justice","1600","1490","28800","27120"
"In post","2022","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","LGBO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","LGBO","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","LGBO","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","LGBO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","LGBO","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","LGBO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","LGBO","Department for Work and Pensions","50","50","26160","27570"
"In post","2022","East Yorkshire and Northern Lincolnshire","LGBO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","LGBO","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","LGBO","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","LGBO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","LGBO","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","LGBO","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","LGBO","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","LGBO","Ministry of Justice","100","90","28350","26610"
"In post","2022","East Yorkshire and Northern Lincolnshire","LGBO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Undeclared","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Undeclared","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Undeclared","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Undeclared","Department for Work and Pensions","120","110","26080","27570"
"In post","2022","East Yorkshire and Northern Lincolnshire","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Undeclared","HM Land Registry","50","40","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Undeclared","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Undeclared","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Undeclared","Ministry of Defence","70","60","28050","26930"
"In post","2022","East Yorkshire and Northern Lincolnshire","Undeclared","Ministry of Justice","180","160","29510","31290"
"In post","2022","East Yorkshire and Northern Lincolnshire","Undeclared","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Unknown","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Unknown","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Unknown","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Unknown","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Unknown","Department for Work and Pensions","230","190","25900","27570"
"In post","2022","East Yorkshire and Northern Lincolnshire","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Unknown","HM Land Registry","70","70","28360","27130"
"In post","2022","East Yorkshire and Northern Lincolnshire","Unknown","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Unknown","Home Office","60","60","23030","21680"
"In post","2022","East Yorkshire and Northern Lincolnshire","Unknown","Ministry of Defence","30","30","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Unknown","Ministry of Justice","340","320","27190","25700"
"In post","2022","Eastern Scotland","Heterosexual / straight","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Heterosexual / straight","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Heterosexual / straight","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Heterosexual / straight","Competition and Markets Authority","50","50","[c]","[c]"
"In post","2022","Eastern Scotland","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","100","100","31840","27010"
"In post","2022","Eastern Scotland","Heterosexual / straight","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Heterosexual / straight","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Heterosexual / straight","Department for Environment, Food and Rural Affairs","40","40","[c]","[c]"
"In post","2022","Eastern Scotland","Heterosexual / straight","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Heterosexual / straight","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Heterosexual / straight","Department for Transport","80","70","30380","27930"
"In post","2022","Eastern Scotland","Heterosexual / straight","Department for Work and Pensions","2110","1880","26040","27570"
"In post","2022","Eastern Scotland","Heterosexual / straight","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Heterosexual / straight","HM Revenue and Customs","1350","1290","32050","28410"
"In post","2022","Eastern Scotland","Heterosexual / straight","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Heterosexual / straight","Home Office","130","120","28900","26180"
"In post","2022","Eastern Scotland","Heterosexual / straight","Ministry of Defence","580","560","29740","26350"
"In post","2022","Eastern Scotland","Heterosexual / straight","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Heterosexual / straight","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Heterosexual / straight","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Heterosexual / straight","Office of the Secretary of State for Scotland","40","40","[c]","[c]"
"In post","2022","Eastern Scotland","Heterosexual / straight","Scottish Government","7640","7320","41220","36130"
"In post","2022","Eastern Scotland","Heterosexual / straight","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","LGBO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","LGBO","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","LGBO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","LGBO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","LGBO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","LGBO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","LGBO","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","LGBO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","LGBO","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","LGBO","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","LGBO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","LGBO","Department for Work and Pensions","130","120","25800","27570"
"In post","2022","Eastern Scotland","LGBO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","LGBO","HM Revenue and Customs","140","140","28470","26590"
"In post","2022","Eastern Scotland","LGBO","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","LGBO","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","LGBO","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","LGBO","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","LGBO","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","LGBO","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","LGBO","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","LGBO","Scottish Government","670","660","38070","34600"
"In post","2022","Eastern Scotland","LGBO","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Undeclared","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Undeclared","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Undeclared","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Undeclared","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Undeclared","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Undeclared","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Undeclared","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Undeclared","Department for Work and Pensions","240","210","26170","27570"
"In post","2022","Eastern Scotland","Undeclared","HM Revenue and Customs","140","130","33790","28920"
"In post","2022","Eastern Scotland","Undeclared","Home Office","[c]","[c]","[c]","[c]"
