"Status","Year","Region_ITL2","Age","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Derbyshire and Nottinghamshire","40-49","Undeclared","140","130","32650","31650"
"In post","2021","Derbyshire and Nottinghamshire","40-49","Unknown","350","330","31650","27570"
"In post","2021","Derbyshire and Nottinghamshire","40-49","White","2120","1960","33320","30110"
"In post","2021","Derbyshire and Nottinghamshire","50-59","Asian","150","140","32140","27570"
"In post","2021","Derbyshire and Nottinghamshire","50-59","Black","120","110","29710","27570"
"In post","2021","Derbyshire and Nottinghamshire","50-59","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","50-59","Mixed","40","40","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","50-59","Undeclared","210","190","32560","31650"
"In post","2021","Derbyshire and Nottinghamshire","50-59","Unknown","350","330","31130","27570"
"In post","2021","Derbyshire and Nottinghamshire","50-59","White","3000","2790","33380","27570"
"In post","2021","Derbyshire and Nottinghamshire","60-64","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","60-64","Black","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","60-64","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","60-64","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","60-64","Undeclared","40","30","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","60-64","Unknown","80","70","31000","26200"
"In post","2021","Derbyshire and Nottinghamshire","60-64","White","710","570","30190","27570"
"In post","2021","Derbyshire and Nottinghamshire","65+","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","65+","Black","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","65+","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","65+","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","65+","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","65+","Unknown","30","20","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","65+","White","180","140","29410","26780"
"In post","2021","Devon","16-19","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Devon","16-19","Black","[c]","[c]","[c]","[c]"
"In post","2021","Devon","16-19","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Devon","16-19","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Devon","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Devon","16-19","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Devon","16-19","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Devon","16-19","White","[c]","[c]","[c]","[c]"
"In post","2021","Devon","20-29","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Devon","20-29","Black","[c]","[c]","[c]","[c]"
"In post","2021","Devon","20-29","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Devon","20-29","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Devon","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Devon","20-29","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Devon","20-29","Unknown","210","210","25320","23150"
"In post","2021","Devon","20-29","White","770","760","25950","24920"
"In post","2021","Devon","30-39","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Devon","30-39","Black","[c]","[c]","[c]","[c]"
"In post","2021","Devon","30-39","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Devon","30-39","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Devon","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Devon","30-39","Undeclared","70","60","32240","31990"
"In post","2021","Devon","30-39","Unknown","270","250","29710","27570"
"In post","2021","Devon","30-39","White","1420","1320","31240","27570"
"In post","2021","Devon","40-49","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Devon","40-49","Black","[c]","[c]","[c]","[c]"
"In post","2021","Devon","40-49","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Devon","40-49","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Devon","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Devon","40-49","Undeclared","90","90","33200","30870"
"In post","2021","Devon","40-49","Unknown","290","270","32390","27570"
"In post","2021","Devon","40-49","White","1770","1640","33910","31100"
"In post","2021","Devon","50-59","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Devon","50-59","Black","[c]","[c]","[c]","[c]"
"In post","2021","Devon","50-59","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Devon","50-59","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Devon","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Devon","50-59","Undeclared","180","170","33010","29200"
"In post","2021","Devon","50-59","Unknown","240","220","29220","25830"
"In post","2021","Devon","50-59","White","2400","2230","32860","27570"
"In post","2021","Devon","60-64","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Devon","60-64","Black","[c]","[c]","[c]","[c]"
"In post","2021","Devon","60-64","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Devon","60-64","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Devon","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Devon","60-64","Undeclared","50","40","[c]","[c]"
"In post","2021","Devon","60-64","Unknown","60","50","25800","21010"
"In post","2021","Devon","60-64","White","700","580","28760","26520"
"In post","2021","Devon","65+","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Devon","65+","Black","[c]","[c]","[c]","[c]"
"In post","2021","Devon","65+","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Devon","65+","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Devon","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Devon","65+","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Devon","65+","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Devon","65+","White","200","140","28080","26120"
"In post","2021","Devon","Unknown","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Unknown","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Unknown","White","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","16-19","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","16-19","Black","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","16-19","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","16-19","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","16-19","White","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","20-29","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","20-29","Black","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","20-29","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","20-29","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","20-29","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","20-29","Unknown","110","100","24400","22850"
"In post","2021","Dorset and Somerset","20-29","White","410","410","25430","25790"
"In post","2021","Dorset and Somerset","30-39","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","30-39","Black","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","30-39","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","30-39","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","30-39","Undeclared","30","30","[c]","[c]"
"In post","2021","Dorset and Somerset","30-39","Unknown","120","110","30150","27290"
"In post","2021","Dorset and Somerset","30-39","White","670","640","28890","27570"
"In post","2021","Dorset and Somerset","40-49","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","40-49","Black","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","40-49","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","40-49","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","40-49","Undeclared","50","40","[c]","[c]"
"In post","2021","Dorset and Somerset","40-49","Unknown","100","90","34260","32670"
"In post","2021","Dorset and Somerset","40-49","White","980","910","30990","27570"
"In post","2021","Dorset and Somerset","50-59","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","50-59","Black","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","50-59","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","50-59","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","50-59","Undeclared","110","110","31700","29290"
"In post","2021","Dorset and Somerset","50-59","Unknown","140","140","30050","27570"
"In post","2021","Dorset and Somerset","50-59","White","1580","1480","30780","27570"
"In post","2021","Dorset and Somerset","60-64","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","60-64","Black","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","60-64","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","60-64","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","60-64","Undeclared","30","30","[c]","[c]"
"In post","2021","Dorset and Somerset","60-64","Unknown","40","30","[c]","[c]"
"In post","2021","Dorset and Somerset","60-64","White","500","420","28240","27570"
"In post","2021","Dorset and Somerset","65+","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","65+","Black","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","65+","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","65+","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","65+","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","65+","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","65+","White","180","140","27740","27320"
"In post","2021","Dorset and Somerset","Unknown","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Unknown","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Unknown","White","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","16-19","Asian","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","16-19","Black","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","16-19","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","16-19","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","16-19","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","16-19","White","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","20-29","Asian","60","50","23750","21430"
"In post","2021","East Anglia","20-29","Black","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","20-29","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","20-29","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","20-29","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","20-29","Unknown","290","280","25340","25190"
"In post","2021","East Anglia","20-29","White","1080","1070","25830","25560"
"In post","2021","East Anglia","30-39","Asian","110","90","26440","22420"
"In post","2021","East Anglia","30-39","Black","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","30-39","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","30-39","Mixed","40","40","[c]","[c]"
"In post","2021","East Anglia","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","30-39","Undeclared","90","90","30500","29730"
"In post","2021","East Anglia","30-39","Unknown","230","220","28860","27380"
"In post","2021","East Anglia","30-39","White","1790","1680","29870","27920"
"In post","2021","East Anglia","40-49","Asian","110","90","27730","25030"
"In post","2021","East Anglia","40-49","Black","30","30","[c]","[c]"
"In post","2021","East Anglia","40-49","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","40-49","Mixed","50","50","[c]","[c]"
"In post","2021","East Anglia","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","40-49","Undeclared","130","120","32900","29990"
"In post","2021","East Anglia","40-49","Unknown","210","200","31080","27670"
"In post","2021","East Anglia","40-49","White","2410","2230","31670","27770"
"In post","2021","East Anglia","50-59","Asian","60","50","30430","25580"
"In post","2021","East Anglia","50-59","Black","50","40","[c]","[c]"
"In post","2021","East Anglia","50-59","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","50-59","Mixed","50","50","30210","27570"
"In post","2021","East Anglia","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","50-59","Undeclared","230","220","31970","28550"
"In post","2021","East Anglia","50-59","Unknown","250","240","31860","27380"
"In post","2021","East Anglia","50-59","White","3460","3280","31410","27570"
"In post","2021","East Anglia","60-64","Asian","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","60-64","Black","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","60-64","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","60-64","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","60-64","Undeclared","60","50","29410","27570"
"In post","2021","East Anglia","60-64","Unknown","70","60","29190","26000"
"In post","2021","East Anglia","60-64","White","1010","860","29210","26930"
"In post","2021","East Anglia","65+","Asian","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","65+","Black","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","65+","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","65+","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","65+","Undeclared","30","20","[c]","[c]"
"In post","2021","East Anglia","65+","Unknown","30","30","[c]","[c]"
"In post","2021","East Anglia","65+","White","310","230","28610","26170"
"In post","2021","East Wales","16-19","Asian","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","16-19","Black","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","16-19","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","16-19","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","16-19","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","16-19","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","16-19","White","40","40","[c]","[c]"
"In post","2021","East Wales","20-29","Asian","80","80","25520","23760"
"In post","2021","East Wales","20-29","Black","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","20-29","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","20-29","Mixed","60","60","27280","26290"
"In post","2021","East Wales","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","20-29","Undeclared","50","40","[c]","[c]"
"In post","2021","East Wales","20-29","Unknown","980","970","25410","23420"
"In post","2021","East Wales","20-29","White","2260","2230","26880","25560"
"In post","2021","East Wales","30-39","Asian","110","110","28220","25560"
"In post","2021","East Wales","30-39","Black","50","40","[c]","[c]"
"In post","2021","East Wales","30-39","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","30-39","Mixed","90","90","31930","28850"
"In post","2021","East Wales","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","30-39","Undeclared","140","130","32370","29540"
"In post","2021","East Wales","30-39","Unknown","920","870","29590","26030"
"In post","2021","East Wales","30-39","White","3630","3440","32700","29540"
"In post","2021","East Wales","40-49","Asian","80","80","33620","27570"
"In post","2021","East Wales","40-49","Black","50","50","[c]","[c]"
"In post","2021","East Wales","40-49","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","40-49","Mixed","60","60","35900","32670"
"In post","2021","East Wales","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","40-49","Undeclared","150","140","38380","35140"
