"Status","Year","Sex","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Female","Human Resources","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2022","Female","Human Resources","Sandwell","[c]","[c]","[c]","[c]"
"In post","2022","Female","Human Resources","Sefton","80","70","39090","36890"
"In post","2022","Female","Human Resources","Sheffield","140","120","39290","34130"
"In post","2022","Female","Human Resources","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Human Resources","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","Female","Human Resources","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Female","Human Resources","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Human Resources","South Hampshire","30","30","[c]","[c]"
"In post","2022","Female","Human Resources","South Lanarkshire","40","40","[c]","[c]"
"In post","2022","Female","Human Resources","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Human Resources","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","Female","Human Resources","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Female","Human Resources","Southampton","30","30","[c]","[c]"
"In post","2022","Female","Human Resources","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","Female","Human Resources","Staffordshire CC","40","40","[c]","[c]"
"In post","2022","Female","Human Resources","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","Female","Human Resources","Suffolk CC","30","30","[c]","[c]"
"In post","2022","Female","Human Resources","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","Female","Human Resources","Swansea","190","180","32640","30730"
"In post","2022","Female","Human Resources","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","Female","Human Resources","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","Female","Human Resources","Thurrock","[c]","[c]","[c]","[c]"
"In post","2022","Female","Human Resources","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Female","Human Resources","Tower Hamlets","90","90","50110","46060"
"In post","2022","Female","Human Resources","Tyneside","150","140","38310","34400"
"In post","2022","Female","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Female","Human Resources","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Female","Human Resources","Walsall","[c]","[c]","[c]","[c]"
"In post","2022","Female","Human Resources","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","Female","Human Resources","Warrington","50","40","[c]","[c]"
"In post","2022","Female","Human Resources","Warwickshire CC","40","30","[c]","[c]"
"In post","2022","Female","Human Resources","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Female","Human Resources","West Essex","[c]","[c]","[c]","[c]"
"In post","2022","Female","Human Resources","West Lothian","[c]","[c]","[c]","[c]"
"In post","2022","Female","Human Resources","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Human Resources","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Female","Human Resources","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","Female","Human Resources","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","Female","Human Resources","Westminster","1250","1210","46550","41750"
"In post","2022","Female","Human Resources","Wiltshire","140","130","36220","33300"
"In post","2022","Female","Human Resources","Wirral","30","30","[c]","[c]"
"In post","2022","Female","Human Resources","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","Female","Human Resources","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Female","Human Resources","York","60","50","37220","32120"
"In post","2022","Female","Inspector of Education and Training","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Blackpool","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Bromley","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Derby","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Enfield","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Lambeth","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Luton","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Powys","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Sandwell","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Inspector of Education and Training","South Teesside","[c]","[c]","[c]","[c]"
