"Status","Year","Region_ITL1","Responsibility_level","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","North West (England)","EO","Black","70","60","26760","27570"
"New entrant CS","2022","North West (England)","EO","Mixed","50","40","[c]","[c]"
"New entrant CS","2022","North West (England)","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","EO","Unknown","640","630","26280","26590"
"New entrant CS","2022","North West (England)","EO","White","1150","1140","26930","27570"
"New entrant CS","2022","North West (England)","G6/G7","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","G6/G7","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","G6/G7","Unknown","100","90","58870","56550"
"New entrant CS","2022","North West (England)","G6/G7","White","230","230","55160","52080"
"New entrant CS","2022","North West (England)","SCS","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","SCS","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","SCS","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","SCS","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","SEO/HEO","Asian","110","110","34760","33080"
"New entrant CS","2022","North West (England)","SEO/HEO","Black","50","50","[c]","[c]"
"New entrant CS","2022","North West (England)","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","SEO/HEO","Unknown","280","280","33170","33080"
"New entrant CS","2022","North West (England)","SEO/HEO","White","770","750","34500","33080"
"New entrant CS","2022","North West (England)","Unknown","Asian","30","30","[c]","[c]"
"New entrant CS","2022","North West (England)","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Unknown","Unknown","600","550","26950","24800"
"New entrant CS","2022","North West (England)","Unknown","White","720","680","28400","24800"
"New entrant CS","2022","Northern Ireland","AA/AO","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","AA/AO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","AA/AO","Unknown","140","140","21150","21250"
"New entrant CS","2022","Northern Ireland","AA/AO","White","100","90","21080","21250"
"New entrant CS","2022","Northern Ireland","EO","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","EO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","EO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","EO","Unknown","50","50","25780","24880"
"New entrant CS","2022","Northern Ireland","EO","White","110","110","26370","26590"
"New entrant CS","2022","Northern Ireland","G6/G7","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","G6/G7","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","G6/G7","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","SCS","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","SCS","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","SCS","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","SCS","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","SEO/HEO","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","Northern Ireland","SEO/HEO","White","120","120","34620","33080"
"New entrant CS","2022","Overseas","AA/AO","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","AA/AO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","AA/AO","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","EO","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","EO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","EO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","EO","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","G6/G7","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","G6/G7","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","G6/G7","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","SEO/HEO","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","AA/AO","Asian","80","80","21610","21250"
"New entrant CS","2022","Scotland","AA/AO","Black","50","50","21220","21250"
"New entrant CS","2022","Scotland","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","AA/AO","Unknown","1290","1250","21930","21640"
"New entrant CS","2022","Scotland","AA/AO","White","1840","1790","21630","21250"
"New entrant CS","2022","Scotland","EO","Asian","60","50","27050","27230"
"New entrant CS","2022","Scotland","EO","Black","30","30","[c]","[c]"
"New entrant CS","2022","Scotland","EO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","EO","Unknown","620","590","27030","27230"
"New entrant CS","2022","Scotland","EO","White","1250","1230","26980","27230"
"New entrant CS","2022","Scotland","G6/G7","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","G6/G7","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","G6/G7","Unknown","180","170","56770","53480"
"New entrant CS","2022","Scotland","G6/G7","White","280","270","56670","53500"
"New entrant CS","2022","Scotland","SCS","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","SCS","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","SCS","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","SCS","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","SEO/HEO","Asian","60","50","35430","33000"
"New entrant CS","2022","Scotland","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","SEO/HEO","Unknown","550","530","35150","33070"
"New entrant CS","2022","Scotland","SEO/HEO","White","1080","1060","35890","33080"
"New entrant CS","2022","Scotland","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Unknown","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","AA/AO","Asian","80","80","23240","21810"
"New entrant CS","2022","South East (England)","AA/AO","Black","80","70","25600","24950"
"New entrant CS","2022","South East (England)","AA/AO","Mixed","60","60","25200","24250"
"New entrant CS","2022","South East (England)","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","AA/AO","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","South East (England)","AA/AO","Unknown","680","650","23220","21680"
"New entrant CS","2022","South East (England)","AA/AO","White","1410","1340","23600","23140"
"New entrant CS","2022","South East (England)","EO","Asian","70","70","28040","27570"
"New entrant CS","2022","South East (England)","EO","Black","40","40","[c]","[c]"
"New entrant CS","2022","South East (England)","EO","Mixed","40","40","[c]","[c]"
"New entrant CS","2022","South East (England)","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","EO","Unknown","320","290","26800","26130"
"New entrant CS","2022","South East (England)","EO","White","520","500","26900","26590"
"New entrant CS","2022","South East (England)","G6/G7","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","G6/G7","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","G6/G7","Unknown","60","60","60280","56500"
"New entrant CS","2022","South East (England)","G6/G7","White","150","150","56240","53050"
"New entrant CS","2022","South East (England)","SCS","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","SCS","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","SCS","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","SCS","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","SEO/HEO","Asian","30","30","[c]","[c]"
"New entrant CS","2022","South East (England)","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","SEO/HEO","Unknown","170","170","33620","32560"
"New entrant CS","2022","South East (England)","SEO/HEO","White","540","530","33910","33000"
"New entrant CS","2022","South East (England)","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Unknown","Unknown","450","400","28060","26310"
"New entrant CS","2022","South East (England)","Unknown","White","550","510","29100","24900"
"New entrant CS","2022","South West (England)","AA/AO","Asian","40","30","[c]","[c]"
"New entrant CS","2022","South West (England)","AA/AO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","AA/AO","Mixed","30","30","[c]","[c]"
"New entrant CS","2022","South West (England)","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","AA/AO","Unknown","530","510","21440","21260"
"New entrant CS","2022","South West (England)","AA/AO","White","1060","1030","21360","21260"
"New entrant CS","2022","South West (England)","EO","Asian","40","40","[c]","[c]"
"New entrant CS","2022","South West (England)","EO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","EO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","EO","Unknown","280","270","23620","24880"
"New entrant CS","2022","South West (England)","EO","White","710","690","24980","25000"
"New entrant CS","2022","South West (England)","G6/G7","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","G6/G7","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","G6/G7","Unknown","70","70","55410","53500"
"New entrant CS","2022","South West (England)","G6/G7","White","300","290","54230","52000"
"New entrant CS","2022","South West (England)","SCS","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","SCS","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","SCS","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","SCS","Undeclared","[c]","[c]","[c]","[c]"
