"Status","Year","Age","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","40-49","Met Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence (excl. agencies)","Heterosexual / straight","190","180","32800","30270"
"Leaver CS","2021","40-49","Ministry of Defence (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence (excl. agencies)","Unknown","60","50","37450","34100"
"Leaver CS","2021","40-49","Ministry of Housing, Communities and Local Government (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Housing, Communities and Local Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Housing, Communities and Local Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Infrastructure Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Infrastructure Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Infrastructure Commission","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Records of Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Records of Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Records of Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Savings and Investments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Savings and Investments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of the Public Guardian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of the Public Guardian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of the Public Guardian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Planning Inspectorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Planning Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Planning Inspectorate","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Planning Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Public Health England","Heterosexual / straight","90","80","41590","39910"
"Leaver CS","2021","40-49","Public Health England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Public Health England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Public Health England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Registers of Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Registers of Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Registers of Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Royal Fleet Auxiliary","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Royal Fleet Auxiliary","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Rural Payments Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Rural Payments Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Rural Payments Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scotland Office (incl. Office of the Advocate General for Scotland)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scotland Office (incl. Office of the Advocate General for Scotland)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Courts and Tribunals Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Courts and Tribunals Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Government (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Government (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Prison Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Prison Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Prison Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Prison Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Public Pensions Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Public Pensions Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Serious Fraud Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Serious Fraud Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Serious Fraud Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Social Security Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Social Security Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Social Security Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Student Awards Agency for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Student Awards Agency for Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Student Awards Agency for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Submarine Delivery Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Submarine Delivery Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Submarine Delivery Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","UK Hydrographic Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","UK Hydrographic Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","UK Hydrographic Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","UK Intellectual Property Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","UK Intellectual Property Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","UK Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","United Kingdom Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","United Kingdom Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","United Kingdom Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Valuation Office Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Valuation Office Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Valuation Office Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Valuation Office Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Vehicle Certification Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Vehicle Certification Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Vehicle Certification Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Veterinary Medicines Directorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Veterinary Medicines Directorate","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Veterinary Medicines Directorate","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Wales Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Wales Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Welsh Government (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Welsh Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Welsh Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Welsh Revenue Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Welsh Revenue Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Welsh Revenue Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Wilton Park","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Wilton Park","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Wilton Park","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Accountant in Bankruptcy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Accountant in Bankruptcy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Accountant in Bankruptcy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Accountant in Bankruptcy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Advisory, Conciliation and Arbitration Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Advisory, Conciliation and Arbitration Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Animal and Plant Health Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Animal and Plant Health Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cabinet Office (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cabinet Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cabinet Office (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cabinet Office (excl. agencies)","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","50-59","Centre for Environment, Fisheries and Aquaculture Science","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Centre for Environment, Fisheries and Aquaculture Science","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Centre for Environment, Fisheries and Aquaculture Science","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Companies House","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Companies House","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Companies House","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Criminal Injuries Compensation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Criminal Injuries Compensation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Criminal Injuries Compensation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Crown Commercial Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Crown Commercial Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Crown Office and Procurator Fiscal Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Crown Office and Procurator Fiscal Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Crown Office and Procurator Fiscal Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Crown Prosecution Service","Heterosexual / straight","40","30","[c]","[c]"
"Leaver CS","2021","50-59","Crown Prosecution Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Crown Prosecution Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Crown Prosecution Service Inspectorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Crown Prosecution Service Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Crown Prosecution Service Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Defence Electronics and Components Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Defence Electronics and Components Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Defence Electronics and Components Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Defence Equipment and Support","Heterosexual / straight","70","70","42270","40670"
"Leaver CS","2021","50-59","Defence Equipment and Support","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Defence Equipment and Support","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Defence Science and Technology Laboratory","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Defence Science and Technology Laboratory","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Defence Science and Technology Laboratory","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Defence Science and Technology Laboratory","Unknown","[c]","[c]","[c]","[c]"
