"Status","Year","Region_ITL2","Profession_of_post","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","South Yorkshire","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Intelligence Analysis","EO","60","60","26460","25310"
"In post","2021","South Yorkshire","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Internal Audit","SCS","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Legal","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Legal","EO","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Legal","G6/G7","50","40","[c]","[c]"
"In post","2021","South Yorkshire","Legal","SEO/HEO","40","40","[c]","[c]"
"In post","2021","South Yorkshire","Medicine","SCS","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Operational Delivery","AA/AO","2040","1840","22580","21430"
"In post","2021","South Yorkshire","Operational Delivery","EO","1110","1030","26510","25310"
"In post","2021","South Yorkshire","Operational Delivery","G6/G7","130","130","57570","52580"
"In post","2021","South Yorkshire","Operational Delivery","SCS","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Operational Delivery","SEO/HEO","680","640","35330","33350"
"In post","2021","South Yorkshire","Operational Delivery","Unknown","340","300","29130","28200"
"In post","2021","South Yorkshire","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Operational Research","EO","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Other","AA/AO","40","40","[c]","[c]"
"In post","2021","South Yorkshire","Other","EO","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Other","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Other","SEO/HEO","40","40","[c]","[c]"
"In post","2021","South Yorkshire","Policy","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Policy","EO","60","50","25480","25000"
"In post","2021","South Yorkshire","Policy","G6/G7","230","220","54370","50630"
"In post","2021","South Yorkshire","Policy","SCS","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Policy","SEO/HEO","330","320","34800","36500"
"In post","2021","South Yorkshire","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Project Delivery","G6/G7","30","30","[c]","[c]"
"In post","2021","South Yorkshire","Project Delivery","SCS","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Project Delivery","SEO/HEO","60","50","35050","37450"
"In post","2021","South Yorkshire","Property","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Property","EO","30","30","[c]","[c]"
"In post","2021","South Yorkshire","Property","G6/G7","50","50","57220","57130"
"In post","2021","South Yorkshire","Property","SCS","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Property","SEO/HEO","50","50","35480","36500"
"In post","2021","South Yorkshire","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Psychology","EO","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Psychology","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Security","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Security","EO","40","40","[c]","[c]"
"In post","2021","South Yorkshire","Security","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Tax","EO","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Tax","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Tax","SCS","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Unknown","AA/AO","930","780","20800","21010"
"In post","2021","South Yorkshire","Unknown","EO","1260","1080","27480","27570"
"In post","2021","South Yorkshire","Unknown","G6/G7","370","350","55420","52150"
"In post","2021","South Yorkshire","Unknown","SCS","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Unknown","SEO/HEO","820","760","34660","34290"
"In post","2021","Southern Scotland","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Commercial","SEO/HEO","40","40","[c]","[c]"
"In post","2021","Southern Scotland","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Digital, Data and Technology","G6/G7","50","50","53010","51690"
"In post","2021","Southern Scotland","Digital, Data and Technology","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Digital, Data and Technology","SEO/HEO","120","120","37090","37260"
"In post","2021","Southern Scotland","Economics","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Finance","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Finance","SEO/HEO","40","40","[c]","[c]"
"In post","2021","Southern Scotland","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Human Resources","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Legal","EO","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Legal","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Legal","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Legal","SEO/HEO","70","60","46050","43530"
"In post","2021","Southern Scotland","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Operational Delivery","AA/AO","1410","1190","20910","20140"
"In post","2021","Southern Scotland","Operational Delivery","EO","640","560","26810","25820"
"In post","2021","Southern Scotland","Operational Delivery","G6/G7","50","50","[c]","[c]"
"In post","2021","Southern Scotland","Operational Delivery","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Operational Delivery","SEO/HEO","340","320","33720","32100"
"In post","2021","Southern Scotland","Other","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Other","EO","120","120","23370","23230"
"In post","2021","Southern Scotland","Other","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Other","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Other","SEO/HEO","70","60","30970","30500"
"In post","2021","Southern Scotland","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Policy","G6/G7","90","90","54740","53350"
"In post","2021","Southern Scotland","Policy","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Policy","SEO/HEO","40","40","[c]","[c]"
"In post","2021","Southern Scotland","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Project Delivery","G6/G7","50","50","[c]","[c]"
"In post","2021","Southern Scotland","Project Delivery","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Project Delivery","SEO/HEO","120","110","35290","33930"
"In post","2021","Southern Scotland","Property","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Property","EO","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Property","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Science and Engineering","EO","60","60","19630","19620"
"In post","2021","Southern Scotland","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Security","AA/AO","50","50","24550","19560"
"In post","2021","Southern Scotland","Security","EO","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Security","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Statistics","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Tax","AA/AO","110","100","20140","20140"
"In post","2021","Southern Scotland","Tax","EO","100","80","26750","25560"
"In post","2021","Southern Scotland","Tax","G6/G7","40","40","[c]","[c]"
"In post","2021","Southern Scotland","Tax","SEO/HEO","170","150","33460","31810"
"In post","2021","Southern Scotland","Unknown","AA/AO","610","540","22490","22230"
"In post","2021","Southern Scotland","Unknown","EO","890","790","27980","27570"
"In post","2021","Southern Scotland","Unknown","G6/G7","50","50","61360","56800"
"In post","2021","Southern Scotland","Unknown","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Unknown","SEO/HEO","260","240","36420","35110"
"In post","2021","Southern Scotland","Veterinarian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","Communications","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","Communications","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","Digital, Data and Technology","EO","40","40","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","Digital, Data and Technology","G6/G7","30","30","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","Digital, Data and Technology","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","Digital, Data and Technology","SEO/HEO","110","110","35320","33520"
"In post","2021","Surrey, East and West Sussex","Economics","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","Finance","AA/AO","40","30","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","Finance","EO","60","50","26880","26670"
"In post","2021","Surrey, East and West Sussex","Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","Finance","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","Finance","SEO/HEO","90","90","35700","35000"
"In post","2021","Surrey, East and West Sussex","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
