"Status","Year","Responsibility_level","Region_ITL3","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","SEO/HEO","Gwent Valleys","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Gwynedd","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Hackney and Newham","London","90","80","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Harrow and Hillingdon","London","50","40","37200","36950"
"Leaver CS","2022","SEO/HEO","Hartlepool and Stockton-on-Tees","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Heart of Essex","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Herefordshire, County of","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Hertfordshire CC","East of England","70","60","37760","37320"
"Leaver CS","2022","SEO/HEO","Hounslow and Richmond upon Thames","London","50","40","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Inverclyde, East Renfrewshire, and Renfrewshire","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Inverness and Nairn, Moray, and Badenoch and Strathspey","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Isle of Anglesey","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Isle of Wight","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Kent Thames Gateway","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Kingston upon Hull, City of","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Lambeth","London","350","320","36620","36330"
"Leaver CS","2022","SEO/HEO","Lancaster and Wyre","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Leeds","Yorkshire and The Humber","300","230","35890","36330"
"Leaver CS","2022","SEO/HEO","Leicester","East Midlands (England)","30","30","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Leicestershire CC and Rutland","East Midlands (England)","50","40","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Lewisham and Southwark","London","60","60","38990","40070"
"Leaver CS","2022","SEO/HEO","Lincolnshire CC","East Midlands (England)","40","40","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Lisburn and Castlereagh","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Liverpool","North West (England)","80","70","36720","37450"
"Leaver CS","2022","SEO/HEO","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Luton","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Manchester","North West (England)","170","160","35690","36370"
"Leaver CS","2022","SEO/HEO","Medway","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Mid Kent","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Mid Lancashire","North West (England)","50","40","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Milton Keynes","South East (England)","30","30","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Monmouthshire and Newport","Wales","110","100","34080","33020"
"Leaver CS","2022","SEO/HEO","North and North East Lincolnshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","North and West Norfolk","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","North Hampshire","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","North Lanarkshire","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","North Northamptonshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","North Nottinghamshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","North Yorkshire CC","Yorkshire and The Humber","40","40","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Northumberland","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Norwich and East Norfolk","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Nottingham","East Midlands (England)","120","100","37190","37260"
"Leaver CS","2022","SEO/HEO","Overseas","Overseas","80","70","41090","40580"
"Leaver CS","2022","SEO/HEO","Oxfordshire CC","South East (England)","70","60","37520","36460"
"Leaver CS","2022","SEO/HEO","Perth and Kinross, and Stirling","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Peterborough","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Plymouth","South West (England)","60","60","39370","38450"
"Leaver CS","2022","SEO/HEO","Portsmouth","South East (England)","80","70","40480","39030"
"Leaver CS","2022","SEO/HEO","Powys","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Sandwell","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Scottish Borders","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Sefton","North West (England)","80","70","36520","35910"
"Leaver CS","2022","SEO/HEO","Sheffield","Yorkshire and The Humber","110","90","35900","35350"
"Leaver CS","2022","SEO/HEO","Shropshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Solihull","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Somerset CC","South West (England)","70","70","36890","35210"
"Leaver CS","2022","SEO/HEO","South and West Derbyshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","South Ayrshire","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","South Hampshire","South East (England)","110","100","34700","36460"
"Leaver CS","2022","SEO/HEO","South Lanarkshire","Scotland","50","40","[c]","[c]"
"Leaver CS","2022","SEO/HEO","South Nottinghamshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","South Teesside","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","South West Wales","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Southampton","South East (England)","50","40","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Southend-on-Sea","East of England","30","30","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Staffordshire CC","West Midlands (England)","40","40","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Stoke-on-Trent","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Suffolk CC","East of England","60","50","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Sunderland","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Swansea","Wales","30","30","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Swindon","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Telford and Wrekin","West Midlands (England)","40","30","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Thurrock","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Torbay","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Tower Hamlets","London","250","250","38090","37070"
"Leaver CS","2022","SEO/HEO","Tyneside","North East (England)","220","190","36220","35980"
"Leaver CS","2022","SEO/HEO","Unknown","Unknown","140","100","37660","37440"
"Leaver CS","2022","SEO/HEO","Wakefield","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Wandsworth","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Warrington","North West (England)","40","30","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Warwickshire CC","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","West Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","West Essex","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","West Kent","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","West Lothian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","West Northamptonshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","West Surrey","South East (England)","40","30","[c]","[c]"
"Leaver CS","2022","SEO/HEO","West Sussex (North East)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","West Sussex (South West)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Westminster","London","1640","1400","37860","37300"
"Leaver CS","2022","SEO/HEO","Wiltshire","South West (England)","270","250","35370","35480"
"Leaver CS","2022","SEO/HEO","Wirral","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Wolverhampton","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Worcestershire CC","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","York","Yorkshire and The Humber","50","50","[c]","[c]"
"Leaver CS","2022","Unknown","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Barnet","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Barnsley, Doncaster and Rotherham","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","South West (England)","110","110","38650","37370"
"Leaver CS","2022","Unknown","Bedford","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Berkshire","South East (England)","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Birmingham","West Midlands (England)","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Blackburn with Darwen","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Blackpool","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Bournemouth, Christchurch and Poole","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Bradford","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Breckland and South Norfolk","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Brent","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Bridgend and Neath Port Talbot","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Brighton and Hove","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Bristol, City of","South West (England)","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Bromley","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Buckinghamshire","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Caithness and Sutherland, and Ross and Cromarty","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Calderdale and Kirklees","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cambridgeshire CC","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cardiff and Vale of Glamorgan","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Central Hampshire","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Central Valleys","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cheshire East","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cheshire West and Chester","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Chorley and West Lancashire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Clackmannanshire and Fife","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Conwy and Denbighshire","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Coventry","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Darlington","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Derby","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Devon CC","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Dorset","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Dudley","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Durham","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ealing","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Derbyshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Kent","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Lancashire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Merseyside","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Riding of Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Surrey","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Sussex CC","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Enfield","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Essex Haven Gateway","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Essex Thames Gateway","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Flintshire and Wrexham","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Gloucestershire CC","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Greater Manchester North East","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Greater Manchester North West","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Greater Manchester South East","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Greater Manchester South West","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Gwent Valleys","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Gwynedd","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hartlepool and Stockton-on-Tees","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Heart of Essex","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Herefordshire, County of","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hertfordshire CC","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Isle of Anglesey","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Isle of Wight","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Kent Thames Gateway","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Kingston upon Hull, City of","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lambeth","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lancaster and Wyre","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Leeds","Yorkshire and The Humber","50","30","[c]","[c]"
"Leaver CS","2022","Unknown","Leicester","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Leicestershire CC and Rutland","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lewisham and Southwark","London","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","Lincolnshire CC","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Liverpool","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Luton","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Manchester","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Medway","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mid Kent","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mid Lancashire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Milton Keynes","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Monmouthshire and Newport","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North and North East Lincolnshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North and West Norfolk","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Hampshire","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Northamptonshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Nottinghamshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Yorkshire CC","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northumberland","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Norwich and East Norfolk","East of England","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Nottingham","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Oxfordshire CC","South East (England)","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Perth and Kinross, and Stirling","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Peterborough","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Plymouth","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Portsmouth","South East (England)","[c]","[c]","[c]","[c]"
