"Status","Year","Profession_of_post","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Counter Fraud","Counter Fraud","Hackney and Newham","100","90","33790","31880"
"In post","2022","Counter Fraud","Counter Fraud","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Harrow and Hillingdon","50","50","33180","31880"
"In post","2022","Counter Fraud","Counter Fraud","Hartlepool and Stockton-on-Tees","100","80","23090","21260"
"In post","2022","Counter Fraud","Counter Fraud","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Hertfordshire CC","80","70","32070","30480"
"In post","2022","Counter Fraud","Counter Fraud","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Kingston upon Hull, City of","30","30","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Lambeth","40","40","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Leeds","140","130","31330","27570"
"In post","2022","Counter Fraud","Counter Fraud","Leicester","40","30","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Liverpool","100","90","28960","27570"
"In post","2022","Counter Fraud","Counter Fraud","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Luton","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Manchester","110","100","34350","34050"
"In post","2022","Counter Fraud","Counter Fraud","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Mid Lancashire","60","60","27810","27570"
"In post","2022","Counter Fraud","Counter Fraud","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","North and North East Lincolnshire","50","40","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","North Lanarkshire","50","40","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","North Yorkshire CC","60","50","30240","30810"
"In post","2022","Counter Fraud","Counter Fraud","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Norwich and East Norfolk","30","30","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Nottingham","100","80","27710","27570"
"In post","2022","Counter Fraud","Counter Fraud","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Perth and Kinross, and Stirling","40","30","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Plymouth","40","30","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Powys","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Redbridge and Waltham Forest","430","390","27570","25110"
"In post","2022","Counter Fraud","Counter Fraud","Sandwell","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Sheffield","50","40","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Somerset CC","70","60","27950","27570"
"In post","2022","Counter Fraud","Counter Fraud","South and West Derbyshire","80","70","28650","27570"
"In post","2022","Counter Fraud","Counter Fraud","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","South Hampshire","40","30","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","South Teesside","40","40","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Staffordshire CC","50","40","28290","27570"
"In post","2022","Counter Fraud","Counter Fraud","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Sunderland","90","80","26450","27570"
"In post","2022","Counter Fraud","Counter Fraud","Swansea","60","60","26910","27570"
"In post","2022","Counter Fraud","Counter Fraud","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Thurrock","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Tyneside","240","230","29100","27570"
"In post","2022","Counter Fraud","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Walsall","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","West Essex","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","West Lothian","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","West Surrey","50","40","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Westminster","320","310","45250","40000"
"In post","2022","Counter Fraud","Counter Fraud","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Wirral","50","50","27600","27570"
"In post","2022","Counter Fraud","Counter Fraud","Wolverhampton","50","40","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","York","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Finance","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","No function","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","No function","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Unknown","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Unknown","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Unknown","Durham","40","40","[c]","[c]"
"In post","2022","Counter Fraud","Unknown","Glasgow City","60","60","25820","24890"
"In post","2022","Counter Fraud","Unknown","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Unknown","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Unknown","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Unknown","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Analysis","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Analysis","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Analysis","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Analysis","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Analysis","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Analysis","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Analysis","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Analysis","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Analysis","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Analysis","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Analysis","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Analysis","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Analysis","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Analysis","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Analysis","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Analysis","Westminster","50","50","[c]","[c]"
"In post","2022","Digital, Data and Technology","Analysis","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Commercial","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Commercial","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Commercial","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Commercial","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Communications","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Communications","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Communications","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Counter Fraud","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Counter Fraud","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Digital, Data & Technology","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Digital, Data & Technology","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Digital, Data & Technology","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Digital, Data & Technology","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Digital, Data & Technology","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Digital, Data & Technology","Barnet","50","50","[c]","[c]"
"In post","2022","Digital, Data and Technology","Digital, Data & Technology","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Digital, Data & Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","460","450","37260","33940"
"In post","2022","Digital, Data and Technology","Digital, Data & Technology","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Digital, Data & Technology","Belfast","40","40","[c]","[c]"
"In post","2022","Digital, Data and Technology","Digital, Data & Technology","Berkshire","110","110","41310","38290"
"In post","2022","Digital, Data and Technology","Digital, Data & Technology","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Digital, Data & Technology","Birmingham","330","320","41510","36350"
"In post","2022","Digital, Data and Technology","Digital, Data & Technology","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Digital, Data & Technology","Blackpool","830","800","42710","37710"
