"Status","Year","Region_ITL1","Region_ITL3","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","North East (England)","Northumberland","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Northumberland","Rural Payments Agency","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Northumberland","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","South Teesside","Crown Prosecution Service","90","80","38730","32370"
"In post","2022","North East (England)","South Teesside","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","South Teesside","Department for Work and Pensions (excl. agencies)","620","560","25200","27570"
"In post","2022","North East (England)","South Teesside","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","South Teesside","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","South Teesside","HM Courts and Tribunals Service","170","140","25600","20970"
"In post","2022","North East (England)","South Teesside","HM Prison and Probation Service","160","140","29100","28200"
"In post","2022","North East (England)","South Teesside","Home Office","100","100","26270","25220"
"In post","2022","North East (England)","South Teesside","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","South Teesside","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","South Teesside","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","South Teesside","Rural Payments Agency","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","South Teesside","The Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Sunderland","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Sunderland","Department for Work and Pensions (excl. agencies)","1750","1520","25660","27570"
"In post","2022","North East (England)","Sunderland","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Sunderland","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Sunderland","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Sunderland","HM Prison and Probation Service","90","90","29260","28200"
"In post","2022","North East (England)","Sunderland","HM Revenue and Customs (excl. agencies)","2330","1940","25650","22080"
"In post","2022","North East (England)","Sunderland","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Sunderland","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Sunderland","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Sunderland","National Crime Agency","100","100","37690","36410"
"In post","2022","North East (England)","Sunderland","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Sunderland","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Sunderland","Rural Payments Agency","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Sunderland","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Tyneside","Advisory, Conciliation and Arbitration Service","140","130","29880","30950"
"In post","2022","North East (England)","Tyneside","Animal and Plant Health Agency","50","50","30990","26440"
"In post","2022","North East (England)","Tyneside","Cabinet Office (excl. agencies)","460","430","29460","25550"
"In post","2022","North East (England)","Tyneside","Companies House","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Tyneside","Crown Prosecution Service","260","240","39120","34480"
"In post","2022","North East (England)","Tyneside","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Tyneside","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Tyneside","Department for Education (excl. agencies)","80","80","41030","36500"
"In post","2022","North East (England)","Tyneside","Department for Environment, Food and Rural Affairs (excl. agencies)","250","240","39580","36090"
"In post","2022","North East (England)","Tyneside","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Tyneside","Department for Levelling Up, Housing and Communities (excl. agencies)","60","60","40210","36340"
"In post","2022","North East (England)","Tyneside","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Tyneside","Department for Work and Pensions (excl. agencies)","5940","5390","30170","27570"
"In post","2022","North East (England)","Tyneside","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Tyneside","Driver and Vehicle Standards Agency","270","250","26310","26130"
"In post","2022","North East (England)","Tyneside","Education and Skills Funding Agency","50","50","[c]","[c]"
"In post","2022","North East (England)","Tyneside","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Tyneside","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Tyneside","Health and Safety Executive","80","70","42390","44460"
"In post","2022","North East (England)","Tyneside","HM Courts and Tribunals Service","340","300","25790","20970"
"In post","2022","North East (England)","Tyneside","HM Prison and Probation Service","440","420","29470","28200"
"In post","2022","North East (England)","Tyneside","HM Revenue and Customs (excl. agencies)","8320","7620","31300","26820"
"In post","2022","North East (England)","Tyneside","Home Office","380","370","28380","25220"
"In post","2022","North East (England)","Tyneside","Legal Aid Agency","250","230","25960","25120"
"In post","2022","North East (England)","Tyneside","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Tyneside","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Tyneside","Ministry of Defence (excl. agencies)","80","80","23250","21380"
"In post","2022","North East (England)","Tyneside","Ministry of Justice (excl. agencies)","60","50","40000","36050"
"In post","2022","North East (England)","Tyneside","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Tyneside","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Tyneside","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Tyneside","Rural Payments Agency","450","420","25980","21300"
"In post","2022","North East (England)","Tyneside","The Insolvency Service","60","60","32580","31000"
"In post","2022","North East (England)","Tyneside","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Tyneside","UK Health Security Agency","80","80","44180","38740"
"In post","2022","North East (England)","Tyneside","Valuation Office Agency","200","180","35560","31900"
"In post","2022","North West (England)","Blackburn with Darwen","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","North West (England)","Blackburn with Darwen","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","North West (England)","Blackburn with Darwen","Department for Work and Pensions (excl. agencies)","320","280","26680","27570"
"In post","2022","North West (England)","Blackburn with Darwen","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","North West (England)","Blackburn with Darwen","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"In post","2022","North West (England)","Blackburn with Darwen","HM Courts and Tribunals Service","40","40","[c]","[c]"
"In post","2022","North West (England)","Blackburn with Darwen","HM Prison and Probation Service","80","80","29250","26310"
"In post","2022","North West (England)","Blackburn with Darwen","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","North West (England)","Blackburn with Darwen","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","North West (England)","Blackburn with Darwen","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","North West (England)","Blackburn with Darwen","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","North West (England)","Blackpool","Cabinet Office (excl. agencies)","40","40","[c]","[c]"
"In post","2022","North West (England)","Blackpool","Department for Work and Pensions (excl. agencies)","5300","4880","29690","27570"
"In post","2022","North West (England)","Blackpool","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","North West (England)","Blackpool","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2022","North West (England)","Blackpool","HM Courts and Tribunals Service","40","30","[c]","[c]"
"In post","2022","North West (England)","Blackpool","HM Prison and Probation Service","100","100","28890","27260"
"In post","2022","North West (England)","Blackpool","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","North West (England)","Blackpool","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","North West (England)","Blackpool","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","North West (England)","Blackpool","The Insolvency Service","40","40","[c]","[c]"
"In post","2022","North West (England)","Blackpool","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","North West (England)","Cheshire East","Animal and Plant Health Agency","30","30","[c]","[c]"
"In post","2022","North West (England)","Cheshire East","Crown Commercial Service","[c]","[c]","[c]","[c]"
"In post","2022","North West (England)","Cheshire East","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","North West (England)","Cheshire East","Department for Environment, Food and Rural Affairs (excl. agencies)","70","60","43540","37940"
"In post","2022","North West (England)","Cheshire East","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","North West (England)","Cheshire East","Department for Work and Pensions (excl. agencies)","150","130","27360","27570"
"In post","2022","North West (England)","Cheshire East","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","North West (England)","Cheshire East","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","North West (England)","Cheshire East","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","North West (England)","Cheshire East","Health and Safety Executive","30","30","[c]","[c]"
"In post","2022","North West (England)","Cheshire East","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","North West (England)","Cheshire East","HM Prison and Probation Service","390","370","29410","27120"
"In post","2022","North West (England)","Cheshire East","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","North West (England)","Cheshire East","Ministry of Defence (excl. agencies)","360","330","27850","22330"
"In post","2022","North West (England)","Cheshire East","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
