"Status","Year","Region_ITL2","Region_ITL3","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","West Wales and The Valleys","Swansea","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","Swansea","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","Swansea","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","Swansea","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","Swansea","Valuation Office Agency","60","50","39140","33370"
"In post","2022","West Wales and The Valleys","Swansea","Welsh Government (excl. agencies)","290","280","42070","40100"
"In post","2022","West Yorkshire","Bradford","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Bradford","Crown Commercial Service","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Bradford","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Bradford","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Bradford","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Bradford","Department for Work and Pensions (excl. agencies)","940","820","25470","27570"
"In post","2022","West Yorkshire","Bradford","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Bradford","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Bradford","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Bradford","HM Courts and Tribunals Service","210","180","23770","20970"
"In post","2022","West Yorkshire","Bradford","HM Prison and Probation Service","210","190","30110","28200"
"In post","2022","West Yorkshire","Bradford","HM Revenue and Customs (excl. agencies)","1350","1190","25550","21260"
"In post","2022","West Yorkshire","Bradford","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Bradford","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Bradford","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Bradford","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Bradford","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Bradford","Rural Payments Agency","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Bradford","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Bradford","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Calderdale and Kirklees","Companies House","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Calderdale and Kirklees","Crown Commercial Service","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Calderdale and Kirklees","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Calderdale and Kirklees","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Calderdale and Kirklees","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Calderdale and Kirklees","Department for Work and Pensions (excl. agencies)","750","670","26860","27570"
"In post","2022","West Yorkshire","Calderdale and Kirklees","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Calderdale and Kirklees","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Calderdale and Kirklees","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Calderdale and Kirklees","Government Property Agency","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Calderdale and Kirklees","HM Courts and Tribunals Service","60","40","26160","20970"
"In post","2022","West Yorkshire","Calderdale and Kirklees","HM Prison and Probation Service","180","160","28930","28200"
"In post","2022","West Yorkshire","Calderdale and Kirklees","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Calderdale and Kirklees","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Calderdale and Kirklees","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Calderdale and Kirklees","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Calderdale and Kirklees","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Calderdale and Kirklees","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Calderdale and Kirklees","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Calderdale and Kirklees","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Calderdale and Kirklees","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Calderdale and Kirklees","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Leeds","Advisory, Conciliation and Arbitration Service","70","60","31460","30950"
"In post","2022","West Yorkshire","Leeds","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Leeds","Cabinet Office (excl. agencies)","220","220","47420","40460"
"In post","2022","West Yorkshire","Leeds","Crown Prosecution Service","380","350","40700","38000"
"In post","2022","West Yorkshire","Leeds","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Leeds","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Leeds","Department for Education (excl. agencies)","40","40","[c]","[c]"
"In post","2022","West Yorkshire","Leeds","Department for Environment, Food and Rural Affairs (excl. agencies)","90","90","40030","36970"
"In post","2022","West Yorkshire","Leeds","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Leeds","Department for Levelling Up, Housing and Communities (excl. agencies)","90","90","41380","36840"
"In post","2022","West Yorkshire","Leeds","Department for Transport (excl. agencies)","140","140","39090","38650"
"In post","2022","West Yorkshire","Leeds","Department for Work and Pensions (excl. agencies)","2620","2430","33490","27570"
"In post","2022","West Yorkshire","Leeds","Department of Health and Social Care (excl. agencies)","900","870","43490","39570"
"In post","2022","West Yorkshire","Leeds","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Leeds","Driver and Vehicle Standards Agency","170","160","25290","21840"
"In post","2022","West Yorkshire","Leeds","Education and Skills Funding Agency","70","70","41940","37210"
"In post","2022","West Yorkshire","Leeds","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Leeds","Government Internal Audit Agency","40","40","[c]","[c]"
"In post","2022","West Yorkshire","Leeds","Government Legal Department","90","80","52440","51250"
"In post","2022","West Yorkshire","Leeds","Government Property Agency","50","50","[c]","[c]"
"In post","2022","West Yorkshire","Leeds","Health and Safety Executive","100","100","47270","46320"
"In post","2022","West Yorkshire","Leeds","HM Courts and Tribunals Service","410","360","26300","20970"
"In post","2022","West Yorkshire","Leeds","HM Prison and Probation Service","1770","1680","29660","27120"
"In post","2022","West Yorkshire","Leeds","HM Revenue and Customs (excl. agencies)","3810","3630","33880","33080"
"In post","2022","West Yorkshire","Leeds","Home Office","820","780","28950","25490"
"In post","2022","West Yorkshire","Leeds","Legal Aid Agency","50","40","[c]","[c]"
"In post","2022","West Yorkshire","Leeds","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Leeds","Met Office","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Leeds","Ministry of Defence (excl. agencies)","30","30","[c]","[c]"
"In post","2022","West Yorkshire","Leeds","Ministry of Justice (excl. agencies)","370","360","37460","36050"
"In post","2022","West Yorkshire","Leeds","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Leeds","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Leeds","Rural Payments Agency","80","80","25050","24920"
"In post","2022","West Yorkshire","Leeds","The Insolvency Service","110","110","32230","30240"
"In post","2022","West Yorkshire","Leeds","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Leeds","UK Health Security Agency","620","590","42220","36820"
"In post","2022","West Yorkshire","Leeds","Valuation Office Agency","280","260","34390","31900"
"In post","2022","West Yorkshire","Wakefield","Crown Commercial Service","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Wakefield","Crown Prosecution Service","70","70","35890","30130"
"In post","2022","West Yorkshire","Wakefield","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Wakefield","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Wakefield","Department for Work and Pensions (excl. agencies)","260","230","28000","27570"
"In post","2022","West Yorkshire","Wakefield","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Wakefield","Driver and Vehicle Standards Agency","40","40","[c]","[c]"
"In post","2022","West Yorkshire","Wakefield","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Wakefield","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Wakefield","HM Prison and Probation Service","1170","1080","29790","27380"
"In post","2022","West Yorkshire","Wakefield","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Wakefield","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Wakefield","Ministry of Justice (excl. agencies)","30","30","[c]","[c]"
"In post","2022","West Yorkshire","Wakefield","National Crime Agency","160","160","39080","36740"
"In post","2022","West Yorkshire","Wakefield","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Wakefield","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Wakefield","UK Health Security Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Bedford","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Bedford","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Bedford","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Bedford","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Bedford","HM Prison and Probation Service","60","50","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Bedford","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Bedford","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Bedford","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Bedford","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Central Bedfordshire","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Central Bedfordshire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Central Bedfordshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Hertfordshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Hertfordshire","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Hertfordshire","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Hertfordshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Hertfordshire","Department for Work and Pensions (excl. agencies)","50","50","27520","25110"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Hertfordshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
