"Status","Year","Responsibility_level","Region_ITL3","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","AA/AO","Buckinghamshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Buckinghamshire CC","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Caithness and Sutherland and Ross and Cromarty","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Caithness and Sutherland and Ross and Cromarty","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Caithness and Sutherland and Ross and Cromarty","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Caithness and Sutherland and Ross and Cromarty","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Caithness and Sutherland and Ross and Cromarty","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Caithness and Sutherland and Ross and Cromarty","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Calderdale and Kirklees","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Calderdale and Kirklees","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Calderdale and Kirklees","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Calderdale and Kirklees","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Calderdale and Kirklees","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Calderdale and Kirklees","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Cambridgeshire CC","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Cambridgeshire CC","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Cambridgeshire CC","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Cambridgeshire CC","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Cambridgeshire CC","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Cambridgeshire CC","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Camden and City of London","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Camden and City of London","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Camden and City of London","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Camden and City of London","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Camden and City of London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Camden and City of London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Camden and City of London","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Cardiff and Vale of Glamorgan","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Cardiff and Vale of Glamorgan","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Cardiff and Vale of Glamorgan","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Cardiff and Vale of Glamorgan","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Cardiff and Vale of Glamorgan","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Cardiff and Vale of Glamorgan","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Cardiff and Vale of Glamorgan","White","70","60","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Causeway Coast and Glens","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Causeway Coast and Glens","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Causeway Coast and Glens","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Causeway Coast and Glens","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Causeway Coast and Glens","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Causeway Coast and Glens","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Central Hampshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Central Hampshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Central Hampshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Central Hampshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Central Hampshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Central Hampshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Cheshire East","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Cheshire East","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Cheshire East","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Cheshire East","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Cheshire East","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Cheshire East","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Cheshire West and Chester","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Cheshire West and Chester","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Cheshire West and Chester","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Cheshire West and Chester","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Cheshire West and Chester","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Cheshire West and Chester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Cheshire West and Chester","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Chorley and West Lancashire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Chorley and West Lancashire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Chorley and West Lancashire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Chorley and West Lancashire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Chorley and West Lancashire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Chorley and West Lancashire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","City of Edinburgh","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","City of Edinburgh","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","City of Edinburgh","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","City of Edinburgh","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","City of Edinburgh","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","City of Edinburgh","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","City of Edinburgh","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Clackmannanshire and Fife","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Clackmannanshire and Fife","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Clackmannanshire and Fife","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Clackmannanshire and Fife","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Clackmannanshire and Fife","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Clackmannanshire and Fife","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Cornwall and Isles of Scilly","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Cornwall and Isles of Scilly","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Cornwall and Isles of Scilly","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Cornwall and Isles of Scilly","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Cornwall and Isles of Scilly","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Cornwall and Isles of Scilly","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Coventry","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Coventry","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Coventry","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Coventry","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Coventry","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Coventry","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Croydon","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Croydon","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Croydon","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Croydon","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Croydon","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Croydon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Croydon","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Derby","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Derby","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Derby","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Derby","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Derby","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Derby","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Derby","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Devon CC","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Devon CC","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Devon CC","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Devon CC","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Devon CC","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Devon CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Devon CC","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Dorset CC","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Dorset CC","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Dorset CC","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Dorset CC","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Dorset CC","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Dorset CC","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Dudley","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Dudley","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Dudley","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Dudley","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Dudley","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Dudley","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Dudley","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Durham CC","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Durham CC","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Durham CC","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Durham CC","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Durham CC","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Durham CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Durham CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Durham CC","White","60","50","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Ealing","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Ealing","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Ealing","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Ealing","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Ealing","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Ealing","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Ealing","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Cumbria","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Cumbria","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Cumbria","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Cumbria","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Cumbria","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Cumbria","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Derbyshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Derbyshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Derbyshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Derbyshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Derbyshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Derbyshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Kent","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Kent","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Kent","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Kent","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Kent","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Kent","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Lancashire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Lancashire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Lancashire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Lancashire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Lancashire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Lancashire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Merseyside","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Merseyside","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Merseyside","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Merseyside","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Merseyside","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Merseyside","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Riding of Yorkshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Riding of Yorkshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Riding of Yorkshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Riding of Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Riding of Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Riding of Yorkshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Surrey","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Surrey","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Surrey","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Surrey","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Surrey","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Surrey","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Sussex CC","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Sussex CC","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Sussex CC","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Sussex CC","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Sussex CC","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Sussex CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Sussex CC","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Enfield","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Enfield","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Enfield","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Enfield","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Enfield","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Enfield","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Essex Haven Gateway","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Essex Haven Gateway","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Essex Haven Gateway","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Essex Haven Gateway","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Essex Haven Gateway","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Essex Haven Gateway","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Essex Thames Gateway","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Essex Thames Gateway","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Essex Thames Gateway","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Essex Thames Gateway","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Essex Thames Gateway","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Essex Thames Gateway","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Falkirk","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Falkirk","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Falkirk","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Falkirk","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Falkirk","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Falkirk","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Flintshire and Wrexham","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Flintshire and Wrexham","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Flintshire and Wrexham","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Flintshire and Wrexham","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Flintshire and Wrexham","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Flintshire and Wrexham","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Glasgow City","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Glasgow City","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Glasgow City","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Glasgow City","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Glasgow City","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Glasgow City","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Glasgow City","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Glasgow City","White","60","60","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Gloucestershire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Gloucestershire","Black","[c]","[c]","[c]","[c]"
