"Status","Year","Organisation","Region_ITL1","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for International Trade","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","SEO/HEO","50","40","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","London","EO","220","220","28880","27850"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","London","G6/G7","990","960","57680","53900"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","London","SCS","150","150","85050","77000"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","London","SEO/HEO","820","810","37050","37600"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","G6/G7","30","30","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","SEO/HEO","50","50","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","G6/G7","50","50","51890","48200"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","SEO/HEO","100","90","33650","31950"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","G6/G7","60","60","51290","48200"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","SEO/HEO","80","80","35240","36340"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Wales","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","EO","50","50","25010","24830"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","G6/G7","90","90","50490","48200"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","SEO/HEO","170","170","33070","30320"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","G6/G7","40","30","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","SEO/HEO","70","70","35050","36340"
"In post","2022","Department for Transport (excl. agencies)","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","East Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","London","AA/AO","110","90","30760","33390"
"In post","2022","Department for Transport (excl. agencies)","London","EO","260","250","29860","30270"
"In post","2022","Department for Transport (excl. agencies)","London","G6/G7","1230","1200","59040","54760"
"In post","2022","Department for Transport (excl. agencies)","London","SCS","220","210","87300","79000"
"In post","2022","Department for Transport (excl. agencies)","London","SEO/HEO","1200","1190","39170","39470"
"In post","2022","Department for Transport (excl. agencies)","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","South East (England)","EO","50","40","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","South East (England)","G6/G7","90","90","74160","77220"
"In post","2022","Department for Transport (excl. agencies)","South East (England)","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","South East (England)","SEO/HEO","90","80","35370","33350"
"In post","2022","Department for Transport (excl. agencies)","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Wales","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","West Midlands (England)","EO","30","30","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","West Midlands (England)","G6/G7","30","30","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
