"Status","Year","Age","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","40-49","Commercial","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","40-49","Communications","Communications","60","50","[c]","[c]"
"Leaver CS","2022","40-49","Communications","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Communications","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Counter Fraud","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Counter Fraud","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Counter Fraud","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Debt","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Debt","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Digital, Data & Technology","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Digital, Data & Technology","Digital, Data and Technology","220","200","45950","40630"
"Leaver CS","2022","40-49","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Digital, Data & Technology","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Digital, Data & Technology","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","40-49","Finance","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","Finance","80","70","45950","40510"
"Leaver CS","2022","40-49","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Grants Management","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","Human Resources","90","80","40620","36780"
"Leaver CS","2022","40-49","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","Legal","110","90","62140","57520"
"Leaver CS","2022","40-49","Legal","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Knowledge and Information Management","80","80","40580","37460"
"Leaver CS","2022","40-49","No function","Medicine","40","30","[c]","[c]"
"Leaver CS","2022","40-49","No function","Operational Delivery","2590","2380","30980","27570"
"Leaver CS","2022","40-49","No function","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Other","90","90","42040","31060"
"Leaver CS","2022","40-49","No function","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Policy","140","110","55850","53600"
"Leaver CS","2022","40-49","No function","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Science and Engineering","140","130","45250","40070"
"Leaver CS","2022","40-49","No function","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Unknown","160","150","55290","54760"
"Leaver CS","2022","40-49","No function","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Project Delivery","90","90","45230","40580"
"Leaver CS","2022","40-49","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","Property","40","30","[c]","[c]"
"Leaver CS","2022","40-49","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","Security","70","70","30310","26610"
"Leaver CS","2022","40-49","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Medicine","70","60","40150","39030"
"Leaver CS","2022","40-49","Unknown","Operational Delivery","180","160","27390","25040"
"Leaver CS","2022","40-49","Unknown","Other","170","160","30400","25890"
"Leaver CS","2022","40-49","Unknown","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Policy","30","30","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Unknown","840","720","31270","27570"
"Leaver CS","2022","50-59","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","Commercial","60","50","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","50-59","Communications","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","Counter Fraud","60","50","29190","27570"
"Leaver CS","2022","50-59","Counter Fraud","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Debt","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Debt","Other","40","30","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data & Technology","Digital, Data and Technology","180","160","45810","40830"
"Leaver CS","2022","50-59","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data & Technology","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","Finance","90","70","44740","41040"
"Leaver CS","2022","50-59","Finance","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","Human Resources","90","90","42850","39570"
"Leaver CS","2022","50-59","Human Resources","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Legal","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Legal","Legal","100","90","59480","55610"
"Leaver CS","2022","50-59","Legal","Operational Delivery","40","30","[c]","[c]"
"Leaver CS","2022","50-59","Legal","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Legal","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Legal","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Inspector of Education and Training","50","40","[c]","[c]"
"Leaver CS","2022","50-59","No function","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Knowledge and Information Management","90","80","34570","29470"
"Leaver CS","2022","50-59","No function","Medicine","50","40","[c]","[c]"
"Leaver CS","2022","50-59","No function","Operational Delivery","3550","3200","30980","27570"
"Leaver CS","2022","50-59","No function","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Other","120","110","40500","31060"
"Leaver CS","2022","50-59","No function","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Policy","130","100","58520","56000"
"Leaver CS","2022","50-59","No function","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Science and Engineering","160","140","49090","45840"
"Leaver CS","2022","50-59","No function","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Unknown","200","180","[c]","[c]"
"Leaver CS","2022","50-59","No function","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Other","30","30","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Project Delivery","130","120","46470","40600"
"Leaver CS","2022","50-59","Project Delivery","Science and Engineering","30","30","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Operational Delivery","40","30","[c]","[c]"
"Leaver CS","2022","50-59","Property","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Property","80","70","36420","34610"
"Leaver CS","2022","50-59","Property","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Security","180","180","34090","39070"
"Leaver CS","2022","50-59","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Finance","40","40","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
