"Status","Year","Sexual_orientation","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Heterosexual / straight","Cheshire","Female","1800","1660","31370","28840"
"In post","2022","Heterosexual / straight","Cheshire","Male","1320","1280","34180","31990"
"In post","2022","Heterosexual / straight","Cornwall and Isles of Scilly","Female","700","610","27660","27570"
"In post","2022","Heterosexual / straight","Cornwall and Isles of Scilly","Male","560","540","28540","26670"
"In post","2022","Heterosexual / straight","Cumbria","Female","830","730","28350","25640"
"In post","2022","Heterosexual / straight","Cumbria","Male","600","580","31960","27570"
"In post","2022","Heterosexual / straight","Derbyshire and Nottinghamshire","Female","5250","4750","31860","27570"
"In post","2022","Heterosexual / straight","Derbyshire and Nottinghamshire","Male","3800","3690","33630","28990"
"In post","2022","Heterosexual / straight","Devon","Female","3180","2800","30880","27570"
"In post","2022","Heterosexual / straight","Devon","Male","3340","3220","34520","31650"
"In post","2022","Heterosexual / straight","Dorset and Somerset","Female","1860","1680","29530","27570"
"In post","2022","Heterosexual / straight","Dorset and Somerset","Male","1990","1920","31700","28890"
"In post","2022","Heterosexual / straight","East Anglia","Female","4700","4250","29260","27370"
"In post","2022","Heterosexual / straight","East Anglia","Male","4350","4210","31960","29270"
"In post","2022","Heterosexual / straight","East Wales","Female","7940","7270","33770","29750"
"In post","2022","Heterosexual / straight","East Wales","Male","6120","5950","35820","30950"
"In post","2022","Heterosexual / straight","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","Female","1770","1550","27880","27130"
"In post","2022","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","Male","1710","1640","29620","27130"
"In post","2022","Heterosexual / straight","Eastern Scotland","Female","6920","6410","36330","31060"
"In post","2022","Heterosexual / straight","Eastern Scotland","Male","5300","5160","37580","33370"
"In post","2022","Heterosexual / straight","Essex","Female","2150","1930","30720","29290"
"In post","2022","Heterosexual / straight","Essex","Male","1480","1420","32680","29290"
"In post","2022","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","Female","9950","9170","34360","31700"
"In post","2022","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","Male","10850","10630","38810","35990"
"In post","2022","Heterosexual / straight","Greater Manchester","Female","7730","7130","31900","27570"
"In post","2022","Heterosexual / straight","Greater Manchester","Male","6130","5970","33840","30210"
"In post","2022","Heterosexual / straight","Hampshire and Isle of Wight","Female","5440","4860","31180","27570"
"In post","2022","Heterosexual / straight","Hampshire and Isle of Wight","Male","5000","4770","33840","30710"
"In post","2022","Heterosexual / straight","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","Female","1660","1510","28820","26820"
"In post","2022","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","Male","1320","1280","30120","27470"
"In post","2022","Heterosexual / straight","Highlands and Islands","Female","690","630","29030","27570"
"In post","2022","Heterosexual / straight","Highlands and Islands","Male","560","550","30560","27570"
"In post","2022","Heterosexual / straight","Inner London - East","Female","6720","6360","41140","36200"
"In post","2022","Heterosexual / straight","Inner London - East","Male","5380","5270","44710","38390"
"In post","2022","Heterosexual / straight","Inner London - West","Female","21870","20930","47000","42470"
"In post","2022","Heterosexual / straight","Inner London - West","Male","17580","17390","49540","45200"
"In post","2022","Heterosexual / straight","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Kent","Female","3120","2850","29200","27370"
"In post","2022","Heterosexual / straight","Kent","Male","2930","2830","30690","29290"
"In post","2022","Heterosexual / straight","Lancashire","Female","5970","5310","28950","27570"
"In post","2022","Heterosexual / straight","Lancashire","Male","4030","3850","30800","27570"
"In post","2022","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","Female","2580","2290","27770","25530"
"In post","2022","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","Male","1750","1700","29750","27570"
"In post","2022","Heterosexual / straight","Lincolnshire","Female","1200","1110","27530","26100"
"In post","2022","Heterosexual / straight","Lincolnshire","Male","1110","1070","30330","27570"
"In post","2022","Heterosexual / straight","Merseyside","Female","8980","8070","29250","26590"
"In post","2022","Heterosexual / straight","Merseyside","Male","5580","5400","31280","27570"
"In post","2022","Heterosexual / straight","North Eastern Scotland","Female","590","540","34290","30040"
"In post","2022","Heterosexual / straight","North Eastern Scotland","Male","570","550","42980","35000"
"In post","2022","Heterosexual / straight","North Yorkshire","Female","1740","1610","32740","29180"
"In post","2022","Heterosexual / straight","North Yorkshire","Male","1560","1520","33730","30790"
"In post","2022","Heterosexual / straight","Northern Ireland","Female","1370","1260","30800","26820"
"In post","2022","Heterosexual / straight","Northern Ireland","Male","1540","1500","29830","26590"
"In post","2022","Heterosexual / straight","Northumberland, and Tyne and Wear","Female","9030","7890","29400","26820"
"In post","2022","Heterosexual / straight","Northumberland, and Tyne and Wear","Male","6110","5900","32760","27570"
"In post","2022","Heterosexual / straight","Outer London - East and North East","Female","1640","1510","31080","31060"
"In post","2022","Heterosexual / straight","Outer London - East and North East","Male","1090","1060","33020","31060"
"In post","2022","Heterosexual / straight","Outer London - South","Female","4750","4400","37440","33440"
"In post","2022","Heterosexual / straight","Outer London - South","Male","3430","3370","41180","37600"
"In post","2022","Heterosexual / straight","Outer London - West and North West","Female","3420","3130","33020","31060"
"In post","2022","Heterosexual / straight","Outer London - West and North West","Male","2840","2720","33880","31060"
"In post","2022","Heterosexual / straight","Overseas","Female","990","980","49310","49370"
"In post","2022","Heterosexual / straight","Overseas","Male","1500","1500","49500","46990"
"In post","2022","Heterosexual / straight","Shropshire and Staffordshire","Female","3600","3290","30270","27570"
"In post","2022","Heterosexual / straight","Shropshire and Staffordshire","Male","2830","2730","32480","28760"
"In post","2022","Heterosexual / straight","South Yorkshire","Female","4480","3940","31220","27570"
"In post","2022","Heterosexual / straight","South Yorkshire","Male","3110","3000","33900","29730"
"In post","2022","Heterosexual / straight","Southern Scotland","Female","2230","1970","30500","27570"
"In post","2022","Heterosexual / straight","Southern Scotland","Male","1470","1410","32160","27570"
"In post","2022","Heterosexual / straight","Surrey, East and West Sussex","Female","3470","3110","30850","27570"
"In post","2022","Heterosexual / straight","Surrey, East and West Sussex","Male","2450","2340","32940","29290"
"In post","2022","Heterosexual / straight","Tees Valley and Durham","Female","4210","3750","28800","27120"
"In post","2022","Heterosexual / straight","Tees Valley and Durham","Male","2760","2620","30030","27570"
"In post","2022","Heterosexual / straight","Unknown","Female","480","450","32970","30330"
"In post","2022","Heterosexual / straight","Unknown","Male","380","380","35780","31060"
"In post","2022","Heterosexual / straight","West Central Scotland","Female","6890","6260","31720","27570"
"In post","2022","Heterosexual / straight","West Central Scotland","Male","5610","5400","33590","30040"
"In post","2022","Heterosexual / straight","West Midlands","Female","8000","7250","30860","27570"
"In post","2022","Heterosexual / straight","West Midlands","Male","5320","5180","33170","27570"
"In post","2022","Heterosexual / straight","West Wales and The Valleys","Female","7240","6440","28730","26780"
"In post","2022","Heterosexual / straight","West Wales and The Valleys","Male","4410","4260","31790","27570"
"In post","2022","Heterosexual / straight","West Yorkshire","Female","6980","6320","32560","27570"
"In post","2022","Heterosexual / straight","West Yorkshire","Male","5250","5080","33980","29340"
"In post","2022","LGBO","Bedfordshire and Hertfordshire","Female","100","90","30590","29290"
"In post","2022","LGBO","Bedfordshire and Hertfordshire","Male","80","80","33670","29290"
"In post","2022","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Female","220","210","30580","28140"
"In post","2022","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Male","160","150","34960","32040"
"In post","2022","LGBO","Cheshire","Female","140","130","32020","29060"
"In post","2022","LGBO","Cheshire","Male","80","80","31590","28840"
"In post","2022","LGBO","Cornwall and Isles of Scilly","Female","30","30","[c]","[c]"
"In post","2022","LGBO","Cornwall and Isles of Scilly","Male","30","30","[c]","[c]"
"In post","2022","LGBO","Cumbria","Female","40","40","[c]","[c]"
"In post","2022","LGBO","Cumbria","Male","40","40","[c]","[c]"
"In post","2022","LGBO","Derbyshire and Nottinghamshire","Female","340","330","30930","27570"
"In post","2022","LGBO","Derbyshire and Nottinghamshire","Male","270","260","31490","27570"
"In post","2022","LGBO","Devon","Female","200","190","29280","27570"
"In post","2022","LGBO","Devon","Male","190","180","30900","27570"
"In post","2022","LGBO","Dorset and Somerset","Female","110","110","28320","27130"
"In post","2022","LGBO","Dorset and Somerset","Male","80","80","30610","27570"
"In post","2022","LGBO","East Anglia","Female","250","240","27900","26140"
"In post","2022","LGBO","East Anglia","Male","200","200","30230","27570"
"In post","2022","LGBO","East Wales","Female","490","480","31420","27570"
"In post","2022","LGBO","East Wales","Male","530","520","33770","30210"
"In post","2022","LGBO","East Yorkshire and Northern Lincolnshire","Female","110","100","27220","26230"
"In post","2022","LGBO","East Yorkshire and Northern Lincolnshire","Male","80","70","27880","27130"
"In post","2022","LGBO","Eastern Scotland","Female","480","470","33610","30040"
"In post","2022","LGBO","Eastern Scotland","Male","510","500","36190","31540"
"In post","2022","LGBO","Essex","Female","120","120","29640","29290"
"In post","2022","LGBO","Essex","Male","80","70","33290","29290"
"In post","2022","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Female","570","550","32220","28880"
"In post","2022","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Male","540","530","35070","31990"
"In post","2022","LGBO","Greater Manchester","Female","530","510","31660","27570"
"In post","2022","LGBO","Greater Manchester","Male","680","660","32200","27570"
"In post","2022","LGBO","Hampshire and Isle of Wight","Female","290","280","30130","28140"
"In post","2022","LGBO","Hampshire and Isle of Wight","Male","240","230","31780","27570"
"In post","2022","LGBO","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Herefordshire, Worcestershire and Warwickshire","Female","110","100","28500","25700"
"In post","2022","LGBO","Herefordshire, Worcestershire and Warwickshire","Male","60","60","28910","26310"
"In post","2022","LGBO","Highlands and Islands","Female","30","30","[c]","[c]"
"In post","2022","LGBO","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Inner London - East","Female","400","390","40760","36200"
"In post","2022","LGBO","Inner London - East","Male","520","520","45660","39960"
"In post","2022","LGBO","Inner London - West","Female","1670","1640","45410","40650"
