"Status","Year","Region_ITL3","Responsibility_level","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Berkshire","SEO/HEO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","SEO/HEO","Department for Environment, Food and Rural Affairs","140","130","34720","35900"
"In post","2021","Berkshire","SEO/HEO","Department for International Trade","50","50","[c]","[c]"
"In post","2021","Berkshire","SEO/HEO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","SEO/HEO","Department for Work and Pensions","30","30","[c]","[c]"
"In post","2021","Berkshire","SEO/HEO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","SEO/HEO","HM Revenue and Customs","140","130","36470","36160"
"In post","2021","Berkshire","SEO/HEO","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","SEO/HEO","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","SEO/HEO","Ministry of Defence","150","140","42310","40580"
"In post","2021","Berkshire","SEO/HEO","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","SEO/HEO","National Crime Agency","30","30","[c]","[c]"
"In post","2021","Berkshire","Unknown","Ministry of Defence","50","50","[c]","[c]"
"In post","2021","Berkshire","Unknown","Ministry of Justice","140","140","28340","24800"
"In post","2021","Bexley and Greenwich","AA/AO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","AA/AO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","AA/AO","Department for Work and Pensions","40","40","[c]","[c]"
"In post","2021","Bexley and Greenwich","AA/AO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","AA/AO","Ministry of Defence","40","30","[c]","[c]"
"In post","2021","Bexley and Greenwich","AA/AO","Ministry of Justice","780","750","28960","30060"
"In post","2021","Bexley and Greenwich","EO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","EO","Department for Transport","40","30","[c]","[c]"
"In post","2021","Bexley and Greenwich","EO","Department for Work and Pensions","320","300","31150","31060"
"In post","2021","Bexley and Greenwich","EO","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","EO","Ministry of Justice","170","160","33860","36140"
"In post","2021","Bexley and Greenwich","G6/G7","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","G6/G7","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","G6/G7","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","G6/G7","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","SEO/HEO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","SEO/HEO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","SEO/HEO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","SEO/HEO","Ministry of Defence","30","30","[c]","[c]"
"In post","2021","Bexley and Greenwich","SEO/HEO","Ministry of Justice","120","110","43290","41500"
"In post","2021","Bexley and Greenwich","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Unknown","Ministry of Justice","110","100","33760","34100"
"In post","2021","Birmingham","AA/AO","Attorney General's Departments","110","100","21760","21950"
"In post","2021","Birmingham","AA/AO","Department for Business, Energy and Industrial Strategy","170","160","20570","20880"
"In post","2021","Birmingham","AA/AO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","AA/AO","Department for Work and Pensions","550","460","20620","21010"
"In post","2021","Birmingham","AA/AO","Department of Health and Social Care","80","80","20310","19630"
"In post","2021","Birmingham","AA/AO","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","AA/AO","HM Revenue and Customs","770","700","20470","20140"
"In post","2021","Birmingham","AA/AO","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","AA/AO","Ministry of Defence","90","80","20360","20920"
"In post","2021","Birmingham","AA/AO","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","AA/AO","Ministry of Justice","1720","1580","21370","19930"
"In post","2021","Birmingham","AA/AO","National Crime Agency","30","30","[c]","[c]"
"In post","2021","Birmingham","AA/AO","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","AA/AO","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","AA/AO","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","EO","Attorney General's Departments","90","90","27130","28430"
"In post","2021","Birmingham","EO","Department for Business, Energy and Industrial Strategy","110","110","25340","24570"
"In post","2021","Birmingham","EO","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","EO","Department for Transport","80","70","26140","26470"
"In post","2021","Birmingham","EO","Department for Work and Pensions","1390","1250","27360","27570"
"In post","2021","Birmingham","EO","Department of Health and Social Care","80","70","24180","23770"
"In post","2021","Birmingham","EO","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","EO","HM Revenue and Customs","740","680","25980","25560"
"In post","2021","Birmingham","EO","Home Office","80","70","25410","24890"
"In post","2021","Birmingham","EO","Ministry of Defence","40","40","[c]","[c]"
"In post","2021","Birmingham","EO","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","EO","Ministry of Justice","440","430","23730","22570"
"In post","2021","Birmingham","EO","National Crime Agency","190","180","32770","32770"
"In post","2021","Birmingham","EO","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","EO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","EO","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","EO","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","G6/G7","Attorney General's Departments","210","190","55630","55610"
"In post","2021","Birmingham","G6/G7","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","G6/G7","Department for Business, Energy and Industrial Strategy","80","80","55350","52930"
"In post","2021","Birmingham","G6/G7","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","G6/G7","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","G6/G7","Department for Work and Pensions","40","40","[c]","[c]"
"In post","2021","Birmingham","G6/G7","Department of Health and Social Care","90","90","55380","51200"
"In post","2021","Birmingham","G6/G7","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","G6/G7","HM Revenue and Customs","330","320","55650","52580"
"In post","2021","Birmingham","G6/G7","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","G6/G7","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","G6/G7","Ministry of Defence","40","40","[c]","[c]"
"In post","2021","Birmingham","G6/G7","Ministry of Housing, Communities and Local Government","40","40","[c]","[c]"
"In post","2021","Birmingham","G6/G7","Ministry of Justice","120","110","57290","55330"
"In post","2021","Birmingham","G6/G7","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","G6/G7","Office for Standards in Education","60","60","75310","75500"
"In post","2021","Birmingham","G6/G7","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","G6/G7","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","G6/G7","Water Services Regulation Authority","40","30","[c]","[c]"
"In post","2021","Birmingham","SCS","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","SCS","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","SCS","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","SCS","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","SCS","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","SCS","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","SCS","Department of Health and Social Care","40","40","[c]","[c]"
"In post","2021","Birmingham","SCS","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","SCS","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","SCS","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","SCS","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","SCS","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","SCS","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","SCS","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","SCS","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","SCS","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","SEO/HEO","Attorney General's Departments","70","70","35040","34480"
"In post","2021","Birmingham","SEO/HEO","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","SEO/HEO","Department for Business, Energy and Industrial Strategy","290","280","36660","36740"
"In post","2021","Birmingham","SEO/HEO","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","SEO/HEO","Department for Transport","50","50","[c]","[c]"
"In post","2021","Birmingham","SEO/HEO","Department for Work and Pensions","260","250","35730","33360"
"In post","2021","Birmingham","SEO/HEO","Department of Health and Social Care","160","140","35240","36330"
"In post","2021","Birmingham","SEO/HEO","Food Standards Agency","50","50","[c]","[c]"
"In post","2021","Birmingham","SEO/HEO","HM Revenue and Customs","1130","1070","34080","31810"
"In post","2021","Birmingham","SEO/HEO","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","SEO/HEO","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","SEO/HEO","Ministry of Defence","90","90","37930","40000"
"In post","2021","Birmingham","SEO/HEO","Ministry of Housing, Communities and Local Government","80","70","34200","32780"
"In post","2021","Birmingham","SEO/HEO","Ministry of Justice","420","410","32960","30990"
"In post","2021","Birmingham","SEO/HEO","National Crime Agency","170","160","41830","40300"
"In post","2021","Birmingham","SEO/HEO","Office for Standards in Education","70","60","46120","51360"
"In post","2021","Birmingham","SEO/HEO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","SEO/HEO","Other Cabinet Office Agencies","40","30","[c]","[c]"
"In post","2021","Birmingham","SEO/HEO","Water Services Regulation Authority","110","100","47300","46920"
"In post","2021","Birmingham","Unknown","Ministry of Justice","440","400","30160","28200"
"In post","2021","Blackburn with Darwen","AA/AO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","AA/AO","Department for Work and Pensions","110","90","20880","21010"
"In post","2021","Blackburn with Darwen","AA/AO","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","AA/AO","Ministry of Justice","30","30","[c]","[c]"
"In post","2021","Blackburn with Darwen","EO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","EO","Department for Work and Pensions","200","180","27500","27570"
"In post","2021","Blackburn with Darwen","EO","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","G6/G7","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","G6/G7","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","G6/G7","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","SCS","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","SCS","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","SEO/HEO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","SEO/HEO","Department for Work and Pensions","40","40","[c]","[c]"
"In post","2021","Blackburn with Darwen","SEO/HEO","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Unknown","Ministry of Justice","70","60","28470","28200"
"In post","2021","Blackpool","AA/AO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","AA/AO","Department for Work and Pensions","1710","1540","20870","21010"
"In post","2021","Blackpool","AA/AO","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","AA/AO","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","EO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","EO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","EO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","EO","Department for Work and Pensions","1840","1660","27460","27570"
"In post","2021","Blackpool","EO","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","G6/G7","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","G6/G7","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","G6/G7","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","G6/G7","Department for Work and Pensions","370","350","55390","52680"
"In post","2021","Blackpool","G6/G7","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","G6/G7","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","SCS","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","SCS","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","SCS","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","SEO/HEO","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","SEO/HEO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","SEO/HEO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","SEO/HEO","Department for Transport","[c]","[c]","[c]","[c]"
