"Status","Year","Age","Region_ITL1","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","65+","North West (England)","Operational Delivery","160","100","23220","21270"
"Leaver CS","2021","65+","North West (England)","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","North West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","North West (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","North West (England)","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","North West (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","North West (England)","Unknown","260","170","24700","21010"
"Leaver CS","2021","65+","Northern Ireland","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Northern Ireland","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Northern Ireland","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Northern Ireland","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scotland","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scotland","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scotland","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scotland","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scotland","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scotland","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scotland","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scotland","Operational Delivery","70","50","30820","25870"
"Leaver CS","2021","65+","Scotland","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scotland","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scotland","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scotland","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scotland","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scotland","Unknown","220","150","29010","26890"
"Leaver CS","2021","65+","South East (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","South East (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","South East (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","South East (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","South East (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","South East (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","South East (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","South East (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","South East (England)","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","South East (England)","Operational Delivery","140","100","23330","21050"
"Leaver CS","2021","65+","South East (England)","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","South East (England)","Other","50","50","24490","21130"
"Leaver CS","2021","65+","South East (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","South East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","South East (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","South East (England)","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","South East (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","South East (England)","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","South East (England)","Unknown","110","70","28340","27570"
"Leaver CS","2021","65+","South West (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","South West (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","South West (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","South West (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","South West (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","South West (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","South West (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","South West (England)","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","South West (England)","Operational Delivery","80","60","27060","26380"
"Leaver CS","2021","65+","South West (England)","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","South West (England)","Other","60","50","28750","25950"
"Leaver CS","2021","65+","South West (England)","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","South West (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","South West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","South West (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","South West (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","South West (England)","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","South West (England)","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","South West (England)","Unknown","80","60","26160","26650"
"Leaver CS","2021","65+","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Wales","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Wales","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Wales","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Wales","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Wales","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Wales","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Wales","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Wales","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Wales","Operational Delivery","110","70","23430","21430"
"Leaver CS","2021","65+","Wales","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Wales","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Wales","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Wales","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Wales","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Wales","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Wales","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Wales","Unknown","100","70","[c]","[c]"
"Leaver CS","2021","65+","Wales","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Midlands (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Midlands (England)","Operational Delivery","80","60","25420","21140"
"Leaver CS","2021","65+","West Midlands (England)","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Midlands (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Midlands (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Midlands (England)","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Midlands (England)","Unknown","120","80","24310","21580"
"Leaver CS","2021","65+","Yorkshire and The Humber","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Yorkshire and The Humber","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Yorkshire and The Humber","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Yorkshire and The Humber","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Yorkshire and The Humber","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Yorkshire and The Humber","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Yorkshire and The Humber","Operational Delivery","90","60","23850","21010"
"Leaver CS","2021","65+","Yorkshire and The Humber","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Yorkshire and The Humber","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Yorkshire and The Humber","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Yorkshire and The Humber","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Yorkshire and The Humber","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Yorkshire and The Humber","Unknown","140","90","27950","26890"
"Leaver CS","2021","Unknown","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South East (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South West (England)","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","16-19","East Midlands (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","East Midlands (England)","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","East of England","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","East of England","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","East of England","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","London","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","London","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","London","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","London","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","London","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","London","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","North East (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","North West (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","North West (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Scotland","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Scotland","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","South East (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","South East (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","South East (England)","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","South West (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","South West (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","South West (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","South West (England)","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","South West (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Wales","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Wales","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Wales","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","West Midlands (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Yorkshire and The Humber","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Yorkshire and The Humber","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Yorkshire and The Humber","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Midlands (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Midlands (England)","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Midlands (England)","Operational Delivery","380","380","22700","21260"
"Leaver CS","2022","20-29","East Midlands (England)","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Midlands (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Midlands (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Midlands (England)","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Midlands (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Midlands (England)","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Midlands (England)","Unknown","70","60","[c]","[c]"
"Leaver CS","2022","20-29","East of England","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East of England","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East of England","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East of England","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East of England","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East of England","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East of England","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East of England","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East of England","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East of England","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East of England","Operational Delivery","420","410","25220","24880"
"Leaver CS","2022","20-29","East of England","Other","[c]","[c]","[c]","[c]"
