"Status","Year","Parent_department","Age","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Office of Gas and Electricity Markets","40-49","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","40-49","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","40-49","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","40-49","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","40-49","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","40-49","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","40-49","No function","180","170","50710","45070"
"In post","2022","Office of Gas and Electricity Markets","40-49","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","40-49","Property","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","50-59","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","50-59","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","50-59","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","50-59","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","50-59","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","50-59","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","50-59","No function","90","80","47900","40380"
"In post","2022","Office of Gas and Electricity Markets","60-64","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","60-64","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","60-64","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","60-64","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","60-64","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","60-64","No function","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","60-64","Property","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","65+","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","65+","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","65+","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","65+","No function","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","65+","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","16-19","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","16-19","No function","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","20-29","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","20-29","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","20-29","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","20-29","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","20-29","No function","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","30-39","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","30-39","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","30-39","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","30-39","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","30-39","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","30-39","No function","70","60","40490","38000"
"In post","2022","Office of Qualifications and Examinations Regulation","40-49","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","40-49","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","40-49","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","40-49","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","40-49","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","40-49","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","40-49","No function","80","80","50530","46930"
"In post","2022","Office of Qualifications and Examinations Regulation","40-49","Security","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","50-59","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","50-59","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","50-59","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","50-59","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","50-59","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","50-59","No function","40","40","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","50-59","Property","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","60-64","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","60-64","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","60-64","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","60-64","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","60-64","No function","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","65+","No function","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","16-19","No function","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","20-29","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","20-29","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","20-29","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","20-29","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","20-29","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","20-29","No function","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","20-29","Property","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","30-39","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","30-39","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","30-39","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","30-39","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","30-39","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","30-39","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","30-39","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","30-39","No function","60","60","48650","50810"
"In post","2022","Office of Rail and Road","40-49","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","40-49","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","40-49","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","40-49","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","40-49","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","40-49","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","40-49","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","40-49","No function","60","60","57310","55420"
"In post","2022","Office of Rail and Road","50-59","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","50-59","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","50-59","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","50-59","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","50-59","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","50-59","No function","70","70","62100","62210"
"In post","2022","Office of Rail and Road","50-59","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","50-59","Property","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","60-64","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","60-64","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","60-64","No function","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","65+","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","65+","No function","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","20-29","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","20-29","No function","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","20-29","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","30-39","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","30-39","No function","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","30-39","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","40-49","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","40-49","No function","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","40-49","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","50-59","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","50-59","No function","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","50-59","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","60-64","No function","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","60-64","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","65+","No function","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","65+","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","20-29","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","20-29","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","20-29","No function","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","30-39","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","30-39","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","30-39","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","30-39","No function","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","40-49","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","40-49","Human Resources","[c]","[c]","[c]","[c]"
