"Status","Year","Region_ITL3","Sex","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Brent","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brent","Male","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","Female","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","Male","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","Female","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","Male","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Female","Unknown","60","60","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Female","White","120","110","31050","26500"
"Leaver CS","2021","Bristol, City of","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Male","Unknown","50","50","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Male","White","100","90","39120","32010"
"Leaver CS","2021","Bromley","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","Female","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","Male","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","Female","White","50","50","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","Male","White","70","60","[c]","[c]"
"Leaver CS","2021","Caithness and Sutherland and Ross and Cromarty","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Caithness and Sutherland and Ross and Cromarty","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Caithness and Sutherland and Ross and Cromarty","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Caithness and Sutherland and Ross and Cromarty","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Caithness and Sutherland and Ross and Cromarty","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Caithness and Sutherland and Ross and Cromarty","Female","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Caithness and Sutherland and Ross and Cromarty","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Caithness and Sutherland and Ross and Cromarty","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Caithness and Sutherland and Ross and Cromarty","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Caithness and Sutherland and Ross and Cromarty","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Caithness and Sutherland and Ross and Cromarty","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Caithness and Sutherland and Ross and Cromarty","Male","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","Female","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","Male","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Female","White","70","60","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Male","White","70","70","[c]","[c]"
"Leaver CS","2021","Camden and City of London","Female","Asian","60","50","[c]","[c]"
"Leaver CS","2021","Camden and City of London","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","Female","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","Camden and City of London","Female","White","80","70","[c]","[c]"
"Leaver CS","2021","Camden and City of London","Male","Asian","30","30","[c]","[c]"
"Leaver CS","2021","Camden and City of London","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","Male","Unknown","50","50","[c]","[c]"
"Leaver CS","2021","Camden and City of London","Male","White","90","80","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Female","Unknown","70","60","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Female","White","220","180","34240","27240"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Male","Unknown","60","60","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Male","White","210","180","39800","29670"
"Leaver CS","2021","Causeway Coast and Glens","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Causeway Coast and Glens","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Causeway Coast and Glens","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Causeway Coast and Glens","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Causeway Coast and Glens","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Causeway Coast and Glens","Female","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Causeway Coast and Glens","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Causeway Coast and Glens","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Causeway Coast and Glens","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Causeway Coast and Glens","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Causeway Coast and Glens","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Causeway Coast and Glens","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Causeway Coast and Glens","Male","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Bedfordshire","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Bedfordshire","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Bedfordshire","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Bedfordshire","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Bedfordshire","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Bedfordshire","Female","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Bedfordshire","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Bedfordshire","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Bedfordshire","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Bedfordshire","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Bedfordshire","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Bedfordshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Bedfordshire","Male","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Hampshire","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Hampshire","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Hampshire","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Hampshire","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Hampshire","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Hampshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Hampshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Hampshire","Female","White","90","80","28310","26670"
"Leaver CS","2021","Central Hampshire","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Hampshire","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Hampshire","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Hampshire","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Hampshire","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Hampshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Hampshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Hampshire","Male","White","90","80","34310","32370"
"Leaver CS","2021","Central Valleys","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Valleys","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Valleys","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Valleys","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Valleys","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Valleys","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Valleys","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Valleys","Female","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Valleys","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Valleys","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Valleys","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Valleys","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Valleys","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Valleys","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Valleys","Male","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire East","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire East","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire East","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire East","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire East","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire East","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire East","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire East","Female","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire East","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire East","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire East","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire East","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire East","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire East","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire East","Male","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire West and Chester","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire West and Chester","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire West and Chester","Female","Chinese","[c]","[c]","[c]","[c]"
